"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",20,0.18773,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0002",27,0.215166,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0003",9,0.248422,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0004",23,0.209233,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0005",18,0.191929,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen9_0006",16,0.162262,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0007",8,0.221519,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen9_0008",22,0.235848,1,1,0,0,1,1,1,1,1,1,0,1,0
"gen9_0009",12,0.254094,0,1,1,1,1,1,1,0,1,1,0,1,1
"gen9_0010",23,0.198698,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0011",17,0.227563,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0012",23,0.208167,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0013",16,0.223342,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0014",25,0.20898,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0015",19,0.187887,0,1,0,1,1,1,1,1,1,0,1,0,0
"gen9_0016",23,0.215033,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0017",20,0.223246,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0018",24,0.219483,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0019",13,0.25456,0,1,0,1,1,0,1,0,0,1,0,1,0
"gen9_0020",27,0.2147,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen9_0021",22,0.226747,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0022",17,0.512867,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0023",2,0.229729,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0024",19,0.233682,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0025",25,0.654468,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0026",23,0.209092,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen9_0027",18,0.218477,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0028",21,0.24211,0,1,1,1,1,1,1,1,1,1,0,0,0
"gen9_0029",23,0.238596,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0030",7,0.245674,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0031",22,0.20409,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0032",22,0.192873,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0033",21,0.203311,1,1,1,1,1,1,0,1,1,1,0,1,1
"gen9_0034",20,0.197851,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0035",21,0.214451,0,1,1,1,1,1,1,1,1,0,0,0,1
"gen9_0036",13,0.242951,0,0,1,1,1,1,1,1,1,1,0,1,1
"gen9_0037",22,0.198422,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0038",20,0.188163,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0039",14,0.256682,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0040",17,0.206392,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0041",18,0.18908,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0042",19,0.190736,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0043",24,0.211765,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0044",26,0.202099,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0045",18,0.190606,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0046",26,0.206261,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0047",21,0.222454,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen9_0048",17,0.236736,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen9_0049",19,0.21459,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen9_0050",23,0.18833,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen9_0051",24,0.212291,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen9_0052",2,0.211722,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0053",23,0.20572,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0054",23,0.202211,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0055",26,0.218912,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0056",18,0.223817,0,1,1,1,1,1,1,1,0,1,1,1,1
"gen9_0057",11,0.21862,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0058",9,0.256993,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0059",17,0.227392,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0060",16,0.223513,0,1,1,0,1,1,1,1,1,1,0,1,1
"gen9_0061",20,0.188918,1,1,1,0,1,1,1,1,1,0,0,1,1
"gen9_0062",20,0.190741,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0063",20,0.216209,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0064",26,0.186844,0,1,0,1,1,1,1,1,1,1,0,1,0
