"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen19_0001",21,0.201617,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0002",21,0.207301,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0003",21,0.207903,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0004",21,0.209468,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen19_0005",21,0.204859,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0006",21,0.210682,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0007",21,0.201193,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0008",21,0.202792,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0009",21,0.204281,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0010",21,0.200391,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0011",21,0.201819,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0012",21,0.206683,0,1,0,1,1,1,1,1,1,0,0,1,0
"gen19_0013",20,0.201589,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0014",21,0.197121,0,1,0,1,1,1,1,1,1,0,0,1,0
"gen19_0015",21,0.20065,1,1,0,0,1,0,1,1,1,1,0,1,0
"gen19_0016",21,0.207319,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0017",21,0.203233,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0018",21,0.205887,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen19_0019",21,0.205396,1,1,0,1,1,1,1,1,1,0,0,1,0
"gen19_0020",21,0.202573,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0021",7,0.207276,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0022",21,0.209511,1,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0023",21,0.204294,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen19_0024",21,0.206367,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0025",21,0.199444,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0026",21,0.198068,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0027",21,0.204392,0,1,0,1,1,1,1,0,1,1,0,1,0
"gen19_0028",21,0.202954,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0029",21,0.20606,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0030",21,0.203078,0,1,0,1,1,1,1,0,1,1,0,0,0
"gen19_0031",21,0.204093,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0032",21,0.203617,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0033",18,0.201909,0,1,0,1,0,0,1,1,1,1,0,1,0
"gen19_0034",21,0.786054,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen19_0035",20,0.201709,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0036",21,0.202672,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0037",21,0.206747,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0038",8,0.201129,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0039",21,0.205509,1,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0040",21,0.203427,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0041",20,0.201016,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0042",21,0.544372,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen19_0043",4,0.200595,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0044",21,0.201615,0,1,0,1,1,1,1,1,1,0,0,1,0
"gen19_0045",21,0.202443,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0046",21,0.208218,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0047",21,0.207133,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0048",21,0.210232,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0049",21,0.201803,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0050",21,0.201633,0,1,0,1,1,1,1,1,0,1,0,0,0
"gen19_0051",20,0.200622,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0052",21,0.201358,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen19_0053",21,0.204651,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0054",21,0.206313,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0055",21,0.651025,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0056",21,0.648542,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0057",21,0.201358,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0058",20,0.201424,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen19_0059",21,0.208169,0,1,0,1,1,1,1,0,1,1,0,1,0
"gen19_0060",21,0.717415,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen19_0061",21,0.20857,1,1,0,1,1,1,1,1,0,1,0,1,0
"gen19_0062",21,0.202762,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0063",4,0.204103,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0064",21,0.201795,1,0,0,1,1,1,1,1,1,0,0,1,0
