"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen0_001",570,2.9,0,0,0,1,1,1,0,0,0,0,1,1,0
"gen0_002",335,4.9,0,1,0,0,1,0,0,1,1,1,0,0,1
"gen0_003",353,-2.1,1,0,0,0,0,0,0,1,0,0,1,0,1
"gen0_004",752,14.8,0,0,1,0,1,0,0,0,1,0,1,1,0
"gen0_005",133,-18.6,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen0_006",889,-15.2,1,1,0,1,0,0,1,1,0,1,1,0,1
"gen0_007",990,-17.8,1,0,0,1,0,1,0,0,1,0,1,1,1
"gen0_008",294,-11.6,0,0,1,0,0,0,1,1,1,0,0,1,0
"gen0_009",111,9.1,1,0,1,1,1,0,0,0,0,1,1,1,0
"gen0_010",795,-9.5,1,1,1,0,1,0,0,0,1,1,0,0,1
"gen0_011",278,-4,1,1,1,1,0,1,0,0,0,1,0,0,1
"gen0_012",516,18.4,0,1,0,1,0,0,0,0,0,0,1,1,1
"gen0_013",461,6.8,0,1,1,0,1,1,0,0,1,0,1,1,1
"gen0_014",678,10.9,0,0,0,0,0,1,0,1,0,1,0,1,1
"gen0_015",556,-15.9,1,1,1,1,0,1,1,0,1,1,0,0,0
"gen0_016",696,-22.8,1,0,0,0,1,1,0,1,1,1,1,0,0
"gen0_017",670,22.1,1,1,1,0,1,0,1,1,1,0,1,0,0
"gen0_018",12,-4.4,1,1,0,0,1,0,0,1,0,0,1,0,0
"gen0_019",490,17,1,1,1,1,0,1,0,1,1,0,0,0,0
"gen0_020",862,-1.2,1,0,1,0,0,0,0,1,1,1,0,1,1
"gen0_021",406,20.7,0,0,0,0,0,0,0,0,0,1,1,1,0
"gen0_022",165,12.3,0,1,1,0,0,1,0,0,0,1,1,0,0
"gen0_023",609,13.6,1,0,0,0,0,0,1,0,0,0,0,1,0
"gen0_024",907,4.2,0,1,0,1,1,1,0,0,0,0,0,0,1
"gen0_025",305,-2.8,0,0,0,0,1,0,1,0,1,0,0,0,0
"gen0_026",445,-20.9,1,0,0,0,0,0,0,1,0,1,1,1,0
"gen0_027",630,5.5,1,0,1,1,0,0,1,0,1,1,0,0,0
"gen0_028",250,-8.1,1,1,0,1,0,1,1,1,1,1,1,1,1
"gen0_029",372,-12.3,0,0,0,1,1,0,1,0,0,0,1,0,1
"gen0_030",966,-23.3,1,1,0,1,1,0,1,1,0,1,0,1,0
"gen0_031",771,22.8,1,0,1,1,1,1,1,1,1,0,1,0,1
"gen0_032",719,16.5,0,0,0,0,1,1,1,1,0,1,0,1,0
"gen0_033",848,-14.3,0,1,1,0,0,1,0,1,1,1,0,1,0
"gen0_034",501,-0.5,0,0,1,0,0,0,1,1,0,1,1,0,0
"gen0_035",317,-18.9,0,1,0,0,1,0,1,1,0,0,1,0,1
"gen0_036",797,-9.2,1,1,1,1,1,1,0,0,1,1,0,1,0
"gen0_037",148,-22.4,1,1,1,1,0,0,1,0,1,1,1,1,0
"gen0_038",83,2,1,0,1,1,0,1,1,1,1,0,0,0,1
"gen0_039",260,-21.6,1,0,1,0,0,1,0,0,1,0,1,0,0
"gen0_040",198,20,0,0,0,1,0,1,1,1,1,1,1,0,1
"gen0_041",950,-6.4,1,0,1,0,1,1,1,0,0,1,0,1,1
"gen0_042",744,19.6,0,0,0,1,1,1,1,1,1,0,1,1,0
"gen0_043",178,-7.5,0,1,0,0,1,1,1,0,1,0,0,0,0
"gen0_044",594,-19.5,1,0,1,1,0,1,0,1,1,1,1,0,1
"gen0_045",41,0.9,1,1,1,0,0,1,1,0,1,1,0,0,1
"gen0_046",435,6.1,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen0_047",647,21.7,0,0,1,1,0,0,0,1,1,1,0,1,1
"gen0_048",53,-13.8,0,0,0,1,0,1,0,0,0,0,0,1,1
"gen0_049",471,24.4,0,1,1,1,0,0,1,1,0,0,0,0,1
"gen0_050",546,9.9,1,1,1,1,0,1,1,1,0,1,1,1,0
"gen0_051",212,8.2,1,1,0,0,1,1,1,1,0,0,0,1,1
"gen0_052",22,15.4,0,0,0,1,1,1,0,1,0,0,0,0,0
"gen0_053",107,-17,0,0,1,0,1,0,0,1,0,0,0,0,1
"gen0_054",73,11.8,1,1,0,1,0,0,0,0,1,0,0,1,1
"gen0_055",409,13.5,0,1,1,1,1,1,1,0,1,1,1,1,1
"gen0_056",221,-10.4,1,0,0,0,1,1,1,0,0,1,0,0,1
"gen0_057",819,-6.8,0,1,0,1,1,1,1,0,1,0,0,1,0
"gen0_058",587,7.9,0,1,0,1,1,0,0,0,1,1,0,0,0
"gen0_059",708,-5.3,0,0,1,0,0,0,0,1,0,1,1,0,1
"gen0_060",898,24.2,0,1,0,0,1,1,1,0,1,0,1,0,1
"gen0_061",922,0.2,0,1,1,1,1,1,1,0,0,0,1,0,1
"gen0_062",379,-12.6,1,0,1,1,0,0,0,1,0,0,1,1,0
"gen0_063",841,17.5,1,0,0,0,0,0,0,0,0,0,0,1,0
"gen0_064",978,2.7,1,1,1,0,1,0,1,0,0,0,1,1,0
