"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",665,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0002",686,8.8,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen14_0003",685,8.7,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0004",714,8.3,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen14_0005",678,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0006",686,9.2,1,1,1,0,1,1,1,1,1,1,0,0,1
"gen14_0007",707,7.9,1,1,0,1,1,1,1,1,1,0,0,0,1
"gen14_0008",788,-8.1,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0009",672,9.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0010",504,8.6,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen14_0011",689,9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0012",736,8.6,1,1,0,1,1,1,1,0,1,1,0,0,1
"gen14_0013",771,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0014",698,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0015",721,-5,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0016",694,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0017",145,22.8,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen14_0018",551,-6.2,1,1,0,1,0,0,1,1,1,1,0,0,1
"gen14_0019",746,8.7,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0020",763,9.1,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0021",675,8.8,1,1,0,1,1,1,0,1,1,1,0,0,1
"gen14_0022",733,9.2,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0023",675,9.1,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen14_0024",724,8.9,1,1,0,0,1,0,1,1,1,1,0,0,1
"gen14_0025",664,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0026",687,8.8,1,1,0,1,1,1,1,1,1,0,0,0,1
"gen14_0027",671,9.5,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0028",679,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0029",688,8.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0030",696,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0031",697,8.5,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0032",468,8.9,1,1,0,1,1,0,1,1,1,1,0,0,0
"gen14_0033",377,4.5,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0034",695,9.1,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen14_0035",674,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0036",601,9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0037",572,8.6,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen14_0038",618,8.8,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen14_0039",699,8.1,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0040",706,8.1,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen14_0041",753,24.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0042",756,9.1,1,1,0,1,0,0,1,0,1,1,0,0,1
"gen14_0043",732,8.7,0,1,0,1,0,0,1,1,1,1,0,0,1
"gen14_0044",725,9,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen14_0045",674,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0046",17,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0047",781,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0048",778,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0049",707,8.2,1,0,0,1,0,1,1,1,1,1,0,0,1
"gen14_0050",678,8.6,1,1,0,1,1,1,1,1,1,0,0,0,1
"gen14_0051",775,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0052",707,8.7,1,1,0,1,1,1,1,1,0,1,0,0,1
"gen14_0053",671,8.2,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen14_0054",680,9,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0055",688,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0056",604,11.4,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen14_0057",809,8.3,1,1,0,1,1,1,1,1,0,1,0,0,1
"gen14_0058",712,8.9,1,0,0,1,1,1,1,1,1,1,0,0,1
"gen14_0059",709,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0060",744,8.8,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen14_0061",685,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0062",678,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0063",839,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen14_0064",625,9,1,1,1,1,0,1,1,1,1,1,0,0,1
