"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",764,7.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0002",665,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0003",714,8.1,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0004",827,8.6,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0005",660,10,1,1,0,1,1,1,1,0,1,1,0,0,1
"gen9_0006",661,7.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0007",684,8.6,0,1,0,0,1,1,1,1,1,1,0,0,1
"gen9_0008",620,8.8,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen9_0009",783,8.2,1,1,1,1,1,1,1,0,1,1,0,0,0
"gen9_0010",639,9.8,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen9_0011",674,9.5,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen9_0012",830,9.4,1,1,1,1,1,0,1,1,1,1,0,0,0
"gen9_0013",678,8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0014",683,8,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen9_0015",649,9.8,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen9_0016",659,9.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0017",672,9.2,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0018",667,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0019",776,8.2,0,1,0,1,1,0,1,0,0,1,0,0,1
"gen9_0020",890,8.6,1,1,1,1,1,1,1,1,1,0,0,0,1
"gen9_0021",704,8.5,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen9_0022",744,1.1,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen9_0023",22,9.3,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen9_0024",655,9,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0025",684,8.1,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0026",658,8,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen9_0027",735,-13.3,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen9_0028",713,8.3,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0029",616,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0030",209,8.3,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0031",715,8.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0032",799,7.9,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0033",764,9.1,1,1,0,1,1,1,0,1,1,1,0,0,1
"gen9_0034",723,9.5,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen9_0035",691,8,1,1,1,1,1,1,1,1,1,0,0,0,1
"gen9_0036",706,8.1,1,0,0,1,1,0,1,1,1,1,0,0,1
"gen9_0037",643,9.8,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0038",645,9.8,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen9_0039",766,8.2,1,1,0,1,1,0,1,1,1,1,0,1,0
"gen9_0040",535,8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0041",657,9.9,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0042",652,9.9,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen9_0043",647,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0044",657,9.6,1,1,1,1,1,0,1,1,1,1,1,0,1
"gen9_0045",646,9.6,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen9_0046",686,8.2,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen9_0047",632,7.9,1,1,0,1,1,1,1,1,1,0,0,0,1
"gen9_0048",666,8.9,0,1,0,0,1,1,1,1,1,1,0,0,1
"gen9_0049",649,9.8,1,1,0,1,1,1,1,1,0,1,0,1,1
"gen9_0050",659,9.8,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen9_0051",668,9,0,1,0,1,1,0,1,1,1,0,0,0,1
"gen9_0052",43,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0053",767,9,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen9_0054",699,9.4,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0055",666,8.9,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen9_0056",673,9.2,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen9_0057",754,8.6,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen9_0058",713,8.2,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen9_0059",674,9.4,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen9_0060",678,8.1,0,1,1,0,1,0,1,1,1,1,0,0,1
"gen9_0061",655,8.4,1,1,0,0,1,1,1,1,1,0,0,0,1
"gen9_0062",740,9.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen9_0063",651,8.6,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0064",663,9.8,1,1,0,1,1,1,1,1,1,1,0,0,0
