"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen2_0001",807,12.9,1,0,0,0,1,0,1,1,1,1,0,1,0
"gen2_0002",687,2.1,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen2_0003",546,9.9,1,1,1,1,0,1,1,1,0,1,1,1,0
"gen2_0004",434,5.7,0,1,0,1,1,0,1,1,1,0,1,1,0
"gen2_0005",212,8.2,1,1,0,0,1,1,1,1,0,0,0,1,1
"gen2_0006",966,11.5,1,1,1,1,0,1,1,1,1,1,0,0,0
"gen2_0007",449,6.4,0,0,0,0,1,0,1,1,1,1,1,0,0
"gen2_0008",237,16.4,0,0,0,1,1,1,1,1,1,0,0,1,1
"gen2_0009",890,6.3,0,1,1,0,1,1,1,0,0,0,1,1,0
"gen2_0010",893,9.4,1,1,1,0,1,0,1,0,0,0,1,0,0
"gen2_0011",696,16.1,0,1,1,0,1,1,1,1,0,1,1,0,0
"gen2_0012",806,10.3,1,1,1,1,0,1,1,0,0,1,1,0,1
"gen2_0013",719,16.5,0,0,0,0,1,1,1,1,1,1,1,1,0
"gen2_0014",314,4.2,0,0,1,1,0,1,1,1,0,0,1,1,0
"gen2_0015",705,16.2,0,1,0,0,1,1,1,1,0,1,0,1,0
"gen2_0016",409,13.5,0,1,1,1,1,1,1,0,1,1,1,1,1
"gen2_0017",537,15,0,1,1,0,1,1,1,1,1,0,1,1,0
"gen2_0018",593,6.8,0,1,0,1,1,0,1,1,0,1,1,0,0
"gen2_0019",893,10.5,1,1,1,1,0,1,1,1,1,1,0,0,0
"gen2_0020",760,3.1,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen2_0021",317,11.8,0,0,1,1,0,1,1,1,1,0,0,1,0
"gen2_0022",234,8.8,0,0,0,1,1,1,1,1,0,0,1,1,1
"gen2_0023",828,12,0,1,0,0,1,1,1,0,1,1,1,1,0
"gen2_0024",781,10.8,0,0,1,0,1,1,1,1,0,0,1,1,0
"gen2_0025",810,10.9,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen2_0026",605,7,0,0,0,1,0,0,1,1,1,1,1,0,0
"gen2_0027",429,3.2,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen2_0028",692,4.6,0,0,1,1,1,0,1,1,1,0,1,0,1
"gen2_0029",807,12.6,1,0,0,1,0,0,1,0,0,1,0,1,1
"gen2_0030",806,10.6,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen2_0031",914,6.3,0,0,1,0,1,1,1,0,0,0,1,0,0
"gen2_0032",425,6.4,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen2_0033",501,14.3,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen2_0034",652,7.9,0,0,0,0,1,0,1,1,1,1,1,1,0
"gen2_0035",675,4.9,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen2_0036",446,2.9,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen2_0037",562,5.9,1,1,1,1,0,1,1,0,0,1,1,1,1
"gen2_0038",558,8.6,0,0,1,1,0,1,1,1,0,0,1,0,0
"gen2_0039",551,8.1,1,1,1,0,1,1,1,1,0,1,1,1,1
"gen2_0040",207,10,1,1,0,1,0,1,1,1,0,0,0,1,0
"gen2_0041",954,11.3,0,1,1,0,1,1,1,0,0,1,0,0,0
"gen2_0042",902,6.5,1,1,1,1,0,1,1,1,1,0,1,1,0
"gen2_0043",817,9.7,1,0,0,0,0,1,1,1,1,1,0,1,0
"gen2_0044",536,13.1,1,1,1,1,1,0,1,1,0,1,1,1,0
"gen2_0045",781,14.9,1,1,0,0,0,1,1,1,0,1,1,0,0
"gen2_0046",730,11.6,0,1,1,1,1,1,1,0,0,1,0,1,1
"gen2_0047",614,12.4,1,1,1,0,0,1,1,1,0,1,1,0,0
"gen2_0048",628,13.6,0,1,1,1,1,1,1,1,0,1,1,1,0
"gen2_0049",580,7.8,0,0,0,0,1,0,1,1,1,1,1,1,0
"gen2_0050",574,14.8,0,1,0,0,1,1,1,1,0,1,0,0,0
"gen2_0051",506,6.1,0,0,1,0,1,1,1,1,1,1,1,0,0
"gen2_0052",630,2.4,1,0,0,1,1,0,1,1,1,1,0,0,1
"gen2_0053",394,5.9,0,0,1,0,0,1,1,1,1,1,1,1,0
"gen2_0054",369,4.7,0,0,0,1,1,0,1,1,0,0,1,0,0
"gen2_0055",263,7.8,0,1,0,0,1,1,1,1,1,0,0,0,0
"gen2_0056",398,6.8,1,0,0,0,1,0,1,1,0,1,1,1,1
"gen2_0057",809,5,1,0,1,1,0,1,1,1,1,1,0,0,1
"gen2_0058",844,8.6,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen2_0059",665,12,1,1,0,0,1,0,1,1,1,1,1,0,0
"gen2_0060",750,5.9,0,0,1,1,0,1,1,1,1,1,0,0,0
"gen2_0061",686,9.4,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen2_0062",706,8.9,1,0,1,0,1,1,1,1,0,1,0,0,0
"gen2_0063",869,11.5,1,1,1,1,0,1,1,0,0,1,1,0,0
"gen2_0064",903,10.3,1,1,1,1,0,1,1,1,1,1,0,0,1
