"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",18,0.280785,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen14_0002",17,0.29308,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen14_0003",17,0.27213,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen14_0004",16,0.293916,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0005",16,0.29572,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0006",16,0.274431,1,1,0,1,1,0,1,1,1,0,1,0,1
"gen14_0007",23,0.740824,1,1,0,1,1,1,0,1,1,0,0,1,1
"gen14_0008",24,0.272767,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0009",12,0.287106,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen14_0010",23,0.313859,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0011",18,0.301725,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0012",19,0.308404,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0013",16,0.223541,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen14_0014",20,0.293883,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen14_0015",17,0.625858,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen14_0016",17,0.514973,1,1,1,0,0,1,1,1,0,1,1,0,0
"gen14_0017",11,0.273959,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen14_0018",26,0.285914,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen14_0019",17,0.272698,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen14_0020",17,0.277918,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen14_0021",16,0.295682,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0022",16,0.293954,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen14_0023",16,0.294079,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0024",17,0.288969,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen14_0025",20,0.720019,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen14_0026",23,0.294073,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen14_0027",23,0.284709,0,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0028",24,0.282531,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0029",16,0.287284,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen14_0030",18,0.289221,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0031",17,0.295139,1,1,0,1,0,1,1,1,1,1,1,1,1
"gen14_0032",13,0.302457,0,1,0,0,0,1,1,1,1,1,1,0,1
"gen14_0033",14,0.281242,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen14_0034",16,0.282321,0,1,1,0,1,1,1,1,1,1,0,1,1
"gen14_0035",28,0.286173,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen14_0036",19,0.300717,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen14_0037",24,0.29471,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0038",11,0.045217,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen14_0039",14,0.288921,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0040",14,0.292101,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0041",19,0.293713,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0042",12,0.301797,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0043",19,0.297822,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen14_0044",5,0.304498,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0045",23,0.281751,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0046",24,0.285489,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0047",17,0.289561,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen14_0048",10,0.292651,1,1,0,0,0,1,1,1,1,1,0,1,1
"gen14_0049",18,0.281115,0,1,0,0,1,1,1,1,1,1,1,0,0
"gen14_0050",18,0.814971,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen14_0051",17,0.278203,1,0,0,0,1,1,1,1,1,1,1,1,1
"gen14_0052",17,0.289415,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen14_0053",16,0.26643,1,1,0,1,1,0,1,1,0,1,1,1,0
"gen14_0054",18,0.278664,1,0,0,1,1,1,1,1,1,1,1,1,1
"gen14_0055",16,0.272921,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen14_0056",15,0.29459,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen14_0057",20,0.294365,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen14_0058",20,0.308626,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen14_0059",22,0.294049,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0060",17,0.29434,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen14_0061",18,0.295385,0,1,1,1,1,1,0,1,1,1,0,1,1
"gen14_0062",19,0.30206,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen14_0063",8,0.304021,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen14_0064",19,0.303754,1,1,0,1,1,1,1,1,1,1,1,1,1
