"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen1_0001",15,0.514842,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen1_0002",3,0.373139,1,1,0,0,1,1,1,1,1,1,0,0,1
"gen1_0003",21,0.380773,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen1_0004",16,0.314402,0,0,1,1,1,0,1,1,0,1,0,0,0
"gen1_0005",11,0.873542,1,0,0,1,1,1,1,1,0,1,1,1,0
"gen1_0006",22,0.131497,1,1,1,1,0,1,1,1,1,0,0,1,1
"gen1_0007",24,0.188227,1,1,0,1,0,0,1,1,1,0,0,0,1
"gen1_0008",6,0.737363,0,1,0,1,0,1,1,1,0,0,0,1,1
"gen1_0009",21,0.337022,1,1,1,0,0,1,1,1,0,1,1,0,1
"gen1_0010",6,0.521876,1,1,0,1,0,1,1,1,0,0,0,0,0
"gen1_0011",27,0.285512,0,1,1,1,0,0,1,0,0,0,1,0,1
"gen1_0012",23,0.05948,0,1,1,0,1,1,1,1,1,1,0,1,1
"gen1_0013",14,0.462657,0,1,0,1,0,1,1,1,1,0,1,0,0
"gen1_0014",4,0.297515,1,1,1,1,0,1,1,0,1,1,0,1,0
"gen1_0015",29,0.759877,1,0,1,1,0,0,1,1,0,0,0,1,0
"gen1_0016",8,0.943113,0,1,1,0,0,0,1,1,1,0,1,0,1
"gen1_0017",12,0.455747,1,1,1,0,1,0,1,1,1,1,1,1,1
"gen1_0018",6,0.432234,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen1_0019",16,0.271446,1,1,0,0,1,1,1,1,1,0,0,1,1
"gen1_0020",9,0.23319,1,1,1,1,0,1,1,1,1,1,0,0,1
"gen1_0021",8,0.187587,1,1,1,1,0,1,1,1,1,0,0,1,0
"gen1_0022",20,0.465786,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen1_0023",29,0.200393,1,1,1,1,0,0,1,1,0,0,0,1,0
"gen1_0024",24,0.747711,1,0,0,1,0,0,1,1,1,0,0,0,1
"gen1_0025",4,0.297619,1,1,0,0,1,1,1,0,1,1,0,1,1
"gen1_0026",3,0.373035,1,1,1,1,0,1,1,1,1,1,0,0,0
"gen1_0027",13,0.307395,1,1,1,1,0,1,1,0,1,1,1,1,0
"gen1_0028",6,0.504962,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen1_0029",26,0.566103,1,0,0,1,0,1,1,1,0,0,0,1,0
"gen1_0030",9,0.71565,1,1,1,1,0,0,1,1,0,0,0,0,0
"gen1_0031",18,0.316338,1,1,1,0,0,1,1,1,0,1,0,0,1
"gen1_0032",19,0.335086,0,0,1,1,1,0,1,1,0,1,1,0,0
"gen1_0033",24,0.327655,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen1_0034",14,0.246667,1,1,1,0,1,0,1,1,1,1,1,1,1
"gen1_0035",14,0.301181,0,1,1,1,0,1,1,0,1,0,1,0,0
"gen1_0036",27,0.446988,0,1,0,1,0,0,1,1,0,0,1,0,1
"gen1_0037",25,0.788607,1,0,0,1,0,0,1,1,0,0,0,1,0
"gen1_0038",15,0.844812,1,0,1,1,1,1,1,1,0,1,1,1,0
"gen1_0039",13,0.311859,1,1,1,1,0,1,1,1,1,0,0,1,1
"gen1_0040",13,0.117153,1,1,1,1,0,1,1,0,1,1,0,1,0
"gen1_0041",11,0.310918,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen1_0042",15,0.121701,0,1,1,0,1,1,1,1,1,1,0,0,1
"gen1_0043",13,0.551002,0,1,1,1,0,1,1,1,1,0,1,0,1
"gen1_0044",9,0.854768,0,1,0,0,0,0,1,1,1,0,1,0,0
"gen1_0045",24,0.227114,1,1,1,1,0,0,1,1,1,0,1,0,1
"gen1_0046",15,0.475955,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen1_0047",7,0.663993,0,0,1,1,1,0,1,1,0,0,0,1,0
"gen1_0048",15,0.387772,0,1,0,1,0,1,1,1,0,1,0,0,1
"gen1_0049",17,0.146579,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen1_0050",20,0.49976,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen1_0051",6,0.404298,0,1,1,1,0,1,1,1,0,0,0,1,0
"gen1_0052",4,0.63058,1,1,0,1,0,1,1,0,1,1,0,1,1
"gen1_0053",7,0.866497,0,1,0,0,0,0,1,1,1,0,1,0,1
"gen1_0054",7,0.598492,1,1,1,1,0,1,1,1,0,0,0,0,0
"gen1_0055",5,0.39797,0,1,0,0,0,1,1,1,1,0,0,0,1
"gen1_0056",4,0.712532,1,1,0,1,1,1,1,1,0,1,0,1,1
"gen1_0057",6,0.742629,0,1,0,1,0,1,1,1,0,0,0,1,0
"gen1_0058",6,0.51661,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen1_0059",8,0.244078,1,1,0,0,0,0,1,1,1,0,1,0,1
"gen1_0060",24,0.887262,0,1,1,1,0,0,1,1,1,0,0,0,1
"gen1_0061",8,0.54262,1,0,0,1,0,0,1,1,0,0,0,1,0
"gen1_0062",27,0.739133,1,1,1,1,0,1,1,1,0,0,0,0,0
"gen1_0063",12,0.878,1,0,0,1,1,0,1,1,0,1,1,1,0
"gen1_0064",15,0.309944,0,0,1,1,1,1,1,1,0,1,0,0,0
