"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen20_0001",22,0.825391,1,1,1,1,1,1,1,1,1,0,0,0,1
"gen20_0002",22,0.287759,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen20_0003",30,0.283236,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0004",18,0.523705,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0005",22,0.898531,1,1,1,1,1,1,1,0,1,0,0,1,1
"gen20_0006",16,0.279391,1,1,0,1,0,1,1,1,1,1,1,1,1
"gen20_0007",18,0.287263,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0008",16,0.275325,1,1,1,1,1,1,1,0,1,1,1,1,1
"gen20_0009",16,0.274951,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0010",16,0.285791,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen20_0011",16,0.295476,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0012",16,0.599526,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen20_0013",16,0.286612,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0014",16,0.290347,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0015",16,0.287844,1,1,1,1,0,1,1,1,1,1,1,0,1
"gen20_0016",20,0.292668,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen20_0017",19,0.28655,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0018",21,0.58548,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0019",17,0.28031,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0020",17,0.284864,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen20_0021",16,0.965293,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen20_0022",22,0.277875,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0023",21,0.284507,1,0,0,1,1,1,1,1,1,1,0,1,1
"gen20_0024",17,0.278577,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0025",20,0.37809,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0026",20,0.935717,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0027",19,0.281087,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0028",27,0.283077,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0029",22,0.288238,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0030",20,0.343622,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen20_0031",18,0.28751,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0032",18,0.289976,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0033",18,0.279462,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen20_0034",28,0.279099,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0035",17,0.285078,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0036",17,0.28047,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0037",16,0.286015,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen20_0038",16,0.276727,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen20_0039",22,0.289799,1,1,1,1,1,1,0,1,1,1,0,1,1
"gen20_0040",18,0.288183,1,0,1,1,1,1,1,1,1,0,0,1,1
"gen20_0041",16,0.286562,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen20_0042",16,0.276554,1,1,1,1,1,1,1,0,1,1,1,1,1
"gen20_0043",20,0.293676,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen20_0044",16,0.274317,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen20_0045",16,0.289494,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen20_0046",20,0.289786,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen20_0047",16,0.285045,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen20_0048",16,0.649908,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0049",16,0.275417,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen20_0050",16,0.279299,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen20_0051",16,0.804962,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen20_0052",16,0.287383,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0053",21,0.788891,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen20_0054",17,0.276762,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen20_0055",14,0.287796,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0056",16,0.287839,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen20_0057",16,0.275861,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0058",16,0.278855,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen20_0059",18,0.194427,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0060",18,0.292074,1,1,0,1,1,1,1,0,1,1,1,1,1
"gen20_0061",29,0.279906,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0062",17,0.278281,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0063",16,0.256917,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0064",26,0.727313,1,1,0,1,1,1,1,1,1,1,1,1,1
