"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",22,0.287759,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen21_0002",16,0.256917,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen21_0003",20,0.293676,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen21_0004",18,0.28751,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0005",30,0.283236,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0006",18,0.289976,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen21_0007",18,0.287263,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0008",28,0.279099,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0009",16,0.275861,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0010",16,0.274951,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen21_0011",16,0.295476,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0012",16,0.287383,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0013",16,0.286612,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0014",20,0.292668,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0015",16,0.274317,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0016",18,0.194427,1,1,1,1,1,1,0,1,1,1,1,1,0
"gen21_0017",20,0.293505,1,0,0,1,1,1,1,1,1,1,1,1,1
"gen21_0018",20,0.292839,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0019",18,0.291772,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0020",18,0.288279,1,1,0,1,0,1,1,1,1,1,0,1,1
"gen21_0021",18,0.272204,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0022",16,0.803324,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen21_0023",23,0.7256,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0024",20,0.288467,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen21_0025",18,0.222819,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0026",16,0.267084,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0027",7,0.287333,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0028",16,0.898663,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen21_0029",19,0.631204,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0030",16,0.280421,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0031",24,0.28485,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen21_0032",22,0.293862,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen21_0033",16,0.286603,1,1,1,1,1,0,1,0,1,1,1,1,1
"gen21_0034",18,0.287519,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen21_0035",17,0.280447,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0036",17,0.489105,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0037",28,0.287432,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0038",16,0.287143,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0039",30,0.285105,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen21_0040",17,0.288107,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0041",15,0.285067,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0042",30,0.285552,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0043",18,0.285104,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0044",16,0.276723,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0045",16,0.292352,1,1,1,0,1,1,1,0,1,1,1,1,0
"gen21_0046",18,0.290387,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0047",26,0.282657,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen21_0048",18,0.283825,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0049",18,0.246109,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen21_0050",18,0.287326,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen21_0051",18,0.26287,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0052",16,0.218169,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen21_0053",16,0.275046,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen21_0054",16,0.286654,1,0,0,1,1,1,1,1,1,1,1,1,1
"gen21_0055",19,0.287117,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0056",19,0.294069,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen21_0057",17,0.127585,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0058",17,0.237843,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0059",21,0.287485,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen21_0060",19,0.287537,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen21_0061",20,0.293767,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0062",20,0.292577,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen21_0063",19,0.277512,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen21_0064",16,0.284822,1,1,1,1,1,1,1,1,1,1,1,1,1
