"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen19_0001",22,0.284773,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen19_0002",22,0.287759,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen19_0003",16,0.272984,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen19_0004",22,0.284655,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen19_0005",22,0.284306,1,1,1,1,0,1,1,1,1,0,0,1,1
"gen19_0006",20,0.287558,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen19_0007",16,0.274999,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen19_0008",24,0.28392,1,1,0,1,1,1,1,1,1,0,0,0,1
"gen19_0009",16,0.286319,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen19_0010",16,0.287791,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0011",16,0.295294,1,1,1,1,0,1,0,1,0,1,1,1,1
"gen19_0012",16,0.280915,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0013",16,0.290347,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0014",16,0.287844,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0015",16,0.29565,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0016",16,0.279717,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0017",16,0.275325,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0018",16,0.279391,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0019",22,0.285727,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen19_0020",16,0.288926,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen19_0021",11,0.274436,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen19_0022",23,0.273547,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0023",19,0.280041,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen19_0024",19,0.284449,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen19_0025",22,0.284421,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0026",24,0.284154,1,1,1,1,1,1,0,1,1,0,0,1,1
"gen19_0027",16,0.282232,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen19_0028",16,0.283804,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0029",22,0.289347,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen19_0030",18,0.290223,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen19_0031",16,0.997893,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen19_0032",20,0.283257,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0033",15,0.290184,1,1,1,1,1,1,0,1,0,1,1,1,1
"gen19_0034",20,0.292668,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen19_0035",19,0.28254,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen19_0036",19,0.281832,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0037",30,0.283236,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0038",11,0.28547,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0039",17,0.285208,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0040",21,0.945335,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen19_0041",19,0.292607,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen19_0042",27,0.287698,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen19_0043",18,0.287739,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen19_0044",18,0.290166,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen19_0045",16,0.285791,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0046",16,0.28177,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0047",16,0.295342,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0048",16,0.274951,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0049",25,0.287349,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen19_0050",15,0.292221,1,1,0,1,0,1,1,1,1,0,1,0,1
"gen19_0051",16,0.280198,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen19_0052",16,0.28112,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen19_0053",16,0.368103,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0054",16,0.294396,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0055",16,0.295476,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0056",16,0.295468,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0057",24,0.230762,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen19_0058",16,0.286201,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen19_0059",16,0.286612,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen19_0060",16,0.295001,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen19_0061",22,0.824927,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen19_0062",18,0.287263,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen19_0063",16,0.278262,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen19_0064",16,0.283056,1,1,1,1,1,1,1,0,1,1,1,1,1
