"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen29_0001",25,0.222476,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0002",26,0.226944,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0003",25,0.222873,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0004",25,0.223873,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0005",25,0.225856,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0006",26,0.223653,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0007",25,0.222416,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0008",25,0.223358,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0009",26,0.228147,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0010",25,0.223504,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0011",26,0.224628,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0012",25,0.223371,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0013",25,0.223553,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0014",26,0.2266,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0015",25,0.22334,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0016",21,0.221199,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0017",25,0.223851,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0018",25,0.222498,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0019",25,0.223633,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0020",26,0.224499,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0021",26,0.222261,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0022",21,0.222591,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0023",25,0.222653,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0024",25,0.223376,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0025",25,0.225072,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0026",26,0.224745,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0027",25,0.223776,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0028",26,0.224192,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0029",25,0.223372,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0030",25,0.222859,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0031",26,0.224107,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0032",25,0.224394,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0033",25,0.223532,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0034",25,0.223525,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0035",26,0.223069,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0036",25,0.228418,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0037",26,0.222571,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0038",25,0.228449,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0039",23,0.226856,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0040",24,0.22249,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0041",25,0.224691,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0042",25,0.224038,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0043",21,0.223761,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0044",26,0.221091,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0045",25,0.222573,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0046",25,0.222716,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0047",26,0.223622,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0048",25,0.224364,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0049",25,0.226873,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0050",26,0.222487,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0051",25,0.222821,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0052",25,0.222935,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0053",25,0.226043,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0054",26,0.226757,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0055",26,0.226678,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0056",26,0.224894,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0057",26,0.22449,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0058",25,0.227028,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0059",25,0.222863,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0060",25,0.223368,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0061",26,0.227076,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0062",26,0.228015,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0063",26,0.222975,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen29_0064",25,0.226385,1,1,1,1,1,1,1,1,1,1,0,1,1
