"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen30_0001",26,0.226944,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0002",25,0.223873,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0003",25,0.225856,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0004",26,0.228147,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0005",25,0.222716,1,1,1,1,1,1,1,1,1,0,0,0,1
"gen30_0006",26,0.224628,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen30_0007",25,0.223532,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen30_0008",25,0.223371,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0009",25,0.223553,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen30_0010",26,0.224107,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen30_0011",26,0.227076,1,1,1,1,1,1,0,1,1,1,1,1,0
"gen30_0012",25,0.226043,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0013",25,0.343329,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen30_0014",26,0.223622,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0015",25,0.224364,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen30_0016",25,0.222498,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen30_0017",25,0.223196,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen30_0018",25,0.222855,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0019",25,0.224659,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0020",25,0.225257,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen30_0021",25,0.224466,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen30_0022",26,0.226974,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0023",5,0.2221,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0024",14,0.227342,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen30_0025",25,0.22299,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen30_0026",25,0.223381,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen30_0027",25,0.223938,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0028",25,0.223797,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0029",26,0.223899,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0030",25,0.224602,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen30_0031",25,0.225037,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen30_0032",25,0.224559,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen30_0033",26,0.228181,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0034",26,0.22691,1,1,1,1,1,1,1,0,1,0,0,1,1
"gen30_0035",25,0.223883,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen30_0036",26,0.223612,1,1,1,0,1,1,1,1,0,1,0,1,1
"gen30_0037",25,0.012892,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0038",25,0.226018,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0039",26,0.223715,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen30_0040",25,0.223763,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen30_0041",25,0.223547,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen30_0042",25,0.223538,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0043",25,0.223474,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen30_0044",25,0.225098,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen30_0045",25,0.582911,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen30_0046",26,0.020002,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen30_0047",26,0.226101,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0048",25,0.226699,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0049",25,0.222925,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen30_0050",25,0.223449,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0051",25,0.226548,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0052",21,0.226252,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0053",26,0.227071,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen30_0054",25,0.227119,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0055",25,0.224627,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen30_0056",26,0.223554,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0057",25,0.224109,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0058",25,0.224128,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0059",26,0.227119,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen30_0060",26,0.224453,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0061",25,0.222673,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen30_0062",26,0.146045,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen30_0063",25,0.222639,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen30_0064",25,0.22268,1,1,1,1,1,1,1,0,1,1,0,1,1
