"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",21,0.210503,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0002",20,0.25091,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0003",23,0.249579,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0004",19,0.191306,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0005",20,0.272222,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0006",19,0.230831,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0007",19,0.232811,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0008",17,0.235057,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0009",20,0.234186,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0010",22,0.269308,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0011",20,0.226529,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0012",16,0.367191,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0013",20,0.265808,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0014",20,0.236417,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0015",19,0.292641,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0016",20,0.128841,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0017",16,0.271089,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0018",22,0.36541,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0019",20,0.298177,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0020",16,0.341236,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0021",19,0.229919,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0022",20,0.229421,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0023",19,0.167117,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0024",20,0.192555,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0025",20,0.213736,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0026",21,0.262575,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0027",16,0.32592,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0028",17,0.276328,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0029",19,0.260272,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen9_0030",20,0.283279,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0031",19,0.229435,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen9_0032",20,0.227679,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0033",18,0.34401,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0034",17,0.254012,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0035",20,0.249379,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0036",20,0.249372,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0037",20,0.268594,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen9_0038",20,0.237814,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0039",20,0.251921,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen9_0040",19,0.246698,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0041",20,0.235211,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0042",20,0.235392,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0043",17,0.23619,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0044",20,0.235284,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen9_0045",17,0.269909,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0046",19,0.257789,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0047",20,0.261342,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0048",20,0.230995,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen9_0049",16,0.364737,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0050",20,0.253364,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen9_0051",21,0.246944,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen9_0052",21,0.235446,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0053",19,0.268936,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen9_0054",20,0.289513,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0055",21,0.274515,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0056",20,0.20821,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0057",22,0.235285,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0058",22,0.224797,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0059",21,0.218825,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0060",19,0.284319,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0061",21,0.235879,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen9_0062",22,0.250117,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen9_0063",19,0.259023,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0064",20,0.24403,1,1,0,1,1,1,1,1,1,1,1,1,1
