"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen25_0001",25,0.22407,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0002",26,0.226995,1,1,1,1,1,1,0,1,1,1,0,1,1
"gen25_0003",26,0.226506,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen25_0004",25,0.220844,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0005",21,0.221199,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0006",26,0.226431,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen25_0007",25,0.223217,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0008",21,0.377364,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0009",25,0.210745,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen25_0010",25,0.223602,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0011",25,0.222821,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0012",26,0.229377,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0013",26,0.227651,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0014",26,0.226515,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0015",25,0.221648,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0016",26,0.226895,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0017",25,0.33081,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0018",25,0.223153,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0019",26,0.207139,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0020",26,0.228433,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen25_0021",13,0.223814,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0022",28,0.223858,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0023",3,0.227238,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0024",26,0.661274,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen25_0025",26,0.226508,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0026",26,0.227658,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen25_0027",25,0.222239,0,1,1,1,1,1,1,0,1,1,0,1,1
"gen25_0028",25,0.220979,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0029",26,0.222539,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen25_0030",7,0.227682,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen25_0031",25,0.220702,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0032",25,0.223744,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0033",11,0.226779,1,1,1,1,1,0,1,0,1,1,0,1,1
"gen25_0034",25,0.222473,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen25_0035",25,0.224531,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0036",26,0.222365,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0037",26,0.229351,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen25_0038",26,0.227021,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0039",25,0.22241,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0040",12,0.223308,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen25_0041",26,0.225996,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen25_0042",2,0.226983,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen25_0043",26,0.736118,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0044",25,0.384105,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0045",7,0.224011,1,1,1,1,1,1,0,1,1,1,0,1,1
"gen25_0046",25,0.225721,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0047",26,0.226883,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0048",26,0.226618,0,1,1,1,1,1,1,0,1,1,0,1,1
"gen25_0049",8,0.221193,1,1,1,1,1,0,1,1,1,0,0,1,1
"gen25_0050",21,0.221383,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen25_0051",26,0.22414,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0052",25,0.225676,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0053",26,0.22681,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen25_0054",26,0.2266,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0055",26,0.222967,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen25_0056",25,0.22636,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0057",26,0.222499,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0058",27,0.226351,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0059",24,0.226737,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0060",24,0.220977,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen25_0061",25,0.226362,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0062",26,0.224214,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen25_0063",26,0.225906,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen25_0064",25,0.224306,0,0,1,1,1,1,1,1,1,1,0,1,1
