"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen20_0001",25,0.220057,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0002",26,0.231492,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0003",25,0.230423,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen20_0004",26,0.218043,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen20_0005",21,0.238562,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen20_0006",26,0.212317,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen20_0007",28,0.238851,1,1,1,1,1,1,0,1,1,1,1,1,0
"gen20_0008",27,0.229768,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen20_0009",26,0.72454,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0010",28,0.22706,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen20_0011",27,0.92958,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen20_0012",25,0.21909,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0013",26,0.219694,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0014",22,0.239515,1,1,1,1,1,1,1,0,1,1,1,1,1
"gen20_0015",25,0.226277,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0016",26,0.236203,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0017",26,0.230656,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen20_0018",27,0.230604,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen20_0019",26,0.223626,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen20_0020",25,0.222345,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0021",24,0.751369,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0022",23,0.217843,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0023",21,0.23877,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0024",25,0.230215,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen20_0025",26,0.225735,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0026",26,0.230162,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0027",26,0.230309,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0028",28,0.228243,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen20_0029",27,0.223553,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen20_0030",28,0.818135,1,1,1,1,1,1,1,0,1,1,0,1,0
"gen20_0031",25,0.234283,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen20_0032",22,0.235655,1,0,1,1,1,0,1,1,1,1,1,1,0
"gen20_0033",24,0.23026,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0034",15,0.238725,1,0,1,1,1,1,1,1,0,1,0,1,0
"gen20_0035",26,0.212344,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen20_0036",26,0.213668,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen20_0037",23,0.231417,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen20_0038",24,0.238521,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen20_0039",25,0.230932,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen20_0040",25,0.219548,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0041",25,0.223697,1,1,1,1,0,1,1,1,1,1,0,1,0
"gen20_0042",27,0.226128,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0043",27,0.223568,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen20_0044",24,0.233326,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0045",25,0.219972,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0046",25,0.219175,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0047",26,0.227549,1,1,1,1,1,1,0,1,1,1,0,1,1
"gen20_0048",26,0.286983,0,0,1,1,1,1,1,1,1,1,0,1,1
"gen20_0049",26,0.223799,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0050",27,0.223318,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen20_0051",25,0.166805,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0052",23,0.46609,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen20_0053",26,0.22997,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen20_0054",26,0.230221,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0055",27,0.22322,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen20_0056",26,0.220243,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0057",18,0.233423,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen20_0058",28,0.682538,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0059",28,0.217993,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen20_0060",27,0.223598,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0061",25,0.223798,1,1,1,0,1,0,0,1,1,1,0,1,1
"gen20_0062",25,0.221569,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen20_0063",25,0.225895,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen20_0064",26,0.853811,1,1,1,1,0,1,1,1,1,1,0,1,0
