"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen20_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0002",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0004",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0006",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0007",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0008",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0009",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0011",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0012",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0013",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0014",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0015",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0016",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0018",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0019",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0020",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0021",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0024",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0025",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0026",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0027",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0029",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0030",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0031",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0032",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0033",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0034",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0035",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0036",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0037",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0039",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0040",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0041",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0042",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0043",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0044",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0045",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0046",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0047",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0048",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0049",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0050",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0052",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0053",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0054",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0055",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0056",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0057",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0058",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0060",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0061",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0062",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0063",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen20_0064",9,1,0,1,0,1,1,1,1,1,1,1,0,1
