"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen10_0001",9,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen10_0002",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0004",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0006",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0007",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0008",9,1,0,1,0,1,1,0,1,1,1,1,0,0
"gen10_0009",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0011",9,1,0,0,0,1,1,1,1,1,1,0,0,1
"gen10_0012",9,1,0,1,0,1,1,0,1,1,1,0,0,1
"gen10_0013",9,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen10_0014",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0015",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0016",9,1,0,1,0,0,1,1,1,1,1,1,0,1
"gen10_0017",9,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen10_0018",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0019",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0020",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0021",9,0,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0024",9,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen10_0025",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0026",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen10_0027",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0028",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0029",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0030",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen10_0031",16,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen10_0032",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen10_0033",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen10_0034",9,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen10_0035",9,1,0,1,0,1,0,1,1,1,0,1,1,1
"gen10_0036",10,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0037",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0039",9,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen10_0040",9,0,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0041",9,1,1,0,0,1,1,1,0,1,1,1,1,1
"gen10_0042",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen10_0043",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0044",22,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0045",9,1,0,1,0,1,1,1,1,1,1,1,0,0
"gen10_0046",9,1,0,1,0,1,1,1,0,1,1,1,0,1
"gen10_0047",1,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0048",22,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen10_0049",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0050",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen10_0051",9,1,0,1,1,1,1,1,1,1,0,1,0,1
"gen10_0052",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen10_0053",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0054",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen10_0055",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen10_0056",28,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0057",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0058",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen10_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0060",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0061",9,1,0,1,0,1,0,1,1,1,1,1,0,1
"gen10_0062",5,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0063",15,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen10_0064",9,0,0,1,0,1,1,1,1,1,1,1,0,1
