"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen4_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen4_0002",10,1,0,0,0,1,1,0,0,1,1,1,0,0
"gen4_0003",12,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen4_0004",13,1,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0005",11,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen4_0006",5,0,0,1,1,1,0,1,1,0,1,0,0,1
"gen4_0007",14,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen4_0008",6,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen4_0009",7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen4_0010",9,1,1,1,1,0,0,1,1,1,1,1,1,0
"gen4_0011",8,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen4_0012",14,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen4_0013",12,1,0,0,0,1,0,1,1,1,1,0,0,0
"gen4_0014",21,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen4_0015",9,0,1,1,0,1,1,1,1,1,1,0,0,1
"gen4_0016",12,0,0,1,1,0,0,0,1,0,1,1,1,1
"gen4_0017",4,1,0,1,1,1,0,1,1,1,1,0,1,1
"gen4_0018",18,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen4_0019",13,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen4_0020",9,1,0,1,1,1,0,1,1,0,1,1,0,1
"gen4_0021",7,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen4_0022",7,0,0,1,0,1,1,1,1,1,1,0,0,1
"gen4_0023",13,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen4_0024",10,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen4_0025",12,0,0,1,0,1,0,1,1,1,1,0,0,1
"gen4_0026",11,0,0,0,1,1,0,1,0,1,1,1,0,0
"gen4_0027",7,1,0,1,1,1,1,1,1,1,1,0,0,0
"gen4_0028",9,0,1,1,0,1,0,1,1,1,1,1,1,1
"gen4_0029",11,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen4_0030",10,1,0,1,0,1,0,1,1,1,1,1,1,1
"gen4_0031",7,0,0,1,1,1,0,1,1,1,1,0,0,1
"gen4_0032",9,0,0,1,0,1,1,1,1,1,1,0,0,1
"gen4_0033",12,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen4_0034",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0035",12,0,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0036",6,1,0,1,1,1,1,1,0,1,1,0,0,1
"gen4_0037",13,1,0,1,1,1,0,0,1,1,1,1,0,1
"gen4_0038",11,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen4_0039",12,0,0,1,1,1,0,1,1,0,1,1,1,1
"gen4_0040",11,1,0,1,1,0,0,1,1,1,0,0,0,1
"gen4_0041",8,0,0,1,1,1,0,1,1,1,1,0,0,0
"gen4_0042",28,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen4_0043",18,1,0,1,0,1,1,1,1,1,1,0,0,0
"gen4_0044",11,1,0,0,1,1,0,1,1,1,1,1,0,0
"gen4_0045",9,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen4_0046",8,1,0,1,1,1,0,1,0,1,1,0,0,1
"gen4_0047",9,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen4_0048",8,1,0,1,0,1,0,1,1,1,1,1,1,0
"gen4_0049",6,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen4_0050",8,0,0,1,0,1,1,1,1,1,1,0,0,1
"gen4_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen4_0052",25,1,0,1,0,0,1,1,1,1,1,1,1,0
"gen4_0053",12,1,1,1,1,1,0,1,1,1,1,1,0,0
"gen4_0054",7,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen4_0055",17,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen4_0056",18,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen4_0057",11,1,0,0,0,1,1,1,1,1,1,1,0,0
"gen4_0058",11,1,0,1,0,1,0,1,1,1,1,0,0,0
"gen4_0059",10,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0060",8,1,0,1,1,1,1,1,1,1,0,1,0,1
"gen4_0061",7,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen4_0062",8,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen4_0063",9,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0064",9,1,0,1,0,1,1,1,1,1,1,0,0,1
