"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen17_0001",9,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen17_0002",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen17_0003",9,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen17_0004",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen17_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0006",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen17_0007",9,0,0,0,0,1,1,1,0,1,1,1,0,1
"gen17_0008",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0009",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0011",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0012",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0013",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0014",9,1,0,1,0,1,1,0,1,1,1,1,0,1
"gen17_0015",9,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen17_0016",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0018",30,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen17_0019",9,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen17_0020",9,1,0,1,0,1,1,1,1,1,1,1,0,0
"gen17_0021",24,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen17_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0024",9,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen17_0025",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0026",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0027",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0029",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0030",9,1,0,1,0,0,1,0,1,1,1,1,0,1
"gen17_0031",17,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0032",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0033",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen17_0034",16,0,0,1,0,0,1,1,1,1,1,1,0,1
"gen17_0035",9,0,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0036",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0037",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen17_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0039",9,1,0,1,0,1,0,1,1,1,1,1,0,0
"gen17_0040",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen17_0041",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0042",9,1,0,1,0,1,1,0,1,1,1,1,1,1
"gen17_0043",9,1,0,1,0,1,1,0,1,1,1,1,0,1
"gen17_0044",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0045",9,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen17_0046",9,0,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0047",22,1,0,0,0,1,0,1,1,1,1,1,0,1
"gen17_0048",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0049",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0050",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0051",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen17_0052",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0053",6,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0054",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0055",9,1,0,1,0,1,1,1,1,0,1,1,0,1
"gen17_0056",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0057",9,1,0,1,0,1,1,1,1,1,1,0,0,0
"gen17_0058",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0059",10,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0060",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen17_0061",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen17_0062",9,1,0,1,0,1,1,1,1,1,1,0,1,1
"gen17_0063",9,1,0,1,0,0,1,1,1,1,1,1,0,1
"gen17_0064",9,1,0,1,0,1,1,1,0,1,1,1,0,1
