"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen0_001",18,1,0,0,0,1,1,0,0,0,0,0,0,1
"gen0_002",11,1,0,0,1,0,1,0,0,1,0,1,0,0
"gen0_003",11,0,1,0,0,0,0,0,0,1,0,0,1,0
"gen0_004",23,1,0,0,1,0,1,0,0,1,1,0,1,1
"gen0_005",5,0,0,1,1,1,1,0,0,1,0,1,0,1
"gen0_006",27,0,1,1,0,1,1,0,1,1,1,1,1,0
"gen0_007",30,0,1,0,0,1,0,1,0,0,1,0,1,1
"gen0_008",9,0,0,0,1,1,0,0,1,1,1,0,0,1
"gen0_009",4,1,0,0,0,1,1,1,0,0,1,1,1,1
"gen0_010",24,0,1,1,1,0,1,0,1,0,1,1,0,0
"gen0_011",9,0,1,1,1,1,0,1,0,0,0,1,0,0
"gen0_012",16,1,0,1,0,1,0,0,0,0,0,0,1,1
"gen0_013",14,1,0,1,1,0,1,1,0,0,1,0,1,1
"gen0_014",21,1,0,0,0,0,0,1,0,1,0,0,0,1
"gen0_015",17,0,1,1,1,1,0,1,1,1,1,1,0,0
"gen0_016",21,0,1,0,0,0,1,1,0,1,1,1,1,0
"gen0_017",20,1,1,1,1,0,1,0,1,1,1,0,1,0
"gen0_018",1,0,1,1,0,0,1,0,0,1,0,0,1,0
"gen0_019",15,1,1,1,1,1,0,1,0,1,1,0,0,0
"gen0_020",26,0,1,0,1,0,0,0,0,1,1,1,0,1
"gen0_021",13,1,0,0,0,0,0,1,0,1,0,1,1,1
"gen0_022",6,1,0,1,1,0,0,1,0,0,0,1,1,0
"gen0_023",19,1,1,0,0,0,0,0,1,0,0,0,0,1
"gen0_024",28,1,0,1,0,1,1,1,0,0,0,0,0,0
"gen0_025",10,0,0,0,0,0,1,0,1,0,1,0,0,0
"gen0_026",14,0,1,0,0,0,1,0,0,1,0,1,1,1
"gen0_027",20,1,1,1,1,0,0,0,0,0,1,1,0,0
"gen0_028",8,0,1,1,0,0,0,1,0,0,1,1,0,1
"gen0_029",29,0,0,0,0,1,1,0,1,0,0,0,1,0
"gen0_030",12,0,1,1,0,1,1,0,1,1,0,1,0,1
"gen0_031",24,1,1,0,1,1,1,0,1,1,0,0,1,0
"gen0_032",22,1,0,0,0,1,1,1,1,1,0,1,0,1
"gen0_033",26,0,0,1,1,0,0,1,0,1,1,1,0,1
"gen0_034",16,0,0,1,1,0,0,0,1,1,0,1,1,0
"gen0_035",11,0,0,1,0,0,1,0,1,1,0,0,1,0
"gen0_036",24,0,1,1,1,1,1,1,0,0,1,1,0,1
"gen0_037",5,0,1,1,1,1,0,0,1,0,1,1,0,1
"gen0_038",4,1,1,0,1,1,0,1,1,1,1,0,0,0
"gen0_039",8,0,1,0,1,0,0,1,0,0,1,0,1,0
"gen0_040",28,1,0,0,0,1,0,1,1,1,1,0,1,0
"gen0_041",29,0,1,0,1,0,1,1,1,0,0,1,1,1
"gen0_042",22,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen0_043",6,0,0,1,0,0,0,1,1,0,1,0,0,0
"gen0_044",18,1,1,0,1,1,0,1,0,0,1,1,1,0
"gen0_045",2,1,1,0,1,0,0,1,1,0,1,1,0,0
"gen0_046",14,1,0,1,1,0,1,0,1,1,1,1,1,1
"gen0_047",20,1,0,0,1,1,0,0,0,0,1,1,0,1
"gen0_048",3,0,0,0,0,1,0,1,0,0,0,0,0,1
"gen0_049",15,1,0,1,1,1,0,0,1,1,0,0,0,0
"gen0_050",17,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen0_051",27,1,1,1,0,0,1,1,1,1,0,0,1,1
"gen0_052",2,1,0,0,0,1,1,1,1,1,0,0,0,0
"gen0_053",4,0,0,0,1,0,1,0,0,1,0,0,0,0
"gen0_054",3,1,1,1,0,1,0,0,0,0,1,0,1,1
"gen0_055",13,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen0_056",8,0,1,0,0,0,1,1,1,0,0,1,1,0
"gen0_057",25,0,0,1,0,1,1,1,1,0,1,0,0,1
"gen0_058",18,1,0,1,0,1,0,0,0,0,1,1,0,0
"gen0_059",22,0,0,0,0,0,0,0,0,1,0,1,1,0
"gen0_060",7,1,0,1,0,0,1,1,1,0,1,1,1,0
"gen0_061",7,0,0,1,1,1,1,1,1,0,0,0,1,0
"gen0_062",12,0,1,0,1,1,0,0,0,1,0,1,1,1
"gen0_063",25,0,1,0,0,0,0,0,1,0,0,0,0,1
"gen0_064",30,1,1,1,1,0,1,0,1,0,0,0,1,1
