"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen19_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0002",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0004",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0006",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0007",9,1,0,1,0,0,1,1,1,1,1,1,0,1
"gen19_0008",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen19_0009",9,1,0,1,0,1,1,1,1,1,1,1,1,0
"gen19_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0011",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0012",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0013",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen19_0014",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0015",9,1,0,1,0,1,1,1,0,1,1,1,0,1
"gen19_0016",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0018",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0019",9,1,0,1,0,1,1,1,0,1,1,1,0,1
"gen19_0020",9,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen19_0021",9,1,0,1,0,1,1,1,0,1,1,1,1,0
"gen19_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0024",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0025",9,1,0,1,0,1,1,1,0,1,1,1,0,1
"gen19_0026",9,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen19_0027",9,1,0,1,0,1,1,1,0,1,1,1,0,1
"gen19_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0029",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen19_0030",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0031",9,1,0,1,0,1,1,1,0,1,1,1,0,1
"gen19_0032",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0033",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen19_0034",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen19_0035",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0036",9,0,0,0,0,1,1,1,1,1,1,1,0,1
"gen19_0037",9,1,0,0,0,1,1,1,1,1,1,1,0,1
"gen19_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0039",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen19_0040",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0041",8,1,0,1,0,1,0,1,1,1,1,1,0,1
"gen19_0042",9,0,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0043",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0044",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0045",9,1,0,1,0,1,0,1,1,1,1,1,0,1
"gen19_0046",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0047",21,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen19_0048",9,1,0,1,1,0,1,1,1,1,1,1,0,1
"gen19_0049",9,1,0,1,0,1,0,1,1,1,1,1,0,0
"gen19_0050",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0052",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen19_0053",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0054",9,1,0,1,0,1,1,1,1,1,0,1,0,1
"gen19_0055",9,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen19_0056",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen19_0057",9,1,0,1,0,1,1,0,1,0,1,1,0,1
"gen19_0058",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0060",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0061",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0062",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0063",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen19_0064",9,1,0,1,0,1,1,0,1,1,1,1,0,1
