"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen3_0001",10,1,0,1,0,1,1,1,1,1,1,1,0,0
"gen3_0002",14,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen3_0003",4,1,1,0,1,0,0,1,1,1,1,0,0,0
"gen3_0004",9,1,1,1,0,1,1,1,1,1,1,0,0,1
"gen3_0005",2,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen3_0006",6,1,0,0,0,1,1,1,1,1,0,1,0,1
"gen3_0007",3,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen3_0008",11,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen3_0009",16,1,0,0,0,1,1,1,1,1,1,1,1,0
"gen3_0010",12,0,0,1,1,0,1,1,1,0,1,1,1,1
"gen3_0011",8,0,1,0,1,1,1,1,1,0,0,1,1,1
"gen3_0012",12,0,0,1,1,1,0,1,1,0,1,1,1,0
"gen3_0013",8,1,0,1,0,1,1,1,1,1,0,0,0,0
"gen3_0014",6,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen3_0015",20,1,0,1,1,0,1,1,0,0,1,0,1,0
"gen3_0016",30,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen3_0017",10,0,0,1,0,1,1,1,1,0,0,1,1,0
"gen3_0018",8,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen3_0019",6,0,0,0,0,1,1,1,1,1,1,0,1,0
"gen3_0020",28,0,1,1,1,0,1,1,1,1,1,0,0,1
"gen3_0021",15,1,0,1,0,1,1,1,1,1,1,1,1,0
"gen3_0022",15,1,0,0,1,1,0,1,0,1,1,1,0,1
"gen3_0023",5,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen3_0024",9,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen3_0025",8,0,0,1,1,1,1,1,1,1,0,0,0,0
"gen3_0026",6,1,0,1,0,0,1,1,1,1,1,0,0,0
"gen3_0027",8,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen3_0028",12,1,0,0,0,1,0,1,1,1,1,0,0,0
"gen3_0029",5,1,1,0,1,0,1,1,1,1,1,0,0,0
"gen3_0030",5,0,0,1,1,1,0,1,1,1,1,0,0,0
"gen3_0031",5,0,0,1,1,0,1,1,1,1,1,0,1,0
"gen3_0032",4,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0033",5,0,0,1,1,1,1,1,1,0,1,1,1,0
"gen3_0034",10,1,0,1,1,0,1,1,1,1,1,1,1,1
"gen3_0035",21,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen3_0036",2,0,0,1,1,0,1,0,1,0,1,1,1,0
"gen3_0037",6,0,0,1,1,0,0,1,1,0,1,0,0,0
"gen3_0038",12,0,0,1,1,0,1,1,1,1,1,1,1,0
"gen3_0039",7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen3_0040",10,1,1,1,0,0,1,1,0,1,0,1,0,1
"gen3_0041",5,0,1,0,1,0,0,1,1,1,1,0,0,0
"gen3_0042",5,1,0,1,1,1,1,1,1,1,1,0,0,0
"gen3_0043",13,1,0,1,1,1,0,1,1,1,1,1,0,1
"gen3_0044",29,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen3_0045",6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen3_0046",7,0,1,1,0,1,0,1,1,1,1,0,0,0
"gen3_0047",9,1,0,1,0,1,1,1,1,1,0,0,0,1
"gen3_0048",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen3_0049",29,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen3_0050",11,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen3_0051",12,0,0,1,1,0,0,1,1,0,1,1,1,1
"gen3_0052",12,0,0,1,0,0,1,1,1,0,1,1,1,0
"gen3_0053",8,1,0,1,0,1,1,1,1,0,0,0,1,0
"gen3_0054",8,0,1,1,1,1,1,0,1,1,0,1,0,1
"gen3_0055",13,1,1,1,1,1,1,1,0,0,1,1,1,1
"gen3_0056",14,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen3_0057",12,0,0,1,0,0,1,0,1,0,1,1,1,0
"gen3_0058",10,1,0,1,1,1,0,1,1,1,1,1,0,0
"gen3_0059",13,1,1,1,0,0,1,0,1,1,0,0,0,0
"gen3_0060",12,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen3_0061",10,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0062",14,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen3_0063",7,1,0,1,0,0,1,1,1,0,0,0,0,0
"gen3_0064",7,1,0,1,1,0,1,1,1,1,1,0,0,0
