"TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Rad"
0.383508771929825,0.263836477987421,0.467153284671533,0.776419734684752,0.144654088050314,0,0.221929949865996,0.21906764808973,0.268779022125102,0.258962756700313,0,0,1,0.204419889502762
0.379298245614035,0.272012578616352,0.441779631560653,0.682516023252348,0.236897274633124,0.0236686390532544,0.229889619517572,0.253767963547143,0.170718382955477,0.388792203271841,1,0,0,0.247582872928177
0.305614035087719,0.259433962264151,0.29822732012513,0.542554777165002,0.345911949685535,0,0.237934794138163,0.384507535927094,0.197760174815624,0.38844413505047,0,1,0,0.4375
0.329473684210526,0.294968553459119,0.337851929092805,0.536741690266806,0.360587002096436,0,0.246061852026223,0.384157027690151,0.299644905763453,0.474416985729203,0,0,0,0.448549723756906
0.352631578947368,0.357861635220126,0.321515467500869,0.53182292442987,0.274633123689727,0,0.254267157068283,0.470732562215212,0.299371756350724,0.36338322311173,0,0,0,0.449930939226519
0.302456140350877,0.261635220125786,0.326034063260341,0.676553882843941,0.121593291404612,0,0.262547061672162,0.358920434630214,0.366839661294728,0.444483118691264,0,0,1,0.371546961325967
0.308421052631579,0.29937106918239,0.286757038581856,0.642271575495603,0.0607966457023061,0.00591715976331361,0.270897909673314,0.440588853838065,0.279704998634253,0.340062652279847,1,0,0,0.425069060773481
0.306315789473684,0.242767295597484,0.328467153284671,0.637799970189298,0.343815513626834,0,0.279316039209701,0.335436382754995,0.343348811800055,0.372432996867386,0,1,0,0.431629834254144
0.282456140350877,0.249056603773585,0.303093500173792,0.613951408555671,0.228511530398323,0,0.287797785560726,0.368033648790747,0.261403987981426,0.497737556561086,0,0,0,0.447513812154696
0.292982456140351,0.320125786163522,0.256517205422315,0.624385154270383,0.127882599580713,0,0.29633948394604,0.494216614090431,0.286806883365201,0.367908109989558,0,0,1,0.454765193370166
0.295087719298246,0.267924528301887,0.328467153284671,0.760023848561634,0.119496855345912,0.00591715976331361,0.304937472280325,0.36347704171048,0.385140671947555,0.442046641141664,1,0,1,0.351174033149171
0.308070175438596,0.297169811320755,0.286757038581856,0.733194216723804,0.144654088050314,0.00591715976331361,0.313588093880213,0.43813529617946,0.283255940999727,0.335537765402019,1,1,0,0.398825966850829
0.343508771929825,0.293081761006289,0.388599235314564,0.61246087345357,0.268343815513627,0,0.322287700119945,0.330879775674728,0.341436765910953,0.509571876087713,0,1,0,0.462707182320442
0.339649122807018,0.349685534591195,0.277372262773723,0.596064987330452,0.138364779874214,0,0.331032653032428,0.506133894146513,0.257853045615952,0.544378698224852,0,0,1,0.469267955801105
0.357543859649123,0.387421383647799,0.284323948557525,0.508421523326874,0.165618448637317,0.00591715976331361,0.339819327852664,0.541184717840869,0.394427751980333,0.514096762965541,1,0,0,0.498618784530387
0.338947368421053,0.355974842767296,0.279805352798054,0.643762110597704,0.0817610062893082,0,0.348644115500814,0.510690501226779,0.42174269325321,0.465367211973547,0,1,1,0.485497237569061
0.348771929824561,0.355974842767296,0.328467153284671,0.645252645699806,0.125786163522013,0.00591715976331361,0.357503425002204,0.461619348054679,0.397978694345807,0.45353289244692,1,0,0,0.464088397790055
0.395789473684211,0.391509433962264,0.37956204379562,0.471009092264123,0.392033542976939,0,0.366393685841975,0.449702067998598,0.35973777656378,0.35851026801253,0,1,0,0.413674033149171
0.379298245614035,0.320125786163522,0.395550921098366,0.550901773736772,0.123689727463312,0,0.375311350252253,0.354013319313004,0.350450696531002,0.222067525234946,0,0,0,0.231698895027624
0.368771929824561,0.226100628930818,0.427876259993048,0.767476524072142,0.148846960167715,0,0.38425289542984,0.216614090431125,0.27588090685605,0.201531500174034,0,0,1,0.196477900552486
0.402105263157895,0.263836477987421,0.490093847758081,0.727232076315397,0.224318658280922,0.00591715976331361,0.393214825682728,0.195934104451455,0.168806337066375,0.0184476157326836,1,0,1,0.222720994475138
0.411578947368421,0.269811320754717,0.444212721584984,0.521091071694738,0.639412997903564,0.0710059171597633,0.429197546550011,0.248860848229933,0.187380497131931,0.36581970066133,1,1,0,0.313881215469613
0.407017543859649,0.34748427672956,0.418491484184915,0.609479803249366,0.49895178197065,0,0.438210056679867,0.361373992288819,0.193936083037421,0.377305951966585,0,1,0,0.417472375690608
0.425263157894737,0.368553459119497,0.430309350017379,0.649724251006111,0.165618448637317,0,0.447222657957495,0.372940764107956,0.281617044523354,0.525583014270797,0,0,0,0.482389502762431
0.487017543859649,0.506603773584906,0.434827945776851,0.563273215084215,0.218029350104822,0,0.456232098317178,0.522257273045917,0.290630975143403,0.444483118691264,0,0,0,0.542817679558011
0.466666666666667,0.424842767295598,0.425443169968717,0.667610672231331,0.10062893081761,0,0.46523516726814,0.440588853838065,0.406992624965856,0.467455621301775,0,0,0,0.467541436464088
0.454736842105263,0.424842767295598,0.402502606882169,0.613951408555671,0.0943396226415094,0,0.474228697352714,0.463722397476341,0.343348811800055,0.54890358510268,0,0,1,0.539019337016575
0.474385964912281,0.49622641509434,0.400069516857838,0.528841854225667,0.310272536687631,0.00591715976331361,0.483209565525629,0.545741324921136,0.361376673040153,0.567003132613992,1,0,0,0.588052486187845
0.465614035087719,0.489622641509434,0.374695863746959,0.445968102548815,0.136268343815514,0,0.492174694454471,0.563967753242201,0.425293635618683,0.550991994430909,0,1,0,0.623273480662983
0.511228070175439,0.539937106918239,0.446298227320125,0.33328364882993,0.312368972746331,0,0.501121053741503,0.547844374342797,0.439497405080579,0.63661677688827,0,0,0,0.61982044198895
0.519298245614035,0.569496855345912,0.393465415363226,0.475927858101058,0.0964360587002096,0,0.510045661067023,0.634069400630915,0.426932532095056,0.479289940828402,0,0,0,0.610151933701657
0.488771929824561,0.464779874213837,0.434827945776851,0.606498733045163,0.0356394129979036,0,0.518945583254712,0.475639677532422,0.494127287626332,0.560389836407936,0,0,0,0.403660220994475
0.530526315789474,0.548427672955975,0.446298227320125,0.375167685198986,0.364779874213836,0,0.527817937259362,0.557308096740273,0.370663753072931,0.344587539157675,0,0,0,0.610497237569061
0.50140350877193,0.414465408805031,0.51372957942301,0.27962438515427,0.691823899371069,0,0.53665989107754,0.339992989835261,0.434307566238733,0.449356073790463,0,0,0,0.657458563535912
0.466315789473684,0.412578616352201,0.407021202641641,0.383812788791176,0.576519916142558,0,0.545468664581893,0.445495969155275,0.2649549303469,0.487991646362687,0,0,0,0.667472375690608
0.46280701754386,0.441509433962264,0.400417101147028,0.482188105529885,0.165618448637317,0,0.554241530279714,0.484402383456011,0.347172903578257,0.620605638705186,0,0,0,0.648480662983425
0.480350877192982,0.538050314465409,0.374695863746959,0.566254285288419,0.10272536687631,0,0.562975813996611,0.617946021731511,0.37749248839115,0.471980508179603,0,0,0,0.628798342541437
0.44421052631579,0.40188679245283,0.372610358011818,0.663139066925026,0.232704402515723,0,0.571668895486173,0.468279004556607,0.481562414640809,0.525234946049426,0,0,0,0.63017955801105
0.434736842105263,0.437421383647799,0.358706986444213,0.523475927858101,0.146750524109015,0,0.580318208966485,0.521906764808973,0.364927615405627,0.511660285415941,0,0,0,0.600828729281768
0.48,0.481446540880503,0.420924574209246,0.147562975108064,0.264150943396226,0,0.588921243584543,0.508236943568174,0.406719475553128,0.215802297250261,0,0,1,0.563881215469613
0.532631578947368,0.607232704402516,0.383733055265902,0.476673125652109,0.180293501048218,0,0.614428397440997,0.685944619698563,0.372575798962032,0.42847198050818,0,0,0,0.658839779005525
0.526666666666667,0.50251572327044,0.527285366701425,0.484125801162617,0.155136268343815,0,0.622822318965086,0.424465474938661,0.534553400710189,0.268708666898712,0,0,1,0.49378453038674
0.464210526315789,0.320440251572327,0.48557525199861,0.663139066925026,0.314465408805031,0.106508875739645,0.631158242639556,0.263582194181563,0.330783938814532,0.319526627218935,1,0,0,0.43853591160221
0.296491228070175,0.224213836477987,0.328467153284671,0.489044566999553,0.324947589098532,0,0.639433993038734,0.314756396775324,0.20540835837203,0.48381482770623,0,1,0,0.471339779005525
0.356140350877193,0.320125786163522,0.27042057698992,0.330153525115517,0.280922431865828,0,0.647647450992715,0.480196284612688,0.245288172630429,0.45109641489732,0,0,0,0.665055248618784
0.357894736842105,0.326415094339623,0.310045185957595,0.491131316142495,0.182389937106918,0,0.655796553517108,0.447248510339993,0.374214695438405,0.439958231813435,0,0,0,0.666436464088398
0.354385964912281,0.330817610062893,0.326034063260341,0.543300044716053,0.190775681341719,0,0.663879293681992,0.436032246757799,0.348538650641901,0.581273929690219,0,0,0,0.735842541436464
0.377894736842105,0.40188679245283,0.263468891206117,0.527202265613355,0.20125786163522,0,0.671893720421466,0.578338590956887,0.339797869434581,0.54646710755308,0,0,0,0.733770718232044
0.37859649122807,0.385220125786164,0.279805352798054,0.557012967655388,0.180293501048218,0,0.679837938285356,0.543287767262531,0.450696531002458,0.600069613644274,0,0,0,0.74792817679558
0.429824561403509,0.469182389937107,0.319082377476538,0.557012967655388,0.109014675052411,0,0.687710107134663,0.59726603575184,0.423381589729582,0.648103028193526,0,0,0,0.591505524861878
0.489122807017544,0.521069182389937,0.328467153284671,0.469816664182442,0.10482180293501,0,0.695508441782247,0.645636172450053,0.465446599289812,0.528019491820397,0,0,0,0.669544198895028
0.549473684210526,0.511006289308176,0.437261035801182,0.394693695036518,0.215932914046122,0,0.70323121158049,0.524710830704522,0.503141218246381,0.419074138531152,0,0,0,0.760013812154696
0.469473684210526,0.412578616352201,0.437261035801182,0.215382322253689,0.450733752620545,0,0.710876739957523,0.415001752541185,0.408904670854958,0.632091890010442,0,0,0,0.758632596685083
0.426666666666667,0.433333333333333,0.247480013903372,0.235206439111641,0.115303983228512,0,0.718443403903736,0.629512793550648,0.323408904670855,0.625478593804386,0,0,0,0.787638121546961
0.451578947368421,0.485849056603774,0.312130691692735,0.363541511402593,0.190775681341719,0,0.725929633410379,0.622853137048721,0.490576345260858,0.29585798816568,0,0,0,0.780732044198895
0.443157894736842,0.345283018867925,0.4859228362878,0.303174839767477,0.515723270440252,0,0.733333910861946,0.290921836663162,0.485386506419011,0.444483118691263,0,0,0,0.691988950276243
0.423157894736842,0.368553459119497,0.363225582203684,0.300939037114324,0.50104821802935,0,0.740654770384209,0.440588853838065,0.226714012564873,0.632439958231814,0,0,0,0.547997237569061
0.424561403508772,0.429245283018868,0.24261383385471,0.227455656580713,0.245283018867925,0,0.747890797149804,0.629863301787592,0.343348811800055,0.623042116254786,0,0,0,0.790055248618785
0.434035087719298,0.439622641509434,0.263468891206117,0.325532866299001,0.20335429769392,0,0.755040626643188,0.620399579390116,0.490849494673586,0.36094674556213,0,0,1,0.816988950276243
0.440701754385965,0.360062893081761,0.437261035801182,0.482933373080936,0.375262054507338,0.0828402366863905,0.762102943886964,0.356466876971609,0.48347446052991,0.384267316394013,1,0,1,0.686809392265193
0.364912280701754,0.278616352201258,0.3239485575252,0.570725890594724,0.327044025157233,0.00591715976331361,0.76907648263158,0.379950928846828,0.277792952745152,0.460842325095719,1,1,0,0.61878453038674
0.395087719298246,0.330817610062893,0.305179005908933,0.530034282307348,0.343815513626834,0,0.775960024510344,0.457062740974413,0.296093963397979,0.42847198050818,0,1,1,0.664709944751381
0.374035087719298,0.29748427672956,0.300660410149461,0.625875689372485,0.169811320754717,0.289940828402367,0.782752398161932,0.424465474938661,0.356186834198306,0.203271841280891,1,0,1,0.301795580110497
0.437543859649123,0.294968553459119,0.522766770941953,0.725741541213295,0.169811320754717,0.0532544378698225,0.789452478322407,0.197686645636172,0.330783938814532,0.437869822485207,1,1,1,0.318024861878453
0.515087719298246,0.456603773584906,0.467153284671533,0.538232225368907,0.144654088050314,0.0236686390532544,0.796059184888935,0.433929197336137,0.154056268779022,0.560389836407936,1,1,0,0.691988950276243
0.456491228070175,0.473270440251572,0.363225582203684,0.530630496348189,0.209643605870021,0,0.802571481957423,0.557308096740273,0.338158972958208,0.666898712147581,0,1,0,0.816298342541436
0.512982456140351,0.561006289308176,0.353840806395551,0.420479952302877,0.186582809224319,0,0.808988376836248,0.664563617245005,0.434307566238733,0.75948485903237,0,0,0,0.835980662983425
0.559649122807018,0.634276729559749,0.342370524852277,0.232374422417648,0.19706498951782,0,0.815308919038382,0.757798808271995,0.517891286533734,0.715628263139576,0,0,0,0.875
0.606666666666667,0.649056603773585,0.402502606882169,0.15277984796542,0.19916142557652,0,0.821532199254253,0.713634770417105,0.590549030319585,0.731639401322659,0,0,0,0.859116022099447
0.627368421052632,0.672012578616352,0.411887382690302,0.146519600536593,0.20125786163522,0,0.827657348307619,0.729758149316509,0.556132204315761,0.36581970066133,0,0,0,0.868439226519337
0.483859649122807,0.404088050314465,0.481056656239138,0.27038306752124,0.469601677148847,0,0.833683536096887,0.361373992288819,0.568697077301284,0.317438217890707,0,0,1,0.837016574585635
0.395789473684211,0.328930817610063,0.446298227320125,0.520643911164108,0.335429769392034,0.396449704142012,0.839609970524294,0.312653347353663,0.281617044523354,0.499825965889314,1,0,0,0.481353591160221
0.405263157894737,0.370440251572327,0.310045185957595,0.51334028916381,0.253668763102725,0,0.84543589641533,0.496319663512093,0.243649276154056,0.48381482770623,0,1,0,0.834254143646409
0.440701754385965,0.397798742138365,0.356273896419882,0.559844984349381,0.306079664570231,0,0.851160594430949,0.480196284612688,0.386779568423928,0.509223807866342,0,0,0,0.523825966850829
0.483859649122807,0.44811320754717,0.386513729579423,0.49500670740796,0.236897274633124,0,0.856783379974988,0.505783385909569,0.374214695438405,0.377305951966586,0,0,0,0.858080110497237
0.519298245614035,0.45440251572327,0.525199860966284,0.469369503651811,0.389937106918239,0,0.862303602099301,0.372940764107957,0.394154602567605,0.590671771667247,0,0,0,0.725828729281768
0.582456140350877,0.565408805031447,0.434827945776851,0.330153525115517,0.236897274633124,0,0.867720642409168,0.587802313354364,0.290630975143403,0.518969718064741,0,0,0,0.798342541436464
0.610877192982456,0.550943396226415,0.490441432047271,0.155611864659413,0.821802935010482,0,0.873033913971417,0.515597616543989,0.458071565146135,0.560737904629307,0,0,0,0.907803867403315
0.695087719298246,0.659748427672956,0.56899548140424,0,0.670859538784067,0,0.878242860227803,0.557658604977217,0.40180278612401,0.64148973198747,0,0,0,0.912638121546961
0.662105263157895,0.682704402515723,0.51372957942301,0.0593232970636459,0.259958071278826,0,0.88334695391615,0.638976515948125,0.434580715651461,0.675948485903237,0,0,0,0.898825966850829
0.673684210526316,0.713836477987421,0.51372957942301,0.168877627068118,0.213836477987421,0,0.888345696001702,0.673676831405538,0.497951379404534,0.685346327880265,0,0,0,0.883977900552486
0.693684210526316,0.697169811320755,0.4859228362878,0.205842897600239,0.220125786163522,0,0.893238614621126,0.683140553803014,0.524993171264682,0.683257918552036,0,0,0,0.865331491712707
0.735087719298246,0.730817610062893,0.525199860966284,0.115516470412878,0.188679245283019,0,0.89802526404162,0.681037504381353,0.532368205408358,0.646362687086669,0,0,0,0.903660220994475
0.67859649122807,0.678616352201258,0.504344803614877,0.185124459681026,0.209643605870021,0,0.902705223637396,0.643883631265335,0.530729308931986,0.303515489035851,0,0,0,0.812845303867403
0.664912280701754,0.527987421383648,0.680222453945082,0.310627515277985,0.316561844863732,0,0.90727809688594,0.29863301787592,0.501775471182737,0.36338322311173,0,0,0,0.267265193370166
0.604561403508772,0.450314465408805,0.534584636774418,0.465494112386347,0.488469601677149,0,0.911743510386174,0.358920434630214,0.232723299644906,0.432648799164636,0,0,0,0.769337016574586
0.521052631578947,0.437735849056604,0.451511991657977,0.590102846922045,0.368972746331237,0,0.916101112900713,0.428671573781984,0.279704998634253,0.446919596240863,0,0,0,0.515193370165746
0.550175438596491,0.489937106918239,0.494960027806743,0.514234610225071,0.287211740041929,0,0.920350574424276,0.44304241149667,0.334061731767277,0.381830838844414,0,0,0,0.781767955801105
0.564912280701754,0.475471698113208,0.543969412582551,0.384110895811596,0.352201257861635,0,0.924491585280136,0.377497371188223,0.345260857689156,0.361294813783502,0,0,0,0.741022099447514
0.615087719298246,0.546540880503145,0.643030935001738,0.287524221195409,0.431865828092243,0,0.928523855246466,0.356817385208552,0.294181917508877,0.530107901148625,0,0,0,0.703729281767956
0.568421052631579,0.540251572327044,0.467500868960723,0.259204054255478,0.259958071278826,0,0.932447112714269,0.526813880126183,0.27806610215788,0.597285067873303,0,0,0,0.916091160220994
0.617894736842105,0.590566037735849,0.456030587417449,0.29691459233865,0.278825995807128,0,0.93626110387841,0.594461969856292,0.41054356733133,0.509223807866342,0,0,0,0.891919889502762
0.671228070175439,0.647169811320755,0.606534584636774,0.259949321806529,0.264150943396226,0,0.939965591963134,0.505783385909569,0.463261403987981,0.493212669683258,0,0,0,0.913328729281768
0.608771929824561,0.571698113207547,0.539103232533889,0.228946191682814,0.339622641509434,0,0.943560356483319,0.489660007010165,0.394154602567604,0.627567003132614,0,0,0,0.956146408839779
0.624210526315789,0.64496855345912,0.4859228362878,0.32448949172753,0.174004192872117,0,0.94704519254246,0.624956186470382,0.381589729582081,0.437521754263836,0,0,0,0.921961325966851
0.670877192982456,0.624213836477988,0.652763295099062,0.438366373528097,0.283018867924528,0,0.950419910168261,0.433578689099194,0.487025402895384,0.265924121127741,0,0,0,0.872582872928177
0.600701754385965,0.460691823899371,0.643378519290928,0.561782679982114,0.377358490566038,0,0.953684333686472,0.260778128286015,0.337885823545479,0.472328576400975,0,0,0,0.834254143646409
0.575438596491228,0.563522012578616,0.550921098366354,0.500968847816366,0.264150943396226,0,0.956838301133409,0.468629512793551,0.203223163070199,0.238426731639401,0,0,0,0.789364640883978
0.592982456140351,0.44622641509434,0.654848800834202,0.496497242510061,0.354297693920335,0,0.959881663707418,0.233087977567473,0.365200764818356,0.222067525234946,0,0,0,0.765538674033149
0.583508771929825,0.435534591194969,0.659367396593674,0.536443583246386,0.446540880503145,0,0.96281428525926,0.216614090431125,0.181644359464627,0.314653672119736,0,0,0,0.833563535911602
0.617543859649123,0.498427672955975,0.636426833507125,0.502906543449098,0.291404612159329,0,0.965636041821236,0.309849281458114,0.168806337066375,0.565262791507136,0,0,0,0.782803867403315
0.743157894736842,0.705974842767296,0.615571776155718,0.294827843195707,0.194968553459119,0,0.96834682117462,0.562215212057483,0.241464080852226,0.446919596240863,0,0,0,0.940953038674033
0.767017543859649,0.695283018867925,0.721932568647897,0.300640930093904,0.362683438155136,0,0.970946522454742,0.44304241149667,0.438131658016935,0.384615384615385,0,0,0,0.925759668508287
0.769824561403509,0.676729559748428,0.763642683350712,0.244745863765092,0.758909853249476,0,0.973435055792856,0.380301437083771,0.345260857689156,0.470240167072746,0,0,0,0.911256906077348
0.827368421052632,0.775157232704403,0.786930830726451,0.0903264271873603,0.459119496855346,0,0.975812341993719,0.466526463371889,0.296367112810707,0.514444831186913,0,0,0,0.930593922651934
0.768421052631579,0.758490566037736,0.724365658672228,0.297808913399911,0.339622641509434,0,0.978078312247562,0.511041009463722,0.363561868341983,0.344935607379046,0,0,0,0.80421270718232
0.67578947368421,0.576100628930818,0.692040319777546,0.581159636309435,0.339622641509434,0,0.980232907875006,0.340343498072205,0.398251843758536,0.463278802645319,0,0,0,0.74274861878453
0.704912280701754,0.708176100628931,0.719847062912756,0.602027127738858,0.270440251572327,0,0.982276080103208,0.459516298633018,0.265228079759629,0.170901496693352,0,0,0,0.769337016574586
0.659649122807017,0.485849056603774,0.766075773375043,0.634818899985095,0.524109014675052,0,0.984207789871404,0.165089379600421,0.358098880087408,0.168465019143752,0,0,0,0.628798342541437
0.661052631578947,0.489937106918239,0.773027459158846,0.553137576389924,0.524109014675052,0,0.986028007663855,0.162635821941816,0.128653373395247,0.308040375913679,0,0,0,0.643301104972376
0.681754385964912,0.588679245283019,0.742787625999305,0.497391563571322,0.429769392033543,0,0.98773671336803,0.303189624956186,0.126741327506146,0.282283327532196,0,0,1,0.685773480662983
0.596491228070175,0.483647798742138,0.652415710809871,0.545386793858995,0.450733752620545,0.029585798816568,0.989333896155777,0.277252015422362,0.23627424201038,0.256874347372085,1,0,0,0.530732044198895
0.624912280701754,0.498427672955975,0.694125825512687,0.525711730511254,0.461215932914046,0,0.990819554385133,0.251664914125482,0.216061185468451,0.374869474416986,0,1,0,0.591850828729282
0.600701754385965,0.485849056603774,0.562391379909628,0.431808019078849,0.350104821802935,0,0.992193695520315,0.370487206449352,0.196121278339252,0.201531500174034,0,0,0,0.959944751381215
0.605964912280702,0.442138364779874,0.687174139728884,0.587121776717842,0.371069182389937,0,0.993456336067449,0.195934104451455,0.288718929254302,0.414201183431953,0,0,0,0.44267955801105
0.624561403508772,0.561320754716981,0.606534584636774,0.438813534058727,0.341719077568134,0,0.994607501523504,0.410094637223975,0.152690521715378,0.563174382178907,0,0,0,0.945096685082873
0.763157894736842,0.720754716981132,0.633993743482795,0.334177969891191,0.257861635220126,0,0.995647226335964,0.560112162635822,0.319584812892652,0.628263139575357,0,0,0,0.954419889502762
0.908421052631579,0.890566037735849,0.75669099756691,0.269339692949769,0.230607966457023,0,0.996575553870756,0.625657202944269,0.436492761540563,0.579533588583362,0,0,0,0.959599447513812
0.943157894736842,0.90314465408805,0.819256169621133,0.139066925026084,0.174004192872117,0,0.997392536386043,0.57658604977217,0.487571701720841,0.560737904629307,0,0,0,0.943370165745856
0.972982456140351,0.922012578616352,0.858880778588808,0.143091369801759,0.230607966457023,0,0.998098235009561,0.557658604977217,0.449330783938815,0.331360946745562,0,0,0,0.761740331491713
0.904912280701754,0.777358490566038,0.928050052137643,0.269786853480399,0.274633123689727,0,0.998692719717304,0.326673676831405,0.434580715651461,0.470240167072746,0,0,0,0.579765193370166
0.883859649122807,0.819182389937107,0.835592631213069,0.298703234461172,0.410901467505241,0,0.999176069311486,0.466526463371889,0.254575252663207,0.370692655760529,0,0,0,0.747582872928177
0.905964912280702,0.810691823899371,0.925616962113312,0.319421672380385,0.238993710691824,0,0.999548371395872,0.366281107606029,0.363561868341983,0.456317438217891,0,0,0,0.858770718232044
0.931578947368421,0.846540880503145,0.879735835940216,0.327917722462364,0.280922431865828,0,0.999809722346788,0.452506133894147,0.285441136301557,0.389140271493213,0,0,0,0.896408839779006
0.92,0.842138364779874,0.941953423705248,0.325234759278581,0.234800838574423,0,0.999960227278255,0.384858044164038,0.352635891832833,0.493560737904629,0,0,0,0.630524861878453
0.916491228070175,0.852830188679245,0.849496002780674,0.341779698911909,0.249475890985325,0,1,0.490010515247108,0.299918055176181,0.431256526279151,0,0,0,0.886740331491713
