"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen29_0001",890,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0002",882,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0003",820,-10.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0004",845,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0005",899,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0006",900,11.1,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0007",875,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0008",890,11,1,1,1,0,1,1,1,0,1,1,1,1,0
"gen29_0009",817,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0010",897,11.1,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0011",843,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0012",916,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0013",866,11.4,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen29_0014",667,11.3,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen29_0015",901,11.5,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0016",890,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0017",889,11.2,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen29_0018",846,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0019",884,11.1,1,0,0,1,1,1,1,0,1,1,1,1,0
"gen29_0020",856,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0021",900,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0022",890,11.1,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen29_0023",884,11.1,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen29_0024",58,11.4,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen29_0025",842,11.3,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen29_0026",860,11.2,1,1,1,1,1,1,0,1,1,1,1,1,0
"gen29_0027",569,11.4,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen29_0028",860,11.3,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen29_0029",814,11,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen29_0030",896,11.2,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen29_0031",844,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0032",844,11.2,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen29_0033",899,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0034",864,11.2,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen29_0035",845,11.5,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen29_0036",873,20.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0037",817,11.2,1,1,0,1,1,1,1,0,1,1,1,1,0
"gen29_0038",820,11.1,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen29_0039",855,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0040",852,11,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen29_0041",880,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0042",839,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0043",177,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0044",776,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0045",847,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0046",848,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0047",854,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0048",879,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0049",876,11.3,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen29_0050",881,11.1,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen29_0051",890,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0052",950,11.3,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0053",900,11.1,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen29_0054",881,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0055",864,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0056",861,11.2,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen29_0057",833,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen29_0058",571,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0059",881,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0060",937,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0061",868,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen29_0062",831,-3,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen29_0063",882,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen29_0064",875,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
