"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen19_0001",874,11.3,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen19_0002",762,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0003",755,11.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen19_0004",625,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0005",809,11.3,1,1,0,1,1,1,1,0,1,1,1,1,0
"gen19_0006",762,-22.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0007",763,11.5,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen19_0008",766,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0009",797,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0010",738,11.3,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen19_0011",730,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0012",781,11.7,1,1,0,1,1,1,1,0,1,1,1,1,0
"gen19_0013",743,11.7,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen19_0014",929,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0015",751,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0016",799,11.3,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen19_0017",875,11.6,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen19_0018",765,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0019",596,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0020",748,11.4,1,1,0,1,1,1,1,0,1,1,1,1,0
"gen19_0021",842,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0022",838,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0023",388,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0024",785,3.9,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen19_0025",798,11.6,1,1,0,1,1,1,1,0,1,1,1,1,0
"gen19_0026",798,11.3,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen19_0027",769,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0028",791,11.5,1,1,0,1,1,1,1,1,1,0,0,1,0
"gen19_0029",798,11.3,1,1,0,1,1,1,1,0,1,1,1,1,0
"gen19_0030",798,0.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0031",789,2.2,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen19_0032",384,11.4,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen19_0033",755,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0034",751,-13,1,0,0,1,1,1,1,1,1,1,1,1,0
"gen19_0035",655,11.6,1,0,0,0,1,1,1,1,1,1,1,1,0
"gen19_0036",713,11.6,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen19_0037",766,11.7,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen19_0038",762,11.4,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen19_0039",922,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0040",743,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0041",759,11.5,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen19_0042",759,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0043",779,11.7,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen19_0044",785,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0045",748,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0046",615,11.5,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen19_0047",734,11.3,1,1,0,1,1,1,0,1,1,1,1,1,0
"gen19_0048",653,11.5,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen19_0049",762,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0050",778,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen19_0051",746,-17.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0052",760,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0053",772,11.3,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen19_0054",840,11.3,1,0,0,1,1,1,1,1,1,1,1,1,0
"gen19_0055",764,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0056",779,11.6,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen19_0057",740,11.7,0,1,0,1,1,0,1,1,1,1,1,1,1
"gen19_0058",756,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0059",799,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen19_0060",810,11.5,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen19_0061",879,11.3,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen19_0062",812,11.4,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen19_0063",748,11.5,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen19_0064",758,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
