"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",766,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0002",802,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0003",718,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0004",714,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0005",712,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0006",762,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0007",764,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0008",755,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0009",696,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0010",775,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0011",740,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0012",799,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0013",801,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0014",721,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0015",714,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0016",771,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0017",717,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0018",715,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0019",765,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0020",765,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0021",731,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0022",721,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0023",695,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0024",715,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0025",753,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0026",718,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0027",801,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0028",799,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0029",763,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0030",763,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0031",766,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0032",714,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0033",750,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0034",733,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0035",762,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0036",755,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0037",768,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0038",721,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0039",748,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0040",747,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0041",731,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0042",723,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0043",775,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0044",766,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0045",721,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0046",755,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0047",790,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0048",773,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0049",724,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0050",737,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0051",801,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0052",719,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0053",781,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0054",786,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0055",762,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0056",740,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0057",748,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0058",747,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0059",784,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0060",792,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0061",741,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0062",720,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0063",761,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0064",772,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
