"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",495,10.3,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0002",413,11.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0003",516,8.9,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0004",699,9.8,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0005",237,10.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0006",503,12.8,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0007",497,9.7,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0008",460,13.1,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen4_0009",554,13.2,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0010",205,12,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen4_0011",459,9.7,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen4_0012",236,13,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen4_0013",375,18.2,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0014",325,16.6,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen4_0015",251,14.1,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen4_0016",268,21.2,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen4_0017",494,9.8,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen4_0018",460,10.2,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0019",247,10.7,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0020",463,13.1,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen4_0021",498,13,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0022",464,9.5,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen4_0023",530,11.9,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0024",437,13.2,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0025",288,15.7,1,0,1,1,1,1,1,1,0,0,1,1,1
"gen4_0026",324,13.4,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0027",430,13.9,1,0,1,1,1,0,1,1,0,0,0,1,0
"gen4_0028",375,13.4,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0029",569,9.7,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen4_0030",589,9.8,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0031",493,11.7,1,0,1,1,1,1,1,1,0,0,1,1,1
"gen4_0032",556,11.8,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0033",470,10.4,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen4_0034",350,16.5,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0035",236,12.6,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen4_0036",252,12.4,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen4_0037",560,12.3,1,0,0,1,1,1,1,1,0,1,1,1,1
"gen4_0038",453,10.6,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0039",573,10.3,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen4_0040",621,9.8,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0041",275,17.5,1,0,1,1,1,1,1,1,0,0,1,1,1
"gen4_0042",337,11.6,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0043",250,13,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen4_0044",238,12,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0045",467,13,1,1,1,1,1,0,1,1,1,0,0,1,1
"gen4_0046",272,12.8,1,1,0,1,1,1,1,1,0,0,1,1,1
"gen4_0047",551,13,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen4_0048",384,9.8,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen4_0049",515,9.7,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen4_0050",237,12.2,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0051",284,13,1,1,0,1,1,1,1,1,0,0,1,1,1
"gen4_0052",683,18,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0053",497,9,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0054",516,9.6,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0055",263,14.5,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0056",349,14.6,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0057",372,20.6,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen4_0058",309,12.5,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen4_0059",664,9.8,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen4_0060",532,9.7,1,1,0,1,1,1,1,1,0,1,0,1,0
"gen4_0061",239,12.9,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen4_0062",266,19.2,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0063",233,14.7,1,1,0,1,1,1,1,1,1,0,1,0,1
"gen4_0064",328,14.9,0,1,0,1,1,0,1,1,1,1,0,1,1
