"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen22_0001",822,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0002",924,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0003",901,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0004",892,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0005",799,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0006",769,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0007",765,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0008",929,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0009",807,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0010",763,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0011",928,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0012",834,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0013",910,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0014",851,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0015",796,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0016",762,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0017",936,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0018",799,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0019",766,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0020",768,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0021",888,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0022",855,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0023",795,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0024",763,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0025",903,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0026",908,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0027",848,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0028",837,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0029",776,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0030",897,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0031",762,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0032",799,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0033",928,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0034",929,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0035",797,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0036",768,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0037",775,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0038",793,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0039",857,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0040",875,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0041",898,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0042",792,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0043",805,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0044",920,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0045",871,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0046",872,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0047",778,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0048",806,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0049",836,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0050",837,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0051",854,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0052",881,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0053",915,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0054",757,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0055",916,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0056",918,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0057",925,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0058",904,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen22_0059",817,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0060",869,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0061",763,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0062",762,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0063",905,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen22_0064",841,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
