"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0001",667,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0002",713,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0003",683,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0004",863,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0005",581,12.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0006",817,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0007",793,12.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0008",552,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0009",525,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0010",624,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0011",878,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0012",600,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0013",535,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0014",856,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0015",637,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0016",527,12.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0017",695,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0018",685,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0019",673,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0020",677,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0021",644,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0022",604,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0023",600,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0024",535,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0025",613,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0026",606,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0027",864,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0028",675,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0029",616,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0030",782,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0031",533,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0032",602,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0033",856,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0034",839,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0035",552,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0036",610,12,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0037",641,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0038",607,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0039",744,12,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0040",693,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0041",607,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0042",617,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0043",699,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0044",801,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0045",619,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0046",570,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0047",767,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0048",650,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0049",847,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0050",568,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0051",536,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0052",666,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0053",735,12,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0054",771,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0055",857,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0056",877,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0057",551,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0058",832,12.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0059",789,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0060",594,12.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0061",597,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0062",608,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0063",563,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0064",570,12.3,1,1,0,1,1,1,1,1,1,1,1,1,0
