"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen1_0001",176,24.1,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen1_0002",417,14.1,1,1,1,1,1,0,1,0,0,0,1,1,1
"gen1_0003",370,22,1,1,0,0,1,1,1,1,0,1,1,1,0
"gen1_0004",976,5.3,0,0,1,1,0,0,1,1,1,0,1,0,1
"gen1_0005",424,8.7,1,0,1,1,0,1,1,0,0,1,1,0,1
"gen1_0006",288,3.6,0,1,0,0,1,1,1,1,0,1,0,0,1
"gen1_0007",399,21.7,1,0,1,0,0,1,1,0,1,0,0,0,1
"gen1_0008",799,3.1,1,0,0,1,0,0,1,1,1,1,0,0,0
"gen1_0009",492,11.2,1,0,1,0,0,0,1,1,0,0,0,1,1
"gen1_0010",125,-0.9,0,0,1,0,1,1,1,0,1,1,1,1,0
"gen1_0011",833,-5.2,1,0,1,1,0,1,1,1,1,0,1,0,0
"gen1_0012",306,-3.3,1,0,1,0,1,0,1,1,1,1,1,0,1
"gen1_0013",769,11.7,0,0,1,1,1,1,1,0,0,0,0,1,0
"gen1_0014",71,13.3,0,1,1,1,0,0,0,1,0,0,0,0,1
"gen1_0015",876,9,0,0,1,0,0,1,1,0,0,1,0,0,0
"gen1_0016",19,-0.2,1,1,1,1,1,0,1,0,0,0,0,1,1
"gen1_0017",371,21.8,1,1,0,0,1,1,1,1,0,1,0,0,1
"gen1_0018",398,21.9,1,0,1,0,0,1,1,0,1,0,1,1,0
"gen1_0019",864,0.8,0,0,0,1,0,0,1,1,1,0,1,0,0
"gen1_0020",60,1.4,0,0,1,0,1,0,1,1,1,1,0,1,0
"gen1_0021",53,13.6,1,0,1,1,1,0,1,0,0,1,1,1,0
"gen1_0022",383,0.3,1,1,1,1,0,1,1,0,0,0,0,1,1
"gen1_0023",127,9.1,1,1,0,1,1,0,1,1,0,0,0,1,0
"gen1_0024",120,-16,0,1,0,1,0,1,1,1,1,0,1,0,1
"gen1_0025",835,2.7,0,1,0,1,0,0,1,1,1,0,0,0,0
"gen1_0026",35,2.3,1,0,1,1,0,0,1,1,0,0,0,0,0
"gen1_0027",367,17.1,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen1_0028",420,19,1,1,0,0,1,1,1,0,0,0,1,1,0
"gen1_0029",533,4.6,0,0,0,0,0,0,1,1,1,1,1,0,1
"gen1_0030",731,4.3,0,1,1,1,1,1,1,1,0,0,1,0,1
"gen1_0031",640,4.1,1,1,0,1,0,0,1,1,1,1,1,0,1
"gen1_0032",706,23.2,0,0,1,0,1,1,1,0,1,0,1,1,1
"gen1_0033",55,11.4,1,1,1,1,0,0,1,1,0,0,0,1,0
"gen1_0034",508,1.7,1,0,1,0,0,0,1,1,0,0,0,0,0
"gen1_0035",293,-2.4,1,0,0,0,1,0,1,1,1,1,1,0,0
"gen1_0036",301,2.7,0,1,1,0,1,1,1,1,0,0,0,1,1
"gen1_0037",469,10.5,1,0,1,0,0,0,1,0,0,0,0,0,1
"gen1_0038",447,9.4,1,0,1,1,0,1,1,1,0,0,1,1,1
"gen1_0039",343,17.4,1,1,0,1,1,1,1,1,0,0,1,1,1
"gen1_0040",250,22.9,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen1_0041",927,-12.9,1,0,1,1,0,0,1,1,0,0,1,0,0
"gen1_0042",177,4.3,0,0,1,0,1,0,1,1,1,0,1,1,1
"gen1_0043",310,-5,0,0,0,1,1,0,1,1,1,0,1,1,0
"gen1_0044",829,-3.5,1,0,1,0,0,0,1,1,0,0,1,0,0
"gen1_0045",314,-7.7,1,0,0,0,0,1,1,1,0,1,0,0,1
"gen1_0046",398,6.1,0,0,1,1,1,1,1,0,0,1,1,0,1
"gen1_0047",341,0.4,0,0,0,1,0,1,1,1,1,0,1,1,0
"gen1_0048",136,22.8,0,1,1,0,1,0,1,1,1,0,0,1,1
"gen1_0049",302,22.4,1,1,1,0,0,1,1,0,0,1,0,1,0
"gen1_0050",87,-0.6,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen1_0051",367,17.3,0,1,0,1,0,1,1,1,1,1,0,0,1
"gen1_0052",720,3.2,1,1,0,1,0,0,1,1,0,1,0,0,0
"gen1_0053",347,2.9,0,0,1,1,0,0,1,1,1,1,0,0,0
"gen1_0054",835,2.8,1,0,1,0,1,1,1,0,0,0,1,1,0
"gen1_0055",112,-0.1,0,0,1,0,0,0,1,1,0,0,1,0,0
"gen1_0056",84,1.1,0,1,1,1,1,0,1,1,1,0,0,1,0
"gen1_0057",99,-1,0,0,1,0,1,1,1,1,1,0,0,1,0
"gen1_0058",85,9.1,0,0,1,0,0,0,1,0,0,1,1,0,0
"gen1_0059",218,-9.5,0,0,1,1,0,0,1,0,1,1,1,0,0
"gen1_0060",306,1.1,1,0,1,0,1,1,1,1,0,0,0,1,0
"gen1_0061",815,9.3,0,0,1,0,0,0,1,1,0,0,0,1,1
"gen1_0062",553,10.9,1,0,1,0,0,1,1,0,0,1,0,0,0
"gen1_0063",274,-0.8,0,1,1,1,0,0,1,1,1,1,1,1,0
"gen1_0064",578,-4.6,1,0,1,1,0,1,1,0,1,0,0,1,0
