"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen23_0001",793,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0002",910,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0003",925,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0004",897,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0005",807,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0006",836,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0007",769,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0008",795,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0009",881,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0010",796,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0011",762,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0012",898,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0013",928,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0014",963,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0015",804,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0016",929,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0017",954,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0018",890,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0019",908,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0020",914,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0021",880,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0022",845,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0023",903,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0024",920,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0025",898,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0026",793,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0027",910,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0028",896,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0029",935,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0030",786,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0031",933,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0032",955,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0033",866,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0034",838,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0035",884,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0036",838,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0037",759,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0038",798,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0039",769,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0040",793,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0041",828,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0042",865,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0043",926,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0044",912,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0045",907,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0046",786,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0047",888,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0048",846,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0049",788,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0050",774,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0051",822,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0052",818,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0053",763,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0054",887,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0055",933,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0056",785,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0057",820,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0058",857,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0059",839,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0060",790,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0061",807,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0062",804,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0063",904,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0064",904,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
