"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",632,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0002",793,12.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0003",602,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0004",782,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0005",699,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0006",767,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0007",847,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0008",856,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0009",644,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0010",864,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0011",848,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0012",616,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0013",551,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0014",677,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0015",693,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0016",608,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0017",687,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0018",656,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0019",849,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0020",609,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0021",826,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0022",814,12.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0023",618,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0024",628,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0025",598,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0026",648,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0027",764,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0028",850,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0029",761,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0030",731,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0031",600,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0032",583,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0033",596,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0034",557,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0035",782,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0036",793,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0037",629,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0038",631,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0039",608,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0040",551,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0041",773,12.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0042",622,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0043",680,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0044",599,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0045",768,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0046",565,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0047",699,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0048",693,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0049",726,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0050",799,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0051",777,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0052",622,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0053",836,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0054",643,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0055",718,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0056",790,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0057",580,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0058",664,12,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0059",597,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0060",556,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0061",602,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen14_0062",581,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0063",807,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen14_0064",659,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0
