"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen2_0001",176,24.1,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen2_0002",343,17.4,0,1,0,1,1,0,1,1,0,1,1,1,0
"gen2_0003",250,22.9,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen2_0004",417,14.1,1,0,1,1,1,1,1,0,0,0,1,1,1
"gen2_0005",367,17.1,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen2_0006",447,9.4,1,0,1,1,0,1,0,1,0,0,1,1,1
"gen2_0007",367,17.3,1,1,0,1,0,1,1,1,1,1,0,0,1
"gen2_0008",731,4.3,0,1,1,1,1,1,1,1,0,0,1,0,1
"gen2_0009",371,21.8,1,1,0,0,1,1,1,1,0,1,0,0,0
"gen2_0010",370,22,1,1,0,0,1,1,1,1,0,1,1,1,1
"gen2_0011",976,8.2,0,0,1,1,0,0,1,1,0,0,1,0,1
"gen2_0012",640,4.1,1,1,0,1,0,0,0,1,1,1,1,0,1
"gen2_0013",136,-14.6,0,1,1,0,1,0,1,1,1,0,0,1,1
"gen2_0014",424,8.7,1,0,1,1,0,1,1,0,0,1,1,0,1
"gen2_0015",177,4.3,1,0,1,0,1,0,1,1,1,0,1,1,1
"gen2_0016",127,9.1,1,1,0,1,1,1,1,1,0,0,0,1,0
"gen2_0017",52,17,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen2_0018",253,24.5,1,1,0,1,1,1,1,1,0,0,1,1,1
"gen2_0019",205,13.8,1,1,0,0,1,1,1,1,1,0,1,1,0
"gen2_0020",440,12.5,0,0,1,0,1,0,1,1,0,1,1,1,1
"gen2_0021",635,4.1,1,0,1,1,0,0,1,1,1,0,1,1,1
"gen2_0022",182,4.3,0,1,0,0,1,1,1,1,1,1,1,0,1
"gen2_0023",669,19.6,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen2_0024",530,6.5,1,1,0,0,1,1,1,1,0,0,0,0,1
"gen2_0025",378,4.1,1,0,1,1,0,0,1,1,1,1,1,0,1
"gen2_0026",416,8.7,1,1,0,1,0,1,1,0,1,1,1,0,1
"gen2_0027",240,11.9,1,1,0,1,1,0,1,1,0,0,1,1,0
"gen2_0028",230,14.6,1,1,0,1,1,0,1,1,0,0,0,1,1
"gen2_0029",304,-15,0,1,0,1,1,1,1,1,1,0,1,0,1
"gen2_0030",239,19.8,1,1,0,1,0,1,1,1,1,1,0,1,1
"gen2_0031",121,10.9,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen2_0032",256,-17,1,1,0,1,1,0,1,1,0,1,1,1,0
"gen2_0033",164,4.3,0,0,1,1,1,1,1,1,0,0,1,1,1
"gen2_0034",744,4.3,0,1,1,0,1,0,1,1,0,0,1,0,1
"gen2_0035",436,16.5,1,0,0,1,0,1,1,1,0,1,0,0,1
"gen2_0036",378,10.2,0,1,0,1,0,1,1,1,1,0,1,0,1
"gen2_0037",940,14.4,1,1,1,0,0,1,1,0,0,1,1,1,0
"gen2_0038",419,16.3,1,0,0,0,0,1,1,1,0,1,1,0,1
"gen2_0039",408,-17.3,1,1,1,0,1,0,1,0,0,0,1,1,0
"gen2_0040",379,22.4,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen2_0041",431,22.3,0,1,0,0,1,1,1,1,0,0,1,0,1
"gen2_0042",670,9.6,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen2_0043",630,3.2,0,1,0,1,1,0,1,1,0,0,1,1,1
"gen2_0044",937,18.5,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen2_0045",220,15.7,0,1,1,0,1,0,1,1,1,0,1,1,1
"gen2_0046",207,11.5,0,0,1,1,1,0,1,1,1,0,1,1,1
"gen2_0047",175,22.6,1,1,0,0,1,0,1,1,0,0,1,1,0
"gen2_0048",331,22.2,0,1,1,0,1,1,1,1,1,0,0,1,1
"gen2_0049",362,11.4,0,0,0,1,0,1,1,0,0,1,1,0,1
"gen2_0050",429,4,1,1,0,1,0,1,1,0,1,1,0,0,1
"gen2_0051",242,8.9,1,0,1,1,1,0,1,1,0,1,0,1,1
"gen2_0052",309,8.9,1,1,0,1,0,1,1,0,0,0,0,0,1
"gen2_0053",365,23.4,1,0,1,1,1,0,1,1,0,0,1,1,1
"gen2_0054",516,8.9,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen2_0055",407,18,0,1,0,0,1,1,1,1,0,1,1,1,1
"gen2_0056",411,13.2,1,0,1,1,0,1,1,1,0,0,0,1,1
"gen2_0057",184,4.3,1,0,0,0,1,0,1,1,1,0,1,1,1
"gen2_0058",633,4.1,0,1,1,1,0,0,1,1,1,1,1,0,1
"gen2_0059",270,21.3,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen2_0060",347,18.9,0,1,0,1,0,1,1,1,1,1,0,0,1
"gen2_0061",298,23.4,0,1,1,1,1,1,1,1,0,0,1,1,0
"gen2_0062",683,3.8,1,1,1,1,1,0,1,1,1,0,1,0,1
"gen2_0063",367,21.1,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen2_0064",370,8.3,1,1,1,0,1,1,0,1,0,1,1,1,0
