"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen10_0001",9,0.301622,1,1,1,1,1,0,1,1,0,0,0,1,1
"gen10_0002",11,0.249227,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen10_0003",11,0.242652,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0004",18,0.265849,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0005",7,0.271041,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0006",9,0.311239,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0007",12,0.29484,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0008",8,0.270011,1,1,1,1,1,0,1,1,0,0,0,1,1
"gen10_0009",8,0.286049,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0010",8,0.26255,0,1,1,0,1,1,1,1,0,0,0,1,1
"gen10_0011",15,0.222202,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen10_0012",9,0.256921,1,0,1,1,0,1,1,1,0,0,0,1,1
"gen10_0013",10,0.27813,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0014",10,0.252571,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen10_0015",9,0.410308,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen10_0016",12,0.32979,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0017",15,0.274111,0,1,1,1,1,1,0,1,0,0,0,1,1
"gen10_0018",7,0.219132,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0019",9,0.909505,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0020",9,0.308795,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0021",11,0.320748,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0022",24,0.320281,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen10_0023",12,0.299559,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0024",12,0.325071,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen10_0025",16,0.266313,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0026",10,0.269547,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0027",10,0.999515,1,1,1,1,1,0,1,1,0,0,1,1,1
"gen10_0028",11,0.853256,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen10_0029",9,0.269548,1,1,1,1,1,0,1,1,0,0,0,1,1
"gen10_0030",8,0.403409,0,1,1,1,0,1,1,1,0,0,1,1,1
"gen10_0031",10,0.419984,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen10_0032",11,0.124127,1,1,0,1,1,1,1,1,0,0,0,1,1
"gen10_0033",11,0.272767,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen10_0034",9,0.187009,0,1,1,1,1,1,0,1,0,0,0,1,0
"gen10_0035",8,0.257816,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0036",8,0.270146,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen10_0037",8,0.283618,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen10_0038",9,0.259352,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen10_0039",15,0.248473,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen10_0040",10,0.2263,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen10_0041",8,0.264371,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0042",9,0.299801,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0043",10,0.268041,1,0,1,1,0,1,1,1,0,0,0,1,1
"gen10_0044",8,0.258891,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0045",9,0.266119,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen10_0046",8,0.30767,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen10_0047",26,0.250881,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0048",8,0.933189,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0049",10,0.32289,1,1,1,1,1,0,1,1,0,1,0,1,1
"gen10_0050",17,0.353267,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0051",10,0.253404,1,0,0,1,1,0,0,1,0,1,0,1,1
"gen10_0052",9,0.157902,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen10_0053",9,0.261172,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen10_0054",11,0.289677,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0055",10,0.299934,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen10_0056",11,0.306145,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen10_0057",9,0.295468,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0058",8,0.278321,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0059",8,0.537961,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0060",11,0.335093,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0061",11,0.271877,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0062",11,0.221366,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen10_0063",11,0.245027,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen10_0064",12,0.292465,0,1,0,1,1,1,1,1,0,0,0,1,1
