"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen15_0001",8,0.244855,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0002",8,0.287704,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0003",8,0.283859,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0004",16,0.291437,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0005",8,0.28715,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0006",8,0.283564,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0007",9,0.286427,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0008",8,0.29065,1,1,1,1,1,1,1,0,0,0,0,1,1
"gen15_0009",7,0.29503,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen15_0010",9,0.282875,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0011",8,0.274444,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0012",9,0.282304,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0013",17,0.262977,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen15_0014",10,0.302111,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0015",12,0.286931,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0016",8,0.284233,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen15_0017",9,0.102414,0,1,1,1,1,1,0,1,0,0,0,1,1
"gen15_0018",8,0.286925,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen15_0019",10,0.003928,0,1,1,1,1,1,0,1,0,0,0,1,1
"gen15_0020",16,0.301769,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen15_0021",9,0.283103,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0022",8,0.283434,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen15_0023",8,0.286966,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen15_0024",8,0.287917,0,1,1,1,0,1,1,1,0,0,1,1,1
"gen15_0025",8,0.283336,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0026",9,0.287243,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0027",22,0.28997,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0028",8,0.287935,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0029",9,0.282217,0,1,0,0,0,1,1,1,0,0,0,1,1
"gen15_0030",8,0.090852,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0031",7,0.291589,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0032",6,0.291145,0,1,1,0,1,1,1,1,0,0,0,1,1
"gen15_0033",8,0.944137,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0034",7,0.282575,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen15_0035",13,0.290207,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0036",11,0.28838,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen15_0037",8,0.283419,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0038",7,0.295175,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen15_0039",10,0.669827,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0040",8,0.28784,0,1,1,1,1,1,1,1,0,1,0,0,1
"gen15_0041",9,0.241322,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen15_0042",8,0.28996,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen15_0043",8,0.287391,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0044",6,0.287463,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen15_0045",9,0.275298,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0046",8,0.282021,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0047",8,0.323838,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0048",10,0.299923,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0049",9,0.282938,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen15_0050",8,0.446076,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0051",10,0.341722,1,1,1,0,1,1,1,1,0,0,0,1,1
"gen15_0052",15,0.284089,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0053",17,0.291385,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen15_0054",6,0.295082,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen15_0055",12,0.287016,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0056",8,0.287619,0,1,1,1,1,1,1,0,0,1,0,1,1
"gen15_0057",9,0.282412,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0058",9,0.303263,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen15_0059",8,0.283973,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0060",9,0.283135,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen15_0061",12,0.288307,1,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0062",17,0.289682,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen15_0063",9,0.558856,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen15_0064",8,0.284758,0,1,1,1,1,1,1,1,0,0,0,0,1
