"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen2_0001",15,0.288672,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen2_0002",5,0.292004,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen2_0003",22,0.149602,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen2_0004",5,0.267934,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen2_0005",6,0.505494,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen2_0006",25,0.408746,0,0,1,0,0,1,1,1,0,0,0,1,1
"gen2_0007",22,0.035605,0,0,0,1,1,0,1,1,1,1,0,0,1
"gen2_0008",7,0.506006,0,1,1,1,1,1,1,1,1,0,1,0,0
"gen2_0009",8,0.417437,1,0,1,1,0,1,1,1,0,0,0,1,1
"gen2_0010",24,0.279133,0,1,0,1,0,1,1,1,1,0,1,0,1
"gen2_0011",15,0.752149,0,0,1,1,0,1,1,1,1,1,1,0,1
"gen2_0012",5,0.38269,0,0,0,1,0,1,1,1,0,1,0,1,1
"gen2_0013",10,0.735882,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen2_0014",18,0.435018,0,1,1,1,0,1,1,1,1,0,1,0,0
"gen2_0015",6,0.155221,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen2_0016",7,0.37851,1,1,0,1,0,1,1,1,1,0,0,0,1
"gen2_0017",7,0.353291,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen2_0018",5,0.293153,1,1,0,1,0,1,1,1,1,0,1,1,1
"gen2_0019",5,0.506346,0,1,1,1,0,1,1,1,1,0,1,0,0
"gen2_0020",11,0.434678,0,1,1,1,1,1,1,1,1,0,1,0,0
"gen2_0021",14,0.395687,0,0,1,1,0,1,1,1,0,1,0,1,0
"gen2_0022",16,0.395749,0,0,0,1,0,1,1,1,0,0,0,1,1
"gen2_0023",25,0.417884,0,0,0,1,0,1,1,1,1,0,1,0,1
"gen2_0024",24,0.269995,1,1,1,1,0,1,1,1,0,0,0,1,1
"gen2_0025",6,0.50389,0,0,0,1,1,1,1,1,0,0,1,1,0
"gen2_0026",6,0.384806,0,1,1,1,1,1,1,1,0,1,1,0,1
"gen2_0027",6,0.289154,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen2_0028",14,0.291522,0,1,1,1,0,1,1,1,1,1,0,1,0
"gen2_0029",5,0.376342,1,0,0,1,0,1,0,1,0,1,0,1,1
"gen2_0030",5,0.274282,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen2_0031",7,0.342815,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen2_0032",13,0.268036,0,0,0,1,0,1,1,1,0,1,0,1,1
"gen2_0033",21,0.38862,1,1,0,0,0,1,1,1,1,0,0,0,1
"gen2_0034",11,0.398636,0,0,1,1,0,1,1,1,0,0,0,1,1
"gen2_0035",6,0.39079,0,0,1,0,0,0,1,1,0,0,1,1,1
"gen2_0036",12,0.147121,0,1,0,1,1,0,1,1,0,1,0,1,1
"gen2_0037",8,0.556217,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen2_0038",10,0.597102,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen2_0039",18,0.311081,0,1,0,1,0,1,1,1,1,0,1,0,1
"gen2_0040",5,0.777968,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen2_0041",4,0.430698,1,0,1,1,1,1,1,0,1,1,0,1,1
"gen2_0042",23,0.488463,0,0,0,1,1,1,1,1,0,1,0,0,1
"gen2_0043",19,0.726648,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen2_0044",13,0.646382,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen2_0045",9,0.261326,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen2_0046",11,0.242163,0,0,0,1,0,0,1,1,1,1,0,0,1
"gen2_0047",24,0.393679,1,1,0,1,1,1,1,1,1,0,0,1,0
"gen2_0048",14,0.400487,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen2_0049",7,0.351173,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen2_0050",6,0.254348,0,1,1,0,0,1,1,0,0,0,0,1,1
"gen2_0051",7,0.389034,0,0,0,1,0,1,1,1,0,1,1,1,1
"gen2_0052",13,0.229211,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen2_0053",20,0.287653,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen2_0054",9,0.811381,0,1,0,1,1,1,1,1,0,1,1,0,1
"gen2_0055",7,0.419677,0,0,0,1,0,1,1,1,1,1,0,1,1
"gen2_0056",25,0.140079,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen2_0057",23,0.227034,1,0,1,1,0,1,1,1,0,0,0,1,0
"gen2_0058",7,0.340005,1,0,0,1,1,1,1,0,0,0,0,1,1
"gen2_0059",20,0.282925,0,0,1,1,0,1,1,1,1,0,1,1,1
"gen2_0060",20,0.361376,0,0,1,1,0,1,1,1,0,1,0,0,1
"gen2_0061",22,0.279192,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen2_0062",7,0.376416,0,0,1,1,1,1,0,1,0,0,0,0,0
"gen2_0063",5,0.339191,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen2_0064",5,0.335503,0,0,1,1,1,1,1,1,0,1,0,1,1
