"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",7,0.306019,1,1,1,1,0,1,1,1,0,0,0,1,1
"gen9_0002",14,0.270398,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen9_0003",15,0.22238,0,1,0,1,0,1,1,1,0,0,0,1,1
"gen9_0004",11,0.249227,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0005",16,0.264918,0,1,1,1,1,1,1,1,0,0,1,0,1
"gen9_0006",12,0.314068,0,1,1,0,1,1,1,1,0,0,0,1,1
"gen9_0007",9,0.311239,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0008",14,0.234036,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen9_0009",16,0.243217,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen9_0010",10,0.249508,1,0,1,1,1,0,1,1,0,0,0,1,1
"gen9_0011",9,0.301622,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0012",9,0.410308,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0013",12,0.280952,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0014",13,0.276795,1,0,1,0,1,1,1,1,0,0,0,1,1
"gen9_0015",12,0.335727,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0016",9,0.259984,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0017",14,0.307644,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0018",12,0.276822,0,0,1,0,1,1,1,1,0,0,0,1,1
"gen9_0019",12,0.260168,0,1,1,0,1,1,1,1,0,0,0,1,1
"gen9_0020",8,0.270011,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0021",15,0.222202,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0022",16,0.243395,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen9_0023",22,0.292229,1,1,1,1,1,1,1,0,0,0,0,1,1
"gen9_0024",7,0.271041,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0025",10,0.27813,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0026",12,0.300287,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen9_0027",8,0.286049,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0028",11,0.300922,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0029",11,0.422474,0,1,1,1,1,1,1,0,0,1,0,0,1
"gen9_0030",14,0.231051,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0031",4,0.313769,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen9_0032",14,0.267868,0,0,1,1,0,1,1,1,0,0,0,1,1
"gen9_0033",17,0.263267,1,1,1,0,1,0,1,1,0,0,0,1,1
"gen9_0034",12,0.29484,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0035",14,0.290742,1,1,1,1,0,1,1,1,0,0,0,1,1
"gen9_0036",7,0.249313,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0037",9,0.256921,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0038",10,0.252571,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0039",15,0.252506,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen9_0040",15,0.261109,1,1,0,0,1,1,1,1,0,0,0,1,1
"gen9_0041",14,0.266568,0,0,1,1,1,1,1,1,1,0,0,1,1
"gen9_0042",12,0.317898,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0043",13,0.24446,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0044",16,0.275552,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen9_0045",16,0.255922,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0046",13,0.26409,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen9_0047",14,0.240611,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen9_0048",11,0.242652,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0049",13,0.238221,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen9_0050",12,0.245042,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen9_0051",12,0.264773,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0052",11,0.265609,1,0,1,1,1,1,0,1,0,0,0,1,1
"gen9_0053",14,0.250432,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0054",12,0.269193,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0055",15,0.241434,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen9_0056",16,0.224163,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen9_0057",9,0.304025,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen9_0058",7,0.303616,1,1,1,0,1,1,1,1,0,0,0,1,1
"gen9_0059",12,0.320005,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen9_0060",12,0.32979,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0061",14,0.257721,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen9_0062",14,0.246713,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0063",18,0.265849,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen9_0064",8,0.26255,1,1,1,1,1,1,1,1,0,0,0,1,1
