"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen0_001",4,0.998116,0,1,0,0,0,0,1,1,1,0,1,0,0
"gen0_002",9,0.842497,1,1,1,1,1,1,1,0,1,0,1,0,0
"gen0_003",12,0.978218,1,1,1,0,0,1,0,1,1,1,1,0,0
"gen0_004",2,0.099032,1,0,0,0,1,1,0,0,0,0,0,0,0
"gen0_005",29,0.545724,0,0,0,0,1,0,1,1,1,0,0,1,1
"gen0_006",19,0.8733,0,0,1,1,0,1,1,0,1,0,0,1,0
"gen0_007",10,0.300019,1,1,0,0,1,1,1,0,1,0,1,0,0
"gen0_008",21,0.196909,0,1,0,0,0,1,1,1,0,1,0,0,0
"gen0_009",16,0.894825,1,0,0,0,1,0,1,0,1,1,1,1,1
"gen0_010",20,0.63649,0,0,1,0,0,1,0,1,1,1,1,0,0
"gen0_011",23,0.380095,0,0,0,1,0,1,0,0,0,0,0,1,1
"gen0_012",7,0.148451,0,0,0,1,1,1,1,1,0,0,0,1,0
"gen0_013",24,0.228721,1,1,1,1,0,1,0,1,1,1,0,1,1
"gen0_014",28,0.961911,1,0,0,1,1,1,1,1,1,1,0,0,1
"gen0_015",3,0.950288,0,1,0,0,1,1,1,0,1,1,0,0,0
"gen0_016",7,0.788064,0,0,0,1,1,0,0,1,0,0,0,1,1
"gen0_017",6,0.030747,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen0_018",21,0.357496,0,0,1,0,1,0,0,1,0,1,1,0,0
"gen0_019",1,0.603583,1,1,1,1,0,0,1,0,0,1,1,1,0
"gen0_020",12,0.423354,0,1,1,0,0,1,0,0,1,0,0,1,1
"gen0_021",16,0.758365,1,0,0,1,0,0,0,1,1,0,1,1,0
"gen0_022",19,0.254759,1,0,1,1,0,0,0,0,1,1,1,1,0
"gen0_023",5,0.292004,0,0,0,1,1,1,1,1,1,1,0,1,1
"gen0_024",7,0.091658,1,1,1,0,1,1,0,1,0,0,1,0,0
"gen0_025",13,0.111666,0,0,1,1,1,1,1,0,1,0,1,0,1
"gen0_026",29,0.652996,0,1,1,1,0,1,1,0,0,0,1,0,1
"gen0_027",5,0.742064,0,1,1,0,0,1,1,0,0,1,0,1,1
"gen0_028",15,0.132337,1,0,1,0,0,0,0,1,0,1,1,0,1
"gen0_029",28,0.693851,1,1,0,0,0,1,0,0,1,1,0,1,1
"gen0_030",15,0.332861,0,1,0,1,1,0,0,1,1,0,1,1,1
"gen0_031",18,0.773481,0,1,1,0,0,0,0,1,0,0,1,1,0
"gen0_032",9,0.526913,1,0,1,0,1,0,0,1,1,0,1,0,1
"gen0_033",8,0.459857,1,1,1,1,0,0,0,1,1,1,0,1,1
"gen0_034",25,0.045234,1,0,1,0,1,1,1,0,0,1,1,1,0
"gen0_035",11,0.412781,1,1,0,0,1,1,1,0,0,1,0,0,1
"gen0_036",23,0.878515,1,1,0,1,1,1,0,0,0,0,1,0,0
"gen0_037",16,0.710949,0,1,0,1,0,0,1,0,0,0,0,1,0
"gen0_038",2,0.577329,0,0,0,1,0,0,0,0,0,1,1,1,1
"gen0_039",21,0.406149,0,0,0,1,0,1,0,0,1,0,0,0,0
"gen0_040",30,0.681847,0,0,0,0,0,0,1,1,0,1,1,1,0
"gen0_041",25,0.721388,1,1,1,1,1,0,0,1,0,1,1,0,0
"gen0_042",10,0.591886,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen0_043",17,0.559414,1,0,0,1,1,1,0,1,0,0,0,1,0
"gen0_044",17,0.470036,1,0,0,1,0,0,0,1,0,0,0,0,1
"gen0_045",27,0.449496,1,0,1,1,0,0,0,0,0,0,0,1,1
"gen0_046",8,0.508123,1,0,1,1,0,1,1,1,0,0,0,1,1
"gen0_047",4,0.929429,0,1,1,0,0,0,1,0,0,1,1,1,1
"gen0_048",26,0.211999,1,0,0,1,1,1,0,1,0,1,1,0,0
"gen0_049",18,0.821105,0,1,1,1,1,0,0,0,1,1,0,0,1
"gen0_050",22,0.173091,0,0,0,0,0,0,0,0,1,1,1,0,0
"gen0_051",6,0.327355,1,1,1,0,1,0,1,0,0,1,0,0,1
"gen0_052",3,0.611252,1,1,0,0,0,0,1,1,1,0,1,1,1
"gen0_053",13,0.850091,0,0,1,0,1,0,0,1,0,1,0,1,1
"gen0_054",20,0.242932,1,1,0,1,1,0,0,0,0,1,1,0,1
"gen0_055",24,0.279133,0,1,0,1,0,1,1,1,1,0,1,0,1
"gen0_056",26,0.80863,1,0,1,0,0,1,1,0,1,0,0,0,1
"gen0_057",11,0.662604,0,0,1,0,0,0,1,0,0,0,0,0,0
"gen0_058",4,0.065469,1,1,0,1,0,0,0,0,0,1,0,0,0
"gen0_059",28,0.917989,1,1,1,0,1,1,0,0,1,0,1,1,0
"gen0_060",27,0.156372,1,1,1,0,1,0,1,1,0,0,1,1,1
"gen0_061",14,0.496749,0,0,1,1,0,1,1,0,1,1,1,1,1
"gen0_062",11,0.004979,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen0_063",22,0.362695,0,1,1,0,1,0,1,1,1,0,0,0,0
"gen0_064",15,0.05719,1,0,0,0,1,1,0,1,1,1,0,0,0
