"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen19_0001",7,0.826538,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0002",7,0.28961,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0003",7,0.284135,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0004",8,0.289572,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen19_0005",8,0.284202,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen19_0006",8,0.283505,0,1,1,0,1,1,1,1,0,0,0,0,1
"gen19_0007",8,0.286818,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0008",8,0.286426,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen19_0009",8,0.290395,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0010",8,0.288023,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen19_0011",8,0.286442,0,0,1,1,1,1,1,1,0,0,1,1,1
"gen19_0012",8,0.287164,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen19_0013",8,0.28357,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen19_0014",8,0.285512,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen19_0015",8,0.284582,0,1,0,0,1,1,1,1,0,0,1,1,1
"gen19_0016",8,0.283425,0,1,0,1,1,1,1,1,1,0,0,1,0
"gen19_0017",8,0.28672,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen19_0018",8,0.283869,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0019",8,0.284015,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0020",8,0.287578,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen19_0021",22,0.284159,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0022",8,0.284178,0,1,1,1,1,1,0,1,0,1,0,1,1
"gen19_0023",8,0.286962,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0024",8,0.286644,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen19_0025",7,0.28825,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0026",4,0.289231,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0027",8,0.286161,0,1,1,1,1,1,0,1,0,0,0,1,1
"gen19_0028",8,0.287993,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0029",8,0.286291,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0030",8,0.870446,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen19_0031",8,0.290573,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0032",8,0.283247,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0033",8,0.289816,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0034",12,0.287005,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0035",8,0.290289,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen19_0036",8,0.285618,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen19_0037",8,0.286997,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0038",8,0.289393,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen19_0039",9,0.28331,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen19_0040",8,0.286557,0,0,1,1,1,1,0,1,0,0,0,1,1
"gen19_0041",8,0.283685,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen19_0042",8,0.284322,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0043",8,0.284154,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0044",7,0.289811,0,1,1,1,1,1,1,1,0,0,1,1,0
"gen19_0045",8,0.659015,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0046",8,0.285847,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen19_0047",8,0.290074,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0048",8,0.283891,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen19_0049",8,0.285855,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen19_0050",8,0.285153,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0051",8,0.28705,1,1,1,1,1,0,1,1,0,0,0,1,0
"gen19_0052",8,0.286556,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0053",8,0.283993,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0054",8,0.283634,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0055",8,0.28925,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0056",8,0.284904,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0057",7,0.284055,0,1,0,1,1,1,0,1,0,0,0,1,1
"gen19_0058",8,0.28906,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen19_0059",8,0.262133,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen19_0060",8,0.283985,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0061",7,0.284281,0,1,1,1,0,1,1,1,0,0,0,1,0
"gen19_0062",8,0.285433,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen19_0063",7,0.284339,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen19_0064",8,0.871026,0,1,1,1,1,1,1,1,0,0,1,1,1
