"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",635,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0002",649,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0003",690,-22.5,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen8_0004",778,8,0,1,1,0,1,1,1,1,0,1,1,0,0
"gen8_0005",635,8.5,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen8_0006",567,9.5,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0007",606,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0008",756,7.9,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen8_0009",621,8.2,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0010",749,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0011",661,9.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0012",689,9.6,0,0,0,1,0,1,1,1,0,1,0,0,0
"gen8_0013",556,8.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0014",638,8.5,1,0,1,1,0,1,1,1,0,1,1,0,0
"gen8_0015",566,8.4,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen8_0016",686,7.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0017",778,8.1,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0018",690,-16.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0019",756,8.5,1,0,1,1,1,1,0,1,1,1,1,0,1
"gen8_0020",628,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0021",674,7.9,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen8_0022",720,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0023",661,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0024",737,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0025",754,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0026",751,8.3,0,0,1,1,1,1,0,1,1,1,1,0,0
"gen8_0027",936,-8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0028",718,23.5,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen8_0029",721,8.6,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0030",696,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0031",636,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0032",620,22.5,1,0,1,1,1,1,1,1,0,1,1,1,0
"gen8_0033",651,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0034",604,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0035",668,8.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen8_0036",915,9.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0037",702,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0038",685,8.5,1,0,1,0,1,1,1,1,0,1,1,0,0
"gen8_0039",649,8.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0040",603,9.4,1,0,1,0,1,1,1,1,0,1,1,0,0
"gen8_0041",564,9.3,1,0,1,1,1,1,1,0,0,1,1,0,0
"gen8_0042",559,8.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0043",710,8.3,1,1,1,1,0,1,0,1,0,1,1,0,0
"gen8_0044",703,-3.5,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0045",628,8.8,0,1,1,1,1,1,0,1,0,1,1,0,0
"gen8_0046",589,9.2,1,0,1,1,0,1,1,0,0,1,1,0,0
"gen8_0047",730,14.4,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0048",654,-22.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0049",764,8,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen8_0050",770,7.9,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0051",640,8.7,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen8_0052",576,9.3,1,1,1,1,1,0,1,1,0,1,1,1,0
"gen8_0053",647,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0054",637,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0055",721,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0056",714,9.7,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0057",563,8.6,1,0,1,1,1,1,1,0,0,1,1,0,0
"gen8_0058",628,8.5,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen8_0059",684,8.7,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen8_0060",761,8.8,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen8_0061",644,8.2,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0062",626,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0063",571,-5.1,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen8_0064",602,9,1,1,1,1,1,1,0,1,0,1,1,0,0
