"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen18_0001",631,-11.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0002",663,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0003",665,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0004",559,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0005",686,18.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0006",644,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen18_0007",596,8.3,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen18_0008",657,8.3,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen18_0009",682,8.4,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen18_0010",629,-0.8,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen18_0011",640,-14.8,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen18_0012",659,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0013",636,8.3,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen18_0014",737,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0015",623,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0016",659,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0017",642,8.4,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen18_0018",671,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0019",641,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0020",649,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0021",657,8.3,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen18_0022",733,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0023",589,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0024",593,8.3,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen18_0025",636,8.3,1,1,1,1,1,0,0,1,0,1,1,0,0
"gen18_0026",640,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0027",670,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0028",671,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0029",663,8.4,0,1,1,1,0,1,1,1,0,0,1,0,0
"gen18_0030",407,8.3,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen18_0031",625,8.3,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen18_0032",629,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0033",651,8.3,1,1,0,1,1,1,0,1,1,1,1,0,1
"gen18_0034",604,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0035",717,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0036",679,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen18_0037",668,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0038",732,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen18_0039",647,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0040",647,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0041",740,8.3,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen18_0042",628,8.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen18_0043",658,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0044",668,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0045",637,8.3,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen18_0046",639,8.3,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen18_0047",623,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen18_0048",596,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0049",624,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0050",664,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen18_0051",691,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0052",711,10.5,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen18_0053",644,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0054",646,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0055",662,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0056",643,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0057",659,8.3,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen18_0058",631,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0059",631,-2.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0060",659,8.3,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen18_0061",583,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0062",969,8.3,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen18_0063",667,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen18_0064",735,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
