"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",635,8.3,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen17_0002",659,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0003",628,8.3,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen17_0004",596,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0005",665,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0006",686,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0007",682,8.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen17_0008",541,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0009",644,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0010",648,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0011",629,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0012",683,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0013",668,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0014",737,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0015",636,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0016",540,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0017",644,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0018",656,8.3,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen17_0019",238,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0020",946,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0021",657,8.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen17_0022",688,8.3,1,0,1,1,1,0,1,1,0,1,1,0,0
"gen17_0023",678,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0024",669,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0025",722,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0026",633,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0027",672,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0028",645,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen17_0029",668,8.3,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen17_0030",555,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0031",556,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0032",614,18,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen17_0033",636,8.3,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen17_0034",541,8.3,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen17_0035",659,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0036",657,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0037",698,8.3,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen17_0038",559,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0039",837,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0040",586,8.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0041",280,8.3,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen17_0042",689,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0043",673,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0044",674,-12,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0045",633,8.3,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen17_0046",640,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0047",635,8.3,1,1,0,1,1,1,1,0,0,1,1,0,0
"gen17_0048",629,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0049",623,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0050",641,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen17_0051",169,8.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0052",593,8.4,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen17_0053",616,8.3,1,1,1,0,0,0,1,1,0,1,1,0,0
"gen17_0054",663,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0055",767,8.3,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen17_0056",646,17,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0057",631,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0058",677,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0059",713,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0060",706,8.3,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0061",425,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0062",682,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0063",683,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen17_0064",682,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
