"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen0_001",3,0,0,1,0,0,0,0,1,1,1,1,1,1
"gen0_002",9,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen0_003",13,0,1,1,1,0,0,1,0,1,1,1,1,0
"gen0_004",2,0,1,0,0,0,1,1,0,0,0,0,0,0
"gen0_005",29,1,0,0,0,0,1,0,1,1,1,0,0,1
"gen0_006",20,1,0,0,1,1,0,1,1,0,1,0,0,1
"gen0_007",10,0,1,1,0,0,1,1,1,0,1,0,1,0
"gen0_008",21,0,1,1,0,0,0,1,1,1,0,1,0,0
"gen0_009",16,1,1,0,0,1,1,0,1,0,1,1,1,1
"gen0_010",20,1,0,0,1,0,0,1,0,1,1,1,1,0
"gen0_011",24,0,0,0,0,1,0,1,0,0,0,1,0,1
"gen0_012",7,0,0,0,0,1,1,1,1,1,0,0,0,1
"gen0_013",25,0,1,1,1,1,0,1,0,1,1,1,0,1
"gen0_014",28,1,1,0,0,1,1,1,1,1,1,0,0,0
"gen0_015",3,1,0,1,0,0,1,1,1,0,1,1,0,0
"gen0_016",7,1,0,0,0,1,1,0,0,1,1,0,0,1
"gen0_017",6,0,0,1,1,1,0,1,0,0,0,0,0,1
"gen0_018",21,0,0,0,1,0,1,0,0,1,0,1,1,0
"gen0_019",1,1,0,1,1,1,1,0,1,0,0,1,1,1
"gen0_020",12,0,0,1,1,0,0,1,0,0,1,0,1,1
"gen0_021",17,1,0,0,0,0,0,0,0,1,1,1,0,1
"gen0_022",19,0,1,0,1,1,0,0,0,0,1,1,1,1
"gen0_023",5,0,1,0,0,1,1,1,1,0,1,0,0,1
"gen0_024",27,0,1,1,1,0,1,1,0,1,0,0,1,0
"gen0_025",13,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen0_026",29,1,0,1,1,1,0,1,1,0,0,0,1,0
"gen0_027",5,1,0,1,1,0,0,1,1,1,0,1,0,1
"gen0_028",14,0,1,0,1,0,0,0,0,1,0,1,1,0
"gen0_029",29,1,1,1,0,0,0,1,0,0,1,1,0,1
"gen0_030",15,0,0,1,0,1,1,0,0,1,1,0,1,1
"gen0_031",18,1,1,1,1,0,0,1,0,1,0,0,1,1
"gen0_032",9,1,1,0,1,1,1,0,0,1,1,1,1,0
"gen0_033",8,0,1,1,1,1,0,0,0,1,1,1,0,1
"gen0_034",25,0,1,0,1,0,1,0,1,0,0,1,1,1
"gen0_035",12,0,0,1,0,0,1,1,1,0,0,1,0,0
"gen0_036",23,1,1,1,0,1,1,1,0,0,0,0,1,0
"gen0_037",16,1,0,1,0,1,0,0,1,0,0,0,0,1
"gen0_038",2,1,0,0,0,1,0,0,0,0,0,1,1,1
"gen0_039",22,0,0,0,0,1,0,1,0,0,1,0,0,0
"gen0_040",13,1,0,0,0,0,1,0,1,1,0,0,1,1
"gen0_041",25,1,1,1,0,0,1,0,0,1,0,1,1,0
"gen0_042",10,1,0,1,1,0,1,0,1,1,1,0,0,1
"gen0_043",17,1,1,0,0,1,1,1,0,1,0,0,0,0
"gen0_044",17,0,1,0,0,1,0,0,0,1,0,0,0,0
"gen0_045",27,0,1,0,1,1,0,0,0,0,0,0,0,1
"gen0_046",9,1,1,0,1,1,0,1,1,1,0,0,0,1
"gen0_047",4,1,0,1,1,0,0,0,1,0,0,1,1,1
"gen0_048",26,0,1,0,0,1,1,1,1,1,0,1,1,0
"gen0_049",18,1,0,1,1,1,1,0,0,0,1,1,0,0
"gen0_050",22,0,0,0,0,0,0,0,0,0,1,1,1,0
"gen0_051",6,0,1,1,1,0,1,0,1,0,0,1,0,0
"gen0_052",3,1,1,1,0,0,0,0,1,1,1,0,1,1
"gen0_053",30,1,0,0,1,0,1,0,1,0,0,1,0,1
"gen0_054",20,0,1,1,0,1,1,0,0,0,0,1,1,0
"gen0_055",24,0,0,1,0,1,0,1,1,1,1,0,1,0
"gen0_056",26,1,1,0,1,0,0,1,1,0,1,0,0,0
"gen0_057",11,1,0,0,1,0,1,0,1,1,0,0,0,0
"gen0_058",4,1,1,1,0,1,0,0,0,0,0,1,0,0
"gen0_059",8,1,1,1,1,0,1,0,0,0,1,0,1,1
"gen0_060",27,0,1,1,1,0,0,0,1,1,0,0,1,1
"gen0_061",14,0,0,0,1,1,0,1,1,0,0,1,1,1
"gen0_062",11,1,0,0,0,1,1,1,0,1,1,1,1,0
"gen0_063",22,0,0,1,1,0,0,0,1,1,1,0,0,0
"gen0_064",15,0,1,0,0,0,1,1,0,1,1,1,0,0
