"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen7_0001",11,1,1,1,1,0,0,1,1,0,1,1,0,1
"gen7_0002",8,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0003",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0004",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0005",9,1,1,1,1,1,0,1,1,0,1,1,1,1
"gen7_0006",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0007",12,0,1,1,1,0,0,1,0,0,0,0,1,1
"gen7_0008",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0009",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0010",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0011",10,1,1,1,1,0,0,1,1,0,1,0,0,1
"gen7_0012",11,0,1,0,1,0,0,1,1,0,1,0,1,1
"gen7_0013",7,1,0,1,1,0,0,1,1,0,1,0,1,1
"gen7_0014",10,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0015",12,1,0,1,1,1,0,0,1,0,1,0,1,1
"gen7_0016",12,1,1,1,1,0,0,1,1,0,1,1,1,1
"gen7_0017",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0018",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0019",12,1,1,1,0,1,0,1,1,0,1,0,1,1
"gen7_0020",11,0,1,1,0,0,0,1,1,0,1,0,1,1
"gen7_0021",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0022",11,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0023",11,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0024",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0025",12,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen7_0026",7,1,1,1,1,0,0,1,1,0,0,0,1,1
"gen7_0027",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0028",10,1,1,1,1,0,0,1,0,1,1,1,1,1
"gen7_0029",10,0,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0030",11,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0031",12,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0032",12,1,1,1,1,1,0,1,1,0,1,0,1,1
"gen7_0033",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0034",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0035",10,1,1,1,0,0,0,1,1,0,1,0,1,0
"gen7_0036",9,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0037",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0038",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0039",11,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0040",11,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0041",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0042",9,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0043",3,0,1,1,1,0,0,1,0,0,1,0,1,1
"gen7_0044",11,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0045",11,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0046",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0047",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0048",12,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0049",10,1,1,1,1,0,1,1,1,0,1,0,1,1
"gen7_0050",12,0,1,1,1,0,0,1,1,0,1,0,0,0
"gen7_0051",12,0,1,1,1,0,0,1,1,0,1,0,0,1
"gen7_0052",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0053",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0054",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0055",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0056",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen7_0057",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0058",12,1,1,1,1,0,0,1,1,0,1,0,0,1
"gen7_0059",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0060",12,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen7_0061",12,1,1,1,1,1,0,1,1,0,1,0,1,1
"gen7_0062",10,1,0,1,0,1,0,1,0,1,1,0,1,1
"gen7_0063",8,1,0,1,1,0,0,0,1,0,1,0,1,1
"gen7_0064",17,1,1,1,1,0,0,1,1,0,1,0,1,1
