"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen8_0001",8,1,1,1,1,0,0,1,1,0,0,1,1,1
"gen8_0002",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0003",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0004",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0005",9,1,1,1,1,0,0,1,1,0,1,1,1,1
"gen8_0006",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0007",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0008",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0009",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0010",12,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0011",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0012",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0013",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0014",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0015",11,1,1,1,1,0,0,1,1,0,0,0,1,1
"gen8_0016",11,1,1,1,1,0,0,1,1,0,0,0,1,1
"gen8_0017",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0018",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0019",12,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0020",11,0,1,1,1,0,0,1,1,0,1,1,0,1
"gen8_0021",9,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0022",9,1,1,1,1,0,0,1,1,0,1,1,1,1
"gen8_0023",20,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0024",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0025",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0026",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0027",20,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0028",11,0,1,0,1,0,0,1,0,1,0,0,1,1
"gen8_0029",8,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0030",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0031",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0032",9,1,1,1,0,1,0,1,1,0,1,0,1,1
"gen8_0033",12,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0034",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0035",11,1,1,1,1,0,0,1,1,0,1,0,1,0
"gen8_0036",10,0,1,1,1,0,0,1,1,0,1,0,0,1
"gen8_0037",11,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen8_0038",12,1,1,0,1,0,0,1,1,0,1,0,1,1
"gen8_0039",12,0,1,0,1,0,0,1,1,0,1,0,1,1
"gen8_0040",12,0,0,1,1,0,1,1,1,0,1,0,1,1
"gen8_0041",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0042",10,0,1,0,1,0,1,1,1,1,1,0,1,1
"gen8_0043",12,1,0,1,1,0,0,1,1,1,1,0,1,1
"gen8_0044",11,1,1,1,0,0,0,1,1,0,1,0,0,1
"gen8_0045",12,0,1,1,1,0,0,1,0,0,1,0,1,1
"gen8_0046",15,0,1,1,1,0,0,1,1,0,0,0,1,1
"gen8_0047",11,0,1,1,1,0,0,1,1,0,1,0,1,0
"gen8_0048",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0049",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0050",11,0,1,0,1,0,0,1,1,0,1,0,1,0
"gen8_0051",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0052",11,1,1,1,1,0,0,0,1,1,1,0,1,1
"gen8_0053",11,0,1,1,1,0,1,1,1,0,1,0,1,1
"gen8_0054",11,0,0,0,1,0,0,1,1,0,1,0,1,1
"gen8_0055",26,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0056",9,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen8_0057",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0058",9,1,1,1,1,0,0,1,1,1,1,0,0,1
"gen8_0059",10,1,1,1,1,0,0,1,1,0,0,0,0,1
"gen8_0060",11,1,1,1,1,0,0,1,1,0,1,1,1,1
"gen8_0061",24,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0062",5,1,1,1,1,0,0,0,0,0,1,0,1,1
"gen8_0063",9,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen8_0064",9,1,1,1,1,0,0,1,1,1,0,0,1,1
