"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen2_0001",6,0,1,1,1,0,0,1,1,1,1,1,1,0
"gen2_0002",11,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen2_0003",15,1,1,0,1,1,0,1,1,0,0,1,1,1
"gen2_0004",20,1,0,0,1,1,0,1,1,0,1,0,0,1
"gen2_0005",13,1,1,0,1,0,0,1,1,1,1,1,0,0
"gen2_0006",12,1,1,1,1,0,1,1,1,0,1,0,1,0
"gen2_0007",5,0,0,1,1,0,0,1,1,0,1,1,0,1
"gen2_0008",19,0,0,0,1,1,0,1,1,0,1,0,0,1
"gen2_0009",9,1,0,1,1,1,1,1,1,0,1,0,1,0
"gen2_0010",9,1,0,1,1,1,1,1,1,0,1,1,1,0
"gen2_0011",27,0,1,1,1,1,0,1,1,1,0,0,1,1
"gen2_0012",4,1,0,1,1,0,0,1,1,0,1,1,0,0
"gen2_0013",9,1,1,0,1,1,0,1,1,1,0,0,0,1
"gen2_0014",8,1,0,0,1,1,1,1,1,1,0,0,1,1
"gen2_0015",6,1,1,0,1,0,0,1,1,0,1,1,0,0
"gen2_0016",14,0,0,0,1,1,0,1,1,1,0,1,1,1
"gen2_0017",13,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen2_0018",18,1,0,1,1,0,1,1,1,0,1,1,0,0
"gen2_0019",19,0,0,0,1,0,1,1,1,0,1,0,0,0
"gen2_0020",12,1,1,1,1,1,0,1,1,0,1,0,1,1
"gen2_0021",21,1,0,0,1,1,0,1,1,0,1,1,0,0
"gen2_0022",5,1,1,0,1,0,0,1,1,0,1,0,0,1
"gen2_0023",13,1,1,0,1,1,0,1,1,0,0,1,0,1
"gen2_0024",11,1,1,0,1,1,0,1,1,1,0,0,1,1
"gen2_0025",17,1,0,0,1,1,0,1,1,0,1,1,0,1
"gen2_0026",17,0,1,0,1,1,0,1,1,0,0,0,1,1
"gen2_0027",12,1,0,0,1,1,0,1,1,0,1,1,0,1
"gen2_0028",12,1,0,1,1,0,0,1,1,0,1,0,0,0
"gen2_0029",7,0,1,1,1,0,1,1,1,1,1,1,0,1
"gen2_0030",9,1,0,1,1,0,0,1,1,0,1,1,1,0
"gen2_0031",12,1,1,1,1,0,1,1,1,1,1,0,1,0
"gen2_0032",11,1,1,1,1,0,1,1,1,0,1,1,1,0
"gen2_0033",7,1,0,0,1,1,0,1,1,0,0,0,0,1
"gen2_0034",7,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen2_0035",14,1,0,0,1,0,0,1,1,1,1,1,0,0
"gen2_0036",13,0,1,0,1,1,0,1,1,1,0,1,1,1
"gen2_0037",17,1,0,1,1,1,1,1,1,0,1,0,1,1
"gen2_0038",12,1,0,0,1,1,0,1,1,0,1,0,0,0
"gen2_0039",8,1,1,1,1,0,0,1,1,1,1,1,1,0
"gen2_0040",9,0,1,1,1,0,1,1,1,1,1,1,1,0
"gen2_0041",7,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen2_0042",8,1,0,1,1,0,0,1,1,0,1,1,1,0
"gen2_0043",19,0,1,0,1,0,1,1,1,0,1,0,1,1
"gen2_0044",11,1,0,1,1,1,0,1,1,1,1,1,0,0
"gen2_0045",18,1,0,0,1,1,0,1,1,0,1,1,0,1
"gen2_0046",16,0,0,0,1,1,0,1,1,1,0,0,1,1
"gen2_0047",18,0,1,1,1,1,0,1,1,1,0,0,1,1
"gen2_0048",15,0,1,1,1,0,0,1,1,1,1,1,1,0
"gen2_0049",8,1,0,0,1,1,1,1,1,1,0,1,1,0
"gen2_0050",13,1,1,0,1,0,0,1,1,1,1,0,0,1
"gen2_0051",25,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen2_0052",11,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen2_0053",12,1,0,1,1,1,0,1,1,0,1,1,0,1
"gen2_0054",7,1,1,0,1,0,0,1,1,0,0,1,1,0
"gen2_0055",6,0,0,1,1,0,1,1,1,0,1,1,1,0
"gen2_0056",8,1,0,1,1,1,0,1,1,0,1,0,0,1
"gen2_0057",4,1,1,1,1,0,1,1,1,0,1,0,0,0
"gen2_0058",12,1,0,1,1,0,0,1,1,0,1,1,1,0
"gen2_0059",13,1,1,1,1,0,0,1,1,1,1,1,1,0
"gen2_0060",5,0,1,1,1,0,1,1,1,0,1,0,1,0
"gen2_0061",6,0,0,1,1,1,0,1,1,0,1,0,1,1
"gen2_0062",26,0,1,1,1,0,0,1,1,1,0,1,0,1
"gen2_0063",15,1,1,1,1,0,0,1,1,0,0,0,1,1
"gen2_0064",12,1,1,0,1,1,1,1,1,0,1,1,1,0
