"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen9_0001",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0002",8,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0003",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0004",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0005",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0006",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0007",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0008",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0009",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0010",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0011",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0012",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0013",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0014",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0015",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0016",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0017",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0018",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0019",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0020",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0021",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0022",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0023",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0024",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0025",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0026",8,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0027",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0028",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0029",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0030",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0031",11,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0032",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0033",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0034",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0035",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0036",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0037",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0038",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0039",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0040",9,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0041",12,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0042",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0043",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0044",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0045",9,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0046",10,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0047",12,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0048",12,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0049",11,0,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0050",12,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0051",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0052",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0053",11,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0054",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0055",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0056",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0057",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0058",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0059",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0060",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0061",10,0,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0062",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen9_0063",9,1,1,1,1,0,0,1,1,0,1,0,1,1
"gen9_0064",8,1,1,1,1,0,0,1,1,0,1,0,1,1
