"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen7_0001",8,0,1,0,1,1,1,0,1,0,1,0,1,0
"gen7_0002",8,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0003",13,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen7_0004",12,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen7_0005",12,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen7_0006",12,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0007",12,0,0,0,1,1,1,1,0,1,1,0,1,0
"gen7_0008",13,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0009",13,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0010",10,0,0,0,1,1,1,1,0,0,0,0,1,0
"gen7_0011",10,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0012",10,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen7_0013",8,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen7_0014",12,0,0,0,1,1,1,1,1,1,0,1,0,0
"gen7_0015",12,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen7_0016",12,0,0,0,1,0,1,0,1,0,1,0,0,0
"gen7_0017",12,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0018",12,0,0,0,1,0,1,1,1,0,1,0,1,0
"gen7_0019",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen7_0020",26,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0021",12,0,0,0,1,1,1,1,1,1,0,0,0,1
"gen7_0022",12,0,0,0,1,1,1,1,1,0,1,1,1,0
"gen7_0023",12,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen7_0024",13,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0025",10,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen7_0026",8,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0027",12,0,0,0,0,1,1,1,1,0,1,1,1,0
"gen7_0028",8,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen7_0029",11,1,0,0,1,1,1,1,0,0,1,0,1,0
"gen7_0030",11,0,0,0,1,1,0,1,1,0,1,0,0,0
"gen7_0031",12,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen7_0032",10,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0033",11,1,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0034",9,0,0,0,1,1,1,0,1,0,1,0,0,0
"gen7_0035",12,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen7_0036",13,0,0,0,0,1,1,0,1,0,1,0,1,0
"gen7_0037",12,0,0,0,1,1,1,0,1,0,1,0,1,0
"gen7_0038",13,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen7_0039",11,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0040",9,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen7_0041",12,0,0,1,1,1,1,1,1,0,1,1,1,0
"gen7_0042",12,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen7_0043",8,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0044",21,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen7_0045",11,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen7_0046",10,0,0,1,1,1,1,1,1,0,1,0,0,0
"gen7_0047",8,0,0,0,0,1,1,1,1,0,1,0,1,0
"gen7_0048",12,0,0,0,1,0,1,1,1,0,1,0,1,0
"gen7_0049",23,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0050",12,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen7_0051",10,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0052",11,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0053",13,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0054",12,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen7_0055",11,0,0,0,1,1,1,1,0,0,1,0,1,0
"gen7_0056",11,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen7_0057",12,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen7_0058",12,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen7_0059",10,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen7_0060",10,0,1,0,1,1,1,1,1,0,1,0,0,0
"gen7_0061",12,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen7_0062",12,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen7_0063",13,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0064",12,0,0,0,1,1,1,1,1,1,1,0,0,0
