"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen11_0001",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen11_0002",8,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen11_0003",9,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen11_0004",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0005",7,0,0,0,1,1,1,1,0,0,1,1,0,0
"gen11_0006",8,0,1,0,1,1,1,1,1,0,1,1,0,0
"gen11_0007",8,0,0,0,1,0,1,1,1,0,1,1,0,0
"gen11_0008",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0009",7,0,0,0,1,1,1,1,0,0,1,1,0,0
"gen11_0010",8,0,0,0,1,1,1,1,1,0,1,0,0,1
"gen11_0011",8,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen11_0012",7,0,0,1,1,0,1,1,1,0,1,0,1,1
"gen11_0013",5,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen11_0014",7,0,0,1,1,1,1,1,1,0,1,1,0,1
"gen11_0015",8,0,1,0,1,1,1,0,1,0,1,0,1,0
"gen11_0016",8,0,0,0,1,0,1,1,1,0,1,0,1,0
"gen11_0017",8,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen11_0018",7,0,0,0,1,1,1,1,1,0,1,1,0,1
"gen11_0019",8,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen11_0020",5,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0021",7,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen11_0022",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0023",8,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen11_0024",7,0,0,1,1,1,1,1,1,1,1,0,1,1
"gen11_0025",8,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen11_0026",8,0,0,0,0,1,1,1,1,0,1,1,0,0
"gen11_0027",8,0,0,0,1,1,1,1,1,0,1,0,0,1
"gen11_0028",9,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen11_0029",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen11_0030",8,0,0,0,1,1,1,1,1,1,0,0,0,0
"gen11_0031",7,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen11_0032",8,1,0,0,1,1,1,1,1,0,1,1,1,0
"gen11_0033",8,1,0,0,1,1,1,1,0,0,1,0,0,0
"gen11_0034",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0035",9,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen11_0036",8,0,0,0,1,1,0,1,1,0,1,1,0,0
"gen11_0037",8,0,0,1,1,1,1,1,1,0,1,0,0,0
"gen11_0038",7,0,1,0,1,1,1,1,1,0,1,1,0,1
"gen11_0039",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0040",7,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0041",8,0,0,1,1,1,1,1,1,0,1,0,0,0
"gen11_0042",9,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen11_0043",8,0,0,1,1,1,1,1,1,0,1,0,0,1
"gen11_0044",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0045",7,0,0,0,1,1,1,1,0,1,1,0,0,0
"gen11_0046",8,0,0,1,1,1,0,1,1,0,1,1,0,0
"gen11_0047",8,0,0,0,1,1,0,1,1,0,1,0,0,0
"gen11_0048",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen11_0049",5,0,0,0,1,1,1,1,1,0,1,1,0,1
"gen11_0050",7,0,0,1,1,1,1,1,1,0,1,1,1,0
"gen11_0051",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen11_0052",8,0,0,0,1,1,1,1,1,1,1,0,0,1
"gen11_0053",5,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0054",8,0,0,0,1,1,1,1,1,0,1,1,1,0
"gen11_0055",27,0,0,0,1,1,1,1,1,0,1,1,0,1
"gen11_0056",8,0,0,1,0,1,1,0,1,0,1,1,0,0
"gen11_0057",6,0,1,0,1,1,1,1,1,0,0,1,0,0
"gen11_0058",6,0,0,0,1,1,1,0,1,0,1,1,0,0
"gen11_0059",8,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen11_0060",8,0,0,0,1,1,0,1,1,0,1,1,0,0
"gen11_0061",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen11_0062",7,0,0,1,1,1,1,1,1,0,1,1,0,1
"gen11_0063",8,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen11_0064",8,0,0,0,1,1,1,1,1,0,1,0,0,0
