"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen1_0001",5,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen1_0002",19,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen1_0003",18,0,0,0,1,1,0,1,1,0,0,1,1,1
"gen1_0004",29,0,1,1,1,1,1,1,1,0,1,0,0,0
"gen1_0005",23,0,1,1,1,1,0,1,0,0,1,0,1,1
"gen1_0006",18,1,1,0,0,0,1,1,1,0,1,0,1,1
"gen1_0007",23,0,0,0,0,1,0,1,1,0,0,0,0,1
"gen1_0008",14,0,1,1,0,1,1,1,1,0,1,1,0,1
"gen1_0009",28,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen1_0010",1,1,1,1,0,1,0,1,1,0,1,0,1,1
"gen1_0011",24,1,0,0,0,1,0,1,1,1,1,0,1,0
"gen1_0012",9,1,0,1,0,0,0,1,1,0,0,1,1,0
"gen1_0013",26,0,0,1,0,1,1,1,1,1,0,1,1,0
"gen1_0014",16,1,1,1,0,1,0,1,0,0,1,1,0,0
"gen1_0015",15,0,1,1,1,1,0,1,0,1,0,1,1,1
"gen1_0016",9,0,0,0,1,0,0,1,1,0,1,0,1,0
"gen1_0017",17,0,0,1,1,1,0,1,0,0,0,1,1,1
"gen1_0018",16,0,1,0,1,1,0,1,1,1,0,1,1,1
"gen1_0019",22,1,1,1,1,0,0,1,0,0,1,0,1,0
"gen1_0020",10,0,1,0,1,1,0,1,0,1,1,0,1,1
"gen1_0021",11,1,0,0,1,0,0,1,1,0,0,1,0,0
"gen1_0022",17,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen1_0023",13,1,0,0,1,0,0,1,1,1,1,0,1,0
"gen1_0024",25,1,0,0,0,1,0,1,1,1,1,0,1,0
"gen1_0025",23,0,0,1,1,1,1,1,1,0,0,1,0,1
"gen1_0026",26,0,0,0,0,1,0,1,1,1,0,1,0,0
"gen1_0027",26,0,1,0,1,1,0,1,1,1,0,1,1,0
"gen1_0028",23,0,0,1,0,1,1,1,1,0,1,1,0,1
"gen1_0029",15,0,0,0,1,1,1,1,1,0,0,1,0,0
"gen1_0030",9,1,0,0,0,1,1,1,1,1,1,1,0,0
"gen1_0031",16,0,0,1,0,0,0,1,1,0,0,1,0,1
"gen1_0032",16,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen1_0033",11,0,1,1,1,0,0,1,1,1,1,0,1,0
"gen1_0034",21,0,1,0,1,1,0,1,1,1,1,0,1,1
"gen1_0035",26,1,1,1,1,1,0,1,1,0,0,1,1,1
"gen1_0036",20,1,0,0,0,0,1,1,1,0,1,0,0,0
"gen1_0037",15,1,1,1,0,0,0,1,1,0,1,1,0,1
"gen1_0038",15,0,1,1,0,1,1,1,0,0,1,1,0,0
"gen1_0039",15,0,0,0,0,0,0,1,1,0,1,1,1,0
"gen1_0040",16,0,0,0,1,1,0,1,0,0,0,0,0,1
"gen1_0041",7,0,0,0,0,1,1,1,1,1,1,0,0,0
"gen1_0042",4,1,1,1,0,1,0,1,1,0,1,1,1,1
"gen1_0043",23,0,1,0,0,0,0,1,1,0,1,0,1,1
"gen1_0044",18,1,0,1,1,1,1,1,1,0,1,0,1,1
"gen1_0045",17,1,0,0,0,0,1,1,1,0,1,0,1,0
"gen1_0046",17,1,1,1,0,0,1,1,0,0,1,1,0,1
"gen1_0047",17,0,0,0,1,1,0,1,1,1,0,1,1,1
"gen1_0048",2,0,1,1,0,1,0,1,1,0,1,0,1,1
"gen1_0049",20,1,1,1,1,1,0,1,0,0,1,1,0,0
"gen1_0050",25,0,1,0,0,1,1,1,1,0,1,0,1,0
"gen1_0051",20,0,1,1,1,1,0,1,0,1,1,1,1,0
"gen1_0052",3,0,1,1,0,1,0,1,1,1,0,0,1,1
"gen1_0053",7,0,1,1,1,1,0,1,1,0,1,0,1,1
"gen1_0054",9,1,1,1,0,1,0,1,0,0,0,1,1,1
"gen1_0055",6,0,0,0,0,1,0,1,1,1,1,1,0,0
"gen1_0056",18,1,0,0,1,1,1,1,1,0,0,1,0,0
"gen1_0057",13,0,1,1,0,0,0,1,0,0,1,1,0,1
"gen1_0058",24,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen1_0059",30,0,1,1,1,1,0,1,0,0,0,1,1,1
"gen1_0060",16,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen1_0061",23,0,0,0,0,1,0,1,1,1,0,1,1,1
"gen1_0062",15,1,0,0,1,1,0,1,1,0,1,0,0,0
"gen1_0063",11,1,1,1,1,0,0,1,0,0,0,1,1,0
"gen1_0064",14,1,1,1,0,1,0,1,1,0,1,0,0,0
