"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen12_0001",8,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen12_0002",8,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen12_0003",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0004",8,0,0,0,1,1,1,1,0,1,1,1,0,0
"gen12_0005",8,1,0,0,1,1,1,0,1,1,1,0,0,0
"gen12_0006",9,0,0,0,1,1,1,1,1,1,0,0,0,1
"gen12_0007",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0008",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0009",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0010",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0011",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0012",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0013",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0014",8,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen12_0015",8,0,0,0,1,0,1,1,1,0,1,0,0,0
"gen12_0016",7,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen12_0017",8,0,0,0,1,1,1,1,1,0,0,0,0,0
"gen12_0018",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0019",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0020",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0021",7,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen12_0022",8,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen12_0023",8,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen12_0024",8,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen12_0025",7,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0026",8,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0027",8,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen12_0028",8,1,0,0,1,1,0,1,1,1,1,0,0,0
"gen12_0029",8,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen12_0030",17,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0031",8,0,0,0,1,1,1,1,1,0,1,1,1,0
"gen12_0032",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0033",3,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen12_0034",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0035",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0036",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0037",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0038",8,0,0,0,1,0,0,1,1,1,1,1,0,0
"gen12_0039",8,0,0,0,1,1,1,0,1,0,1,1,0,0
"gen12_0040",8,0,0,0,1,1,1,1,0,1,1,0,0,0
"gen12_0041",8,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen12_0042",8,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0043",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0044",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0045",8,0,0,0,1,1,1,1,1,1,0,1,0,1
"gen12_0046",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0047",8,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0048",14,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen12_0049",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0050",8,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0051",9,0,0,0,1,0,1,1,1,0,1,0,0,1
"gen12_0052",8,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen12_0053",8,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0054",8,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen12_0055",18,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0056",8,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0057",8,0,0,0,1,0,1,1,1,0,1,0,0,0
"gen12_0058",8,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen12_0059",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0060",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen12_0061",8,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen12_0062",8,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen12_0063",8,0,0,0,0,1,1,1,1,0,0,0,0,0
"gen12_0064",8,0,0,0,1,1,1,1,1,0,1,1,0,0
