"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen17_0001",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0002",7,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen17_0003",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0004",7,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen17_0005",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0006",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0007",7,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen17_0008",7,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen17_0009",7,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen17_0010",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0011",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0012",7,0,0,0,1,0,1,1,0,1,1,1,0,0
"gen17_0013",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0014",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0015",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0016",23,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0017",7,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen17_0018",6,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen17_0019",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0020",7,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen17_0021",7,0,0,0,1,0,1,1,1,1,1,1,0,0
"gen17_0022",7,0,0,0,0,1,1,1,0,1,1,1,0,0
"gen17_0023",7,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen17_0024",7,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen17_0025",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0026",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0027",7,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen17_0028",7,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0029",7,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen17_0030",7,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen17_0031",7,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen17_0032",7,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen17_0033",7,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen17_0034",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen17_0035",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0036",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0037",7,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen17_0038",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0039",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0040",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0041",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0042",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0043",7,0,0,0,1,1,1,1,1,1,1,0,0,1
"gen17_0044",7,0,0,0,1,1,1,1,0,1,1,1,0,0
"gen17_0045",7,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen17_0046",7,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen17_0047",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0048",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0049",7,1,0,1,1,1,1,1,0,1,1,1,0,0
"gen17_0050",7,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen17_0051",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0052",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0053",7,0,0,0,1,1,1,1,0,1,1,1,0,0
"gen17_0054",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0055",7,0,0,0,1,0,1,1,1,1,1,1,0,1
"gen17_0056",22,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen17_0057",30,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen17_0058",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0059",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0060",7,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen17_0061",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen17_0062",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen17_0063",17,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen17_0064",20,0,0,0,1,1,1,1,0,1,1,1,0,0
