"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen18_0001",7,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen18_0002",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0003",7,0,0,0,1,1,1,1,0,1,1,1,0,0
"gen18_0004",7,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen18_0005",7,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen18_0006",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0007",7,0,0,0,1,1,1,1,0,1,1,1,0,0
"gen18_0008",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0009",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0010",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0011",7,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen18_0012",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0013",7,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen18_0014",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0015",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0016",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0017",7,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen18_0018",7,0,0,0,1,0,1,1,1,1,1,1,0,0
"gen18_0019",7,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen18_0020",7,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen18_0021",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0022",26,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0023",7,1,0,0,1,1,1,1,1,1,1,1,0,1
"gen18_0024",7,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0025",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0026",7,0,1,0,0,1,1,1,1,1,1,1,0,0
"gen18_0027",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0028",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0029",7,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen18_0030",7,0,0,0,1,1,0,1,1,1,1,0,1,0
"gen18_0031",7,1,0,0,1,1,1,0,1,1,0,1,0,0
"gen18_0032",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0033",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0034",7,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen18_0035",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0036",7,0,0,0,1,1,0,1,1,1,0,1,0,0
"gen18_0037",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0038",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0039",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0040",7,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen18_0041",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0042",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0043",7,0,0,0,1,0,1,1,1,1,1,1,0,0
"gen18_0044",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0045",7,0,0,0,1,0,1,1,1,0,1,1,0,0
"gen18_0046",7,0,0,0,1,1,1,1,1,1,1,1,1,0
"gen18_0047",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0048",7,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0049",5,0,1,0,1,1,1,0,1,1,1,1,0,0
"gen18_0050",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0051",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0052",1,0,0,0,1,0,1,1,1,1,1,1,0,0
"gen18_0053",7,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen18_0054",7,0,0,0,0,1,1,1,1,0,1,1,0,0
"gen18_0055",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0056",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0057",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0058",7,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen18_0059",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0060",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0061",14,0,0,0,1,1,1,0,1,1,1,1,0,0
"gen18_0062",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0063",7,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen18_0064",7,0,0,0,1,1,1,1,1,1,1,1,0,0
