"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",0.170222,0.093981,0.053772,0,0,1,0,1,1,1,1,0,0,0,0,0
"gen8_0002",0.211445,0.104921,0.162542,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen8_0003",0.064389,0.094792,0.150647,0,0,1,1,1,1,1,1,0,0,1,0,0
"gen8_0004",0.083995,0.132843,0.140838,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0005",0.835647,0.08659,0.178112,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen8_0006",0.358077,0.106695,0.145062,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0007",0.25691,0.053465,0.153861,0,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0008",0.101395,0.182605,0.153139,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0009",0.573776,0.067847,0.161241,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0010",0.284925,0.132077,0.169788,0,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0011",0.990119,0.087818,0.052431,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0012",0.266516,0.086568,0.168685,0,1,1,0,1,1,1,1,0,1,0,0,0
"gen8_0013",0.876691,0.130735,0.167236,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0014",0.308682,0.092864,0.172325,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0015",0.943168,0.164287,0.173781,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen8_0016",0.174711,0.119044,0.150284,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0017",0.368517,0.092805,0.084358,0,1,1,0,1,1,1,1,0,0,0,0,0
"gen8_0018",0.159782,0.107871,0.114476,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen8_0019",0.193002,0.120249,0.144945,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0020",0.339786,0.10549,0.150401,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0021",0.295178,0.112922,0.16314,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0022",0.188215,0.098986,0.159469,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0023",0.439067,0.193095,0.160057,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0024",0.236104,0.057357,0.154323,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0025",0.357647,0.131496,0.165565,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen8_0026",0.730489,0.10416,0.164213,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0027",0.295982,0.082225,0.170454,0,0,1,0,1,1,1,1,0,0,1,0,0
"gen8_0028",0.448016,0.079603,0.044559,0,0,1,0,1,0,1,1,0,0,0,0,0
"gen8_0029",0.150974,0.184038,0.17125,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0030",0.235346,0.130644,0.151677,0,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0031",0.166089,0.107142,0.151371,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0032",0.317304,0.104766,0.171238,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0033",0.172128,0.11381,0.053096,0,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0034",0.172805,0.099215,0.15096,1,0,1,0,1,1,1,1,0,1,0,0,0
"gen8_0035",0.970811,0.145295,0.175133,0,1,1,0,1,1,1,1,0,0,1,0,0
"gen8_0036",0.036746,0.113784,0.149295,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0037",0.375234,0.07185,0.160948,0,0,1,1,1,1,1,1,0,0,1,0,0
"gen8_0038",0.507224,0.088861,0.172618,1,1,1,0,1,0,1,1,0,1,1,0,0
"gen8_0039",0.236978,0.080876,0.161396,0,1,1,1,1,0,1,1,0,0,1,0,0
"gen8_0040",0.231377,0.07751,0.155007,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0041",0.788802,0.115594,0.173785,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen8_0042",0.463048,0.141557,0.172321,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen8_0043",0.87484,0.15522,0.154715,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen8_0044",0.103246,0.15812,0.16566,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen8_0045",0.372337,0.187092,0.15249,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen8_0046",0.087135,0.102208,0.145711,0,0,1,1,1,0,1,1,0,1,1,0,0
