"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen15_0001",0.295348,0.711613,0.067427,1,0,0,0,1,1,1,1,0,0,1,0,0
"gen15_0002",0.312034,0.096432,0.061317,1,1,0,0,1,1,1,1,0,0,1,0,0
"gen15_0003",0.30969,0.09045,0.063229,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0004",0.310481,0.096213,0.060613,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0005",0.288295,0.094032,0.068222,1,1,1,0,1,1,1,1,0,0,1,0,1
"gen15_0006",0.269658,0.090773,0.076176,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0007",0.266125,0.095664,0.066496,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen15_0008",0.287413,0.096524,0.080239,1,1,0,0,1,1,1,1,0,1,1,0,0
"gen15_0009",0.307042,0.095574,0.060948,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen15_0010",0.281918,0.096527,0.072602,0,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0011",0.306971,0.685297,0.062984,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen15_0012",0.295078,0.093521,0.128786,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen15_0013",0.266001,0.10265,0.069749,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0014",0.294133,0.845691,0.075329,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen15_0015",0.192047,0.734579,0.074553,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0016",0.258161,0.107379,0.074379,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0017",0.30854,0.093859,0.072105,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0018",0.298572,0.096094,0.066019,1,0,0,0,1,1,1,1,0,0,1,0,0
"gen15_0019",0.295746,0.09504,0.060294,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen15_0020",0.305429,0.102436,0.78513,0,0,1,0,1,1,1,1,0,0,1,0,0
"gen15_0021",0.28425,0.093814,0.072056,1,1,1,0,1,1,1,1,0,0,1,1,0
"gen15_0022",0.285963,0.096745,0.068768,1,1,1,0,1,0,1,1,1,0,1,0,0
"gen15_0023",0.270785,0.094627,0.073583,1,1,1,0,0,1,1,1,0,0,1,0,0
"gen15_0024",0.280791,0.092673,0.075195,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen15_0025",0.308008,0.09781,0.062921,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen15_0026",0.310997,0.096532,0.06138,1,1,0,0,1,1,1,1,0,0,1,1,0
"gen15_0027",0.210431,0.094168,0.068997,1,1,1,0,1,1,1,1,0,0,1,0,0
