"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen10_0001",0.097774,0.094912,0.808051,1,0,1,0,0,1,1,1,0,0,1,0,0
"gen10_0002",0.204245,0.090225,0.08727,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen10_0003",0.301017,0.089151,0.092187,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0004",0.310744,0.102759,0.054558,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen10_0005",0.312901,0.092602,0.080774,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen10_0006",0.088203,0.097467,0.049118,0,0,1,0,1,1,1,1,0,0,1,0,0
"gen10_0007",0.314241,0.096097,0.063845,1,0,1,0,0,1,1,1,0,0,0,0,0
"gen10_0008",0.239359,0.101389,0.083506,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen10_0009",0.298994,0.086798,0.065998,1,0,1,0,1,0,1,1,0,0,1,1,0
"gen10_0010",0.293497,0.111215,0.093214,1,0,1,0,1,0,1,1,0,0,1,0,0
"gen10_0011",0.263302,0.095669,0.134088,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen10_0012",0.126554,0.127314,0.083521,0,0,1,0,1,1,0,1,1,0,1,0,0
"gen10_0013",0.223875,0.103292,0.053075,0,1,1,0,1,1,1,1,0,0,0,0,0
"gen10_0014",0.360535,0.09115,0.143665,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen10_0015",0.297562,0.085252,0.117725,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen10_0016",0.206129,0.10148,0.137583,0,1,1,1,1,0,1,1,0,0,1,0,0
"gen10_0017",0.301237,0.09483,0.089676,1,1,1,0,1,1,1,1,0,0,1,1,0
"gen10_0018",0.261059,0.087637,0.649143,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen10_0019",0.31147,0.091813,0.088375,1,1,1,0,1,1,1,1,0,0,0,0,0
