"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0001",0.292352,0.096092,0.080785,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen12_0002",0.293948,0.086468,0.069298,1,1,0,0,1,1,1,1,0,0,1,1,0
"gen12_0003",0.295166,0.090291,0.097358,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0004",0.151539,0.100808,0.082861,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0005",0.269404,0.112037,0.075747,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0006",0.311193,0.098173,0.059621,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0007",0.254067,0.099885,0.07139,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0008",0.225311,0.098566,0.066336,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0009",0.219743,0.090122,0.084647,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0010",0.311021,0.096399,0.083312,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0011",0.245119,0.113823,0.083452,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0012",0.292795,0.093954,0.06663,1,0,1,0,1,0,1,1,0,0,1,0,0
"gen12_0013",0.204245,0.090225,0.08727,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0014",0.230769,0.099783,0.054083,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen12_0015",0.088203,0.097467,0.049118,0,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0016",0.266343,0.097598,0.114478,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0017",0.287413,0.096524,0.080239,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0018",0.289951,0.097473,0.117551,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0019",0.28195,0.096212,0.072492,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0020",0.264469,0.099765,0.079683,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen12_0021",0.297497,0.091485,0.113191,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0022",0.264012,0.096404,0.098645,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0023",0.128283,0.093746,0.052697,0,1,0,0,1,1,1,1,0,0,1,1,0
"gen12_0024",0.253868,0.090189,0.065719,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0025",0.254627,0.099782,0.05315,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0026",0.230209,0.099886,0.072323,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen12_0027",0.21915,0.098316,0.059668,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0028",0.094364,0.097717,0.055786,0,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0029",0.248353,0.097643,0.117188,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0030",0.263109,0.113778,0.080742,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0031",0.262336,0.105055,0.074222,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0032",0.261135,0.106867,0.072915,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0033",0.309874,0.093773,0.066382,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0034",0.293942,0.09658,0.08356,1,0,1,0,1,0,1,1,0,0,1,0,0
"gen12_0035",0.30526,0.097716,0.061129,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0036",0.298285,0.096549,0.079277,1,1,0,0,1,1,1,1,0,0,1,0,0
"gen12_0037",0.286699,0.098067,0.08828,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0038",0.290837,0.097704,0.085819,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0039",0.235243,0.09934,0.071312,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0040",0.244135,0.099111,0.066414,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0041",0.300831,0.099758,0.082974,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0042",0.161729,0.097449,0.083199,1,0,1,0,1,0,1,1,0,0,1,0,0
"gen12_0043",0.303123,0.095187,0.060559,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0044",0.302018,0.089454,0.06836,1,1,0,0,1,1,1,1,0,0,0,1,0
"gen12_0045",0.294081,0.090058,0.098114,1,1,0,0,1,1,1,1,0,0,1,1,0
"gen12_0046",0.295033,0.086701,0.068542,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0047",0.263922,0.097802,0.093802,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen12_0048",0.227732,0.098362,0.087012,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0049",0.269467,0.114543,0.098038,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0050",0.270818,0.089571,0.082772,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0051",0.265421,0.110048,0.073066,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0052",0.25805,0.101874,0.074071,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0053",0.209363,0.095662,0.066612,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0054",0.083085,0.09203,0.069776,0,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0055",0.234296,0.111884,0.084049,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0056",0.215068,0.092164,0.086673,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0057",0.249113,0.113193,0.083329,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0058",0.288358,0.096722,0.080908,1,0,0,1,1,1,1,1,0,0,1,0,0
"gen12_0059",0.221312,0.105398,0.068044,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen12_0060",0.273403,0.105205,0.074039,1,0,1,0,1,0,1,1,0,0,1,0,0
"gen12_0061",0.092414,0.092935,0.08587,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen12_0062",0.200034,0.094757,0.050518,0,0,1,1,1,1,1,1,0,0,1,0,0
"gen12_0063",0.29374,0.096916,0.078365,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0064",0.309805,0.097349,0.062041,1,1,0,1,1,1,1,1,0,0,1,0,0
