"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",0.310481,0.096213,0.060613,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0002",0.265978,0.089949,0.069522,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0003",0.297062,0.093066,0.072763,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0004",0.266125,0.095664,0.066496,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0005",0.287413,0.096524,0.080239,1,1,0,0,1,1,1,1,0,0,1,0,0
"gen14_0006",0.281918,0.096527,0.072602,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0007",0.292352,0.096092,0.080785,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen14_0008",0.265421,0.110048,0.073066,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0009",0.200876,0.096624,0.069982,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0010",0.2673,0.108851,0.063107,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen14_0011",0.265289,0.111333,0.075748,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0012",0.188537,0.100331,0.076924,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen14_0013",0.293948,0.086468,0.069298,1,1,0,0,1,1,1,1,0,0,1,1,0
"gen14_0014",0.227732,0.098362,0.087012,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0015",0.264144,0.109131,0.095963,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0016",0.264012,0.096404,0.098645,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0017",0.217576,0.096611,0.069561,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0018",0.249425,0.095677,0.066917,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0019",0.228926,0.095442,0.098385,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen14_0020",0.236094,0.110313,0.06756,1,1,1,1,1,1,1,1,0,0,1,0,0
