"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",-0.054724,0.153671,0.081758,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen9_0002",0.013276,0.119062,0.093962,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen9_0003",-0.080354,0.136021,0.078212,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0004",0.01064,0.119984,0.078655,0,1,1,1,1,0,1,1,0,0,1,0,0
"gen9_0005",-0.015408,0.111463,0.08966,1,0,0,1,1,1,1,1,0,0,0,0,0
"gen9_0006",-0.067633,0.133685,0.101874,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0007",0.005088,0.118642,0.07411,1,1,1,1,0,0,1,1,0,0,1,0,0
"gen9_0008",0.004441,0.118633,0.079311,0,1,0,1,0,1,1,1,0,0,1,0,1
"gen9_0009",0.108046,0.118882,0.06388,1,1,0,1,1,1,1,1,0,0,1,0,1
"gen9_0010",0.233334,0.122611,0.076817,1,1,0,1,0,0,1,1,0,0,0,0,0
"gen9_0011",0.731008,0.127714,0.07445,1,1,0,1,1,0,1,1,0,1,0,0,0
"gen9_0012",0.012573,0.118328,0.073443,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0013",0.008655,0.121383,0.089694,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0014",0.258557,0.136555,0.081854,1,1,0,1,1,0,1,1,0,0,0,0,1
"gen9_0015",-0.021817,0.144015,0.105855,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0016",0.057178,0.045303,0.08107,0,1,1,1,1,0,1,1,0,0,0,1,0
"gen9_0017",-0.02268,0.132423,0.087168,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0018",-0.047452,0.132711,0.08425,1,0,0,1,0,1,1,1,0,0,0,0,0
"gen9_0019",0.006871,0.120057,0.079994,1,1,0,1,1,0,1,1,0,0,1,0,0
"gen9_0020",0.006872,0.119968,0.08381,1,1,1,1,0,0,1,1,0,0,0,0,0
"gen9_0021",0.269331,0.135041,0.077206,1,1,0,1,1,0,1,1,0,0,0,0,1
"gen9_0022",0.001799,0.119842,0.078091,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0023",0.003969,0.118948,0.079142,0,1,0,1,0,1,1,1,0,0,1,0,1
"gen9_0024",0.013748,0.118747,0.094131,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen9_0025",0.146072,0.118536,0.078986,1,1,0,1,0,0,1,1,0,0,0,0,1
"gen9_0026",0.091703,0.122708,0.077142,0,1,0,1,0,1,1,1,0,0,1,0,0
"gen9_0027",0.051068,0.113878,0.106739,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen9_0028",-0.015707,0.07544,0.080186,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen9_0029",0.013259,0.118861,0.081765,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0030",0.01259,0.118529,0.08564,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen9_0031",-0.038125,0.119397,0.08714,1,0,0,1,1,1,1,1,0,0,0,0,0
"gen9_0032",-0.057637,0.128087,0.080732,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0033",0.004639,0.118818,0.075902,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0034",0.013725,0.118886,0.09217,1,1,1,1,0,1,1,1,0,0,1,0,0
"gen9_0035",0.010626,0.128689,0.087442,1,1,0,1,0,0,1,1,0,0,0,0,0
"gen9_0036",0.155075,0.127607,0.091249,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0037",0.011507,0.044926,0.080388,1,1,1,1,1,0,1,1,0,0,0,1,0
"gen9_0038",0.054326,0.12176,0.090376,0,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0039",0.065786,0.053998,0.081274,1,1,0,1,1,0,1,1,0,0,0,0,1
"gen9_0040",0.249949,0.12786,0.08165,0,1,1,1,1,0,1,1,0,0,0,1,0
"gen9_0041",0.104943,0.113257,0.071143,0,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0042",0.060281,0.050928,0.073807,1,1,1,1,1,0,1,1,0,0,1,1,0
"gen9_0043",-0.079377,0.134974,0.081404,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen9_0044",-0.055701,0.154718,0.078566,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen9_0045",0.176241,0.121952,0.087354,1,1,0,1,0,0,1,1,0,0,0,0,0
"gen9_0046",0.065748,0.122042,0.079157,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0047",0.057057,0.151172,0.081255,1,1,0,1,0,0,1,1,0,0,0,0,0
"gen9_0048",0.121553,0.12511,0.07732,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen9_0049",0.159529,0.120594,0.073927,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0050",0.584052,0.125448,0.073966,1,1,0,1,1,0,1,1,0,1,0,0,0
"gen9_0051",-0.016931,0.135889,0.09105,1,0,0,1,1,1,1,1,0,0,0,0,0
"gen9_0052",-0.020294,0.119589,0.104465,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0053",0.482677,0.128264,0.074656,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen9_0054",0.252772,0.118083,0.079105,0,1,0,1,0,1,1,1,0,1,1,0,1
"gen9_0055",0.080662,0.123205,0.080481,1,1,0,1,0,0,1,1,0,0,1,0,1
"gen9_0056",0.182336,0.131983,0.080684,0,1,0,1,1,1,1,1,0,0,0,0,1
"gen9_0057",0.078957,0.136204,0.081211,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0058",0.099246,0.136372,0.078855,1,1,0,1,1,0,1,1,0,0,0,0,1
"gen9_0059",0.004011,0.118638,0.07625,0,1,0,1,1,0,1,1,0,0,1,0,0
"gen9_0060",0.013003,0.118323,0.076504,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen9_0061",0.038039,0.118785,0.075453,1,1,0,1,1,1,1,1,0,0,1,0,1
"gen9_0062",0.074448,0.11873,0.067738,0,1,0,1,0,1,1,1,0,0,1,0,1
"gen9_0063",0.122073,0.128539,0.076908,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0064",-0.094381,0.126364,0.065184,1,1,0,1,1,1,1,1,0,0,1,0,1
