"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen11_0001",0.121553,0.12511,0.07732,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen11_0002",0.003174,0.141921,0.078772,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen11_0003",0.013276,0.119062,0.093962,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen11_0004",0.177918,0.114424,0.077109,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen11_0005",0.026252,0.122825,0.090626,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen11_0006",-0.015707,0.07544,0.080186,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen11_0007",0.103818,0.119413,0.07261,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen11_0008",0.077992,0.129499,0.078024,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0009",0.076953,0.129678,0.070719,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0010",0.104943,0.113257,0.071143,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen11_0011",-0.055701,0.154718,0.078566,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen11_0012",0.113275,0.130821,0.077121,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen11_0013",0.060267,0.135541,0.081291,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0014",-0.057637,0.128087,0.080732,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0015",0.482677,0.128264,0.074656,1,0,0,1,1,1,1,1,0,0,0,0,0
"gen11_0016",-0.060687,0.135637,0.081324,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0017",0.055168,0.124326,0.077998,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen11_0018",-0.008987,0.123174,0.075344,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0019",0.154252,0.113523,0.071945,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen11_0020",0.100619,0.130579,0.075883,0,1,1,1,1,1,1,1,0,0,0,1,0
