"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",0.111853,0.412298,0.088596,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen4_0002",0.10476,0.404449,0.133964,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen4_0003",0.09964,0.413667,0.08939,0,1,0,1,0,0,1,1,0,0,0,1,0
"gen4_0004",-0.320148,0.496906,0.648967,1,1,1,0,0,0,1,1,0,0,1,0,0
"gen4_0005",-0.133721,0.115713,0.122463,1,0,0,0,1,1,1,1,0,0,0,0,0
"gen4_0006",0.207346,0.228602,0.134863,1,1,0,1,0,1,1,1,1,0,0,1,0
"gen4_0007",0.212603,0.404917,0.093872,1,1,0,1,0,1,0,1,0,0,0,1,0
"gen4_0008",0.315266,0.429421,0.127734,1,0,1,1,1,0,1,1,1,1,0,1,0
"gen4_0009",-0.13007,0.354263,0.12579,0,1,0,1,0,1,1,1,0,1,0,0,0
"gen4_0010",-0.185529,0.297245,0.027842,1,0,1,1,0,0,1,1,0,1,1,1,0
"gen4_0011",-0.200358,0.440145,0.139997,0,1,0,0,1,1,1,1,0,0,0,0,0
"gen4_0012",-0.294262,0.410158,0.101066,1,0,0,1,0,1,1,1,0,0,0,1,0
"gen4_0013",-0.304806,0.373976,0.154009,1,1,1,1,0,1,1,1,0,0,0,1,0
"gen4_0014",0.003068,0.330742,0.103652,0,1,0,1,0,1,1,1,1,0,0,1,1
"gen4_0015",0.174205,0.334885,0.094879,1,1,0,0,0,1,1,0,0,1,0,0,0
"gen4_0016",0.217046,0.340848,0.150801,1,0,1,0,0,1,1,1,0,0,0,0,0
"gen4_0017",-0.326863,0.434078,0.150509,1,0,1,0,0,1,1,1,0,0,0,0,0
"gen4_0018",0.223761,0.403676,0.039069,1,1,1,0,0,1,1,1,0,0,1,0,0
"gen4_0019",0.067592,0.334116,0.09443,0,1,0,1,0,1,1,1,1,1,0,1,0
"gen4_0020",0.109681,0.331511,0.104101,1,1,0,0,0,1,1,0,0,0,0,0,0
"gen4_0021",0.21328,0.359653,0.139947,1,0,0,1,0,1,1,1,1,1,0,0,0
"gen4_0022",-0.206292,0.309094,0.134913,0,1,0,0,1,1,1,1,0,0,0,0,0
"gen4_0023",0.120256,0.379332,0.11717,1,1,0,1,0,1,1,1,0,0,0,1,0
"gen4_0024",-0.212459,0.399561,0.108352,1,1,0,1,0,1,1,1,0,0,0,1,0
"gen4_0025",0.035885,0.382752,0.127635,0,0,0,1,0,1,1,1,0,0,0,0,0
"gen4_0026",-0.116654,0.318942,0.139105,1,1,1,1,0,1,1,1,0,1,0,1,0
"gen4_0027",-1.332942,0.12647,0.123088,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen4_0028",-0.13186,0.343506,0.994508,0,0,0,0,1,1,1,1,0,1,0,0,0
"gen4_0029",-0.311669,0.406759,0.031392,1,0,1,1,0,1,1,1,0,0,1,0,0
"gen4_0030",-0.313285,0.464123,0.139035,1,1,0,1,0,1,1,1,0,0,0,0,0
"gen4_0031",-0.262512,0.413141,0.429702,0,1,0,1,0,1,1,1,0,0,0,0,1
"gen4_0032",0.134143,0.373133,0.135334,1,1,0,1,0,1,1,0,0,0,0,1,0
"gen4_0033",0.103276,0.40588,0.429747,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen4_0034",0.101124,0.412236,0.087989,0,1,0,1,1,0,1,1,1,0,0,1,0
"gen4_0035",0.066715,0.245329,0.114533,0,0,0,1,0,1,1,1,1,0,1,1,0
"gen4_0036",0.143699,0.361404,0.123982,0,1,1,1,0,1,1,1,1,0,0,1,0
"gen4_0037",0.204362,0.413107,0.575497,0,1,0,1,0,1,1,1,0,0,1,1,1
"gen4_0038",0.600586,0.405477,0.092899,1,1,0,0,0,0,1,1,0,0,0,1,0
"gen4_0039",0.157714,0.077079,0.116475,1,0,0,1,0,1,1,0,1,0,0,1,0
"gen4_0040",-3.861718,0.339667,0.12204,0,1,0,1,0,1,1,1,1,0,0,1,0
"gen4_0041",-0.065771,0.406403,0.061018,0,1,1,1,0,1,1,1,1,0,0,0,0
"gen4_0042",-0.251309,0.421245,0.714995,1,0,0,1,0,1,1,1,0,0,1,1,0
"gen4_0043",-0.241532,0.399198,0.501057,1,1,0,0,1,1,1,1,0,0,0,1,0
"gen4_0044",-0.263632,0.414923,0.139989,0,1,0,1,1,1,1,1,0,0,0,0,0
"gen4_0045",0.060105,0.34947,0.097138,0,1,0,1,0,0,1,1,0,0,0,1,0
"gen4_0046",0.054816,0.39357,0.09511,0,1,0,1,0,1,1,1,1,0,0,0,0
"gen4_0047",-0.321413,0.334693,0.096878,1,0,0,0,0,1,1,1,0,0,0,0,0
"gen4_0048",0.244197,0.416313,0.154989,0,0,1,1,0,1,1,1,0,0,0,1,1
"gen4_0049",-0.100779,0.329174,0.06522,1,0,1,0,0,0,1,1,0,0,0,0,0
"gen4_0050",0.132296,0.308919,0.113423,1,0,1,1,0,1,1,1,0,1,0,1,0
"gen4_0051",0.007853,0.324813,0.07042,0,0,0,1,0,0,1,1,1,0,0,1,1
"gen4_0052",-0.190314,0.303174,0.061074,0,1,1,1,0,1,1,0,0,1,0,1,0
"gen4_0053",-3.441629,0.402124,0.08889,1,1,0,0,0,1,1,1,0,0,0,0,0
"gen4_0054",0.134673,0.345059,0.094585,0,1,0,1,0,1,1,1,0,1,0,0,0
"gen4_0055",0.107114,0.417965,0.129125,1,1,1,1,1,0,1,1,1,1,0,0,0
"gen4_0056",0.312912,0.123796,0.132573,0,0,0,1,0,0,1,1,0,0,0,1,0
"gen4_0057",-0.165542,0.273892,0.120473,0,0,0,0,0,1,1,1,0,0,0,1,0
"gen4_0058",-0.153708,0.139066,0.029832,1,0,1,1,1,0,1,1,0,1,0,0,1
"gen4_0059",0.11114,0.378862,0.134544,0,0,0,1,0,1,1,1,1,0,0,0,0
"gen4_0060",0.217759,0.374284,0.104853,1,1,1,0,0,1,1,1,0,0,0,0,0
"gen4_0061",0.17825,0.338912,0.152967,1,0,0,0,0,1,1,1,0,0,0,0,0
"gen4_0062",0.213001,0.336821,0.092713,1,1,1,0,0,1,1,1,0,1,0,0,0
"gen4_0063",0.036186,0.332717,0.098314,0,1,0,1,0,1,1,1,1,0,0,1,0
"gen4_0064",0.179485,0.402942,0.09921,1,1,0,1,0,1,1,1,0,0,0,1,0
