"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",0.154929,0.117755,0.074457,1,0,1,1,0,1,1,1,0,0,0,0,1
"gen17_0002",0.149429,0.118029,0.07844,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen17_0003",0.140475,0.11866,0.078854,1,1,1,1,0,1,0,1,0,0,0,0,1
"gen17_0004",0.117379,0.117389,0.079428,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0005",0.134043,0.117786,0.079934,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0006",0.120678,0.117983,0.079884,0,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0007",0.139525,0.728443,0.081176,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0008",0.075546,0.122627,0.076175,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen17_0009",0.097111,0.124013,0.083312,0,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0010",0.109755,0.562623,0.08028,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0011",0.091837,0.121858,0.082053,1,1,0,1,0,1,1,1,0,1,0,0,0
"gen17_0012",0.08431,0.123932,0.084143,1,1,0,1,1,1,1,0,0,0,0,0,0
"gen17_0013",0.095219,0.125438,0.082135,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0014",0.078934,0.126153,0.088966,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0015",0.094418,0.121623,0.083978,1,0,0,1,1,1,1,1,0,1,0,0,0
"gen17_0016",0.16461,0.120786,0.399904,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0017",0.156285,0.118434,0.077147,1,0,1,1,0,1,1,1,1,0,1,0,1
"gen17_0018",0.139119,0.117981,0.076164,1,0,1,1,0,1,1,1,1,0,0,0,1
"gen17_0019",0.150094,0.118094,0.075253,1,0,0,1,1,1,1,1,0,0,0,0,0
"gen17_0020",0.096672,0.121519,0.081257,1,1,1,1,0,1,1,1,0,1,0,0,1
"gen17_0021",0.091962,0.664268,0.081936,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen17_0022",0.104351,0.121614,0.086458,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0023",0.149099,0.122063,0.075861,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0024",0.091057,0.12135,0.07551,1,1,0,1,0,1,1,1,0,0,0,0,0
"gen17_0025",0.10769,0.121947,0.075216,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0026",0.132466,0.121466,0.076155,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen17_0027",0.076221,0.122793,0.076194,0,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0028",0.133368,0.11762,0.681403,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0029",0.079622,0.124851,0.085579,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen17_0030",0.091149,0.12316,0.08544,1,1,0,0,1,1,1,1,0,0,0,0,0
"gen17_0031",0.089379,0.124314,0.083753,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen17_0032",0.135406,0.118278,0.079244,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen17_0033",0.144815,0.120268,0.080749,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen17_0034",0.090879,0.12383,0.08024,1,1,0,1,0,1,1,0,0,0,0,0,0
"gen17_0035",0.09311,0.12216,0.076276,1,1,0,1,1,0,1,1,0,1,0,0,0
"gen17_0036",0.757964,0.12209,0.083877,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0037",0.103389,0.119633,0.081996,0,0,0,1,1,1,1,1,0,0,0,0,1
"gen17_0038",0.143377,0.11998,0.074514,1,0,1,1,0,1,1,1,0,1,0,0,0
"gen17_0039",0.151799,0.117739,0.077504,1,0,1,1,1,1,1,1,0,0,0,0,1
"gen17_0040",0.152559,0.118045,0.075393,1,1,1,1,0,1,1,1,1,0,0,0,1
"gen17_0041",0.088161,0.124352,0.078527,1,1,0,1,1,1,1,0,0,1,0,0,0
"gen17_0042",0.09714,0.618697,0.077928,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0043",0.124565,0.117815,0.19121,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0044",0.151042,0.117923,0.075777,1,0,1,1,1,1,1,0,0,0,0,0,1
"gen17_0045",0.117691,0.117999,0.081157,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0046",0.098206,0.125422,0.080862,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen17_0047",-1.775487,0.123077,0.078015,1,1,1,1,1,1,1,0,0,1,0,0,0
"gen17_0048",0.112089,0.117533,0.078044,1,1,0,1,1,1,1,1,0,1,0,1,0
"gen17_0049",0.171984,0.126903,0.083133,1,1,1,1,0,1,1,1,0,0,0,0,0
"gen17_0050",0.151364,0.117279,0.084273,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen17_0051",0.096011,0.124161,0.080511,1,1,0,1,1,1,1,0,0,1,0,0,0
"gen17_0052",0.08929,0.123802,0.075944,1,1,0,1,1,1,1,0,0,1,0,0,0
"gen17_0053",0.148673,0.117884,0.073539,1,0,0,1,0,1,1,1,0,0,0,0,0
