"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",-0.019614,0.123536,0.995381,1,0,0,1,1,1,1,0,0,0,0,0,0
"gen8_0002",0.004441,0.118633,0.079311,0,1,0,1,0,1,1,1,0,0,1,0,1
"gen8_0003",0.012861,0.878109,0.089719,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen8_0004",0.731008,0.127714,0.07445,1,1,0,1,1,0,1,1,0,1,0,0,0
"gen8_0005",-0.093927,0.120008,0.820309,0,1,1,1,0,0,1,1,0,0,1,0,0
"gen8_0006",-0.085889,0.140776,0.111512,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen8_0007",0.057178,0.045303,0.08107,0,1,1,1,1,0,1,1,0,0,0,1,0
"gen8_0008",0.819427,0.119786,0.057858,1,0,0,1,1,0,1,1,0,1,0,0,0
"gen8_0009",0.005036,0.119251,0.064078,1,1,1,1,0,0,1,1,0,0,0,0,0
"gen8_0010",0.009348,0.15691,0.076101,0,1,0,1,0,0,1,0,0,0,0,0,1
"gen8_0011",-0.015497,0.255971,0.078042,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen8_0012",0.031096,0.136046,0.102441,0,1,0,1,1,0,1,1,0,0,1,0,0
"gen8_0013",0.01516,0.128219,0.806127,0,1,0,1,1,1,0,1,0,0,1,0,0
"gen8_0014",0.039975,0.140746,0.084441,0,1,1,1,1,0,1,1,0,0,0,1,0
"gen8_0015",0.062472,0.145705,0.0821,0,1,1,1,1,0,1,1,0,0,0,1,0
"gen8_0016",0.016506,0.19999,0.095991,0,0,0,1,0,1,1,1,0,0,0,0,0
"gen8_0017",0.012573,0.118328,0.073443,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen8_0018",0.005324,0.110233,0.37042,1,1,1,1,0,0,1,1,0,0,0,0,0
"gen8_0019",-0.080354,0.136021,0.078212,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0020",0.051643,0.138107,0.11437,0,1,0,1,1,0,1,1,0,0,0,1,1
"gen8_0021",0.050509,0.117501,0.079725,0,1,0,1,0,1,1,1,0,0,1,0,0
"gen8_0022",0.01111,0.575134,0.080656,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen8_0023",-0.03787,0.130627,0.099273,1,0,0,1,1,1,1,1,0,0,1,0,0
"gen8_0024",-0.067633,0.133685,0.101874,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen8_0025",0.004389,0.119242,0.069279,0,1,0,1,0,1,0,1,0,0,0,0,1
"gen8_0026",0.005088,0.118642,0.07411,1,1,1,1,0,0,1,1,0,0,1,0,0
"gen8_0027",0.022858,0.13461,0.085027,1,1,1,1,1,0,0,0,0,1,0,0,0
"gen8_0028",0.748125,0.13385,0.073864,0,1,0,1,1,0,1,1,0,0,0,1,1
"gen8_0029",-0.054724,0.153671,0.081758,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen8_0030",-0.021817,0.144015,0.105855,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen8_0031",0.009556,0.127486,0.094419,1,1,0,1,0,0,1,1,0,1,0,0,0
"gen8_0032",0.01064,0.119984,0.078655,0,1,1,1,1,0,1,1,0,0,1,0,0
"gen8_0033",-2.358683,0.127978,0.110781,0,1,0,1,1,1,1,1,0,0,1,1,0
"gen8_0034",-0.002542,0.123777,0.08785,1,0,0,1,1,0,1,1,0,0,0,0,0
"gen8_0035",-2.83845,0.158628,0.093255,0,1,0,1,1,0,1,1,0,0,0,0,0
"gen8_0036",0.023917,0.182108,0.087177,0,1,1,1,0,1,1,1,0,0,0,1,0
"gen8_0037",0.017511,0.180761,0.084671,0,1,1,1,1,0,1,1,0,0,0,1,0
"gen8_0038",0.03897,0.159975,0.181141,0,1,0,1,0,1,1,1,0,0,1,0,0
"gen8_0039",-0.0074,0.151489,0.076654,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen8_0040",0.001251,0.274885,0.077489,0,1,0,1,0,0,1,1,0,0,0,0,1
"gen8_0041",0.669843,0.123977,0.068846,1,0,0,1,1,1,1,1,0,1,0,0,0
"gen8_0042",-3.909296,0.136585,0.100524,1,1,0,0,1,0,1,1,0,0,0,0,0
"gen8_0043",0.258557,0.136555,0.081854,1,1,0,1,1,0,1,1,0,0,0,0,1
"gen8_0044",0.386562,0.131935,0.104108,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0045",0.012041,0.127445,0.110822,0,1,1,1,0,1,1,1,0,0,0,0,0
"gen8_0046",0.008155,0.014117,0.062252,1,1,0,1,1,0,1,1,0,0,1,0,0
"gen8_0047",-0.015408,0.111463,0.08966,1,0,0,1,1,1,1,1,0,0,0,0,0
"gen8_0048",0.008655,0.121383,0.089694,1,1,0,1,1,0,1,1,0,0,0,0,0
"gen8_0049",0.493007,0.142821,0.080868,1,0,1,1,1,0,1,1,0,0,0,0,0
"gen8_0050",0.300473,0.882567,0.562114,0,1,0,1,1,0,1,1,0,1,0,0,0
"gen8_0051",0.012244,0.178868,0.074979,0,1,0,1,0,1,1,1,0,1,1,0,1
"gen8_0052",0.01361,0.178032,0.097113,0,1,0,1,0,0,1,1,0,0,0,0,0
"gen8_0053",0.014261,0.136024,0.104454,1,1,0,1,1,1,1,1,0,1,0,0,1
"gen8_0054",-0.042972,0.138104,0.088128,0,1,1,1,1,0,1,1,0,0,0,0,0
"gen8_0055",0.010433,0.329375,0.095358,0,1,1,1,0,0,1,1,0,0,1,1,0
"gen8_0056",-0.041888,0.144923,0.085654,0,0,1,1,1,1,0,1,0,0,0,0,0
"gen8_0057",0.715822,0.119537,0.128138,0,0,0,1,0,0,1,1,0,1,0,0,0
"gen8_0058",0.108046,0.118882,0.06388,1,1,0,1,1,1,1,1,0,0,1,0,1
"gen8_0059",-0.005768,0.155276,0.072929,0,1,0,1,0,0,1,1,0,0,0,0,0
"gen8_0060",-0.004693,0.698798,0.069191,1,1,1,1,0,1,1,1,0,0,0,1,0
"gen8_0061",0.595441,0.154085,0.057142,0,0,0,1,1,0,1,1,0,0,0,0,1
"gen8_0062",0.233334,0.122611,0.076817,1,1,0,1,0,0,1,1,0,0,0,0,0
"gen8_0063",0.014745,0.118467,0.104753,0,1,0,1,1,0,0,1,0,1,1,0,0
"gen8_0064",0.013276,0.119062,0.093962,1,1,0,1,1,1,1,1,0,0,0,0,0
